排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,23,古河電気工業,58010,3541.0,-133.0,-3.62%,3720.0,3442.0,19410,687.34
成交量排行,24,ルネサスエレクトロニクス,67230,4662.0,-82.0,-1.73%,4839.0,4468.0,16968,791.0668
成交量排行,25,メタプラネット,33500,226.0,0.0,0.00%,229.0,221.0,16652,37.6351
成交量排行,26,本田技研工業,72670,1525.0,-45.5,-2.90%,1555.0,1520.5,16470,251.1797
成交量排行,27,ＴＤＫ,67620,3298.0,-59.0,-1.76%,3440.0,3241.0,16252,535.9976
成交量排行,28,ソニーグループ,67580,3468.0,-34.0,-0.97%,3549.0,3467.0,15801,547.9787
成交量排行,29,ＬＩＮＥヤフー,46890,449.2,4.1,0.92%,449.9,438.5,15340,68.9095
成交量排行,30,アサヒグループホールディングス,25020,1660.5,50.0,3.10%,1709.5,1593.0,14959,248.4008
成交量排行,31,パン・パシフィック・インターナショナルホールディングス,75320,873.2,6.5,0.75%,882.6,856.2,14734,128.6608
成交量排行,32,ＩＨＩ,70130,2892.0,-90.0,-3.02%,2978.0,2833.0,14543,420.6038
成交量排行,33,住友商事,80530,1564.5,-45.0,-2.80%,1610.5,1564.5,13968,218.5403
成交量排行,34,パナソニック　ホールディングス,67520,4333.0,-67.0,-1.52%,4458.0,4250.0,13708,593.9763
成交量排行,35,伊藤忠商事,80010,1878.0,-26.0,-1.37%,1900.0,1874.5,13213,248.157
成交量排行,36,三井住友フィナンシャルグループ,83160,6811.0,-1.0,-0.01%,6913.0,6785.0,12344,840.7498
成交量排行,37,ＫＤＤＩ,94330,2808.0,29.0,1.04%,2845.0,2782.0,11440,321.2436
成交量排行,38,野村ホールディングス,86040,1543.0,8.0,0.52%,1554.0,1516.0,11322,174.7093
成交量排行,39,日立製作所,65010,4778.0,-164.0,-3.32%,4890.0,4769.0,11272,538.6144
成交量排行,40,住友化学,40050,541.3,5.5,1.03%,547.4,533.0,10943,59.235
成交量排行,41,川崎重工業,70120,2826.5,-111.5,-3.80%,2911.5,2796.5,10841,306.4265
成交量排行,42,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,9834.0,-406.0,-3.96%,10070.0,9559.0,10655,1047.8127
成交量排行,43,アドバンテスト,68570,27545.0,-1355.0,-4.69%,29375.0,27545.0,10152,2796.4235
成交量排行,44,りそなホールディングス,83080,2358.0,32.0,1.38%,2367.5,2316.5,9889,233.1897
成交量排行,45,三菱商事,80580,4464.0,-36.0,-0.80%,4574.0,4464.0,9729,434.316
成交量排行,46,スズキ,72690,2060.0,-69.5,-3.26%,2115.5,2058.0,9508,195.8648
成交量排行,47,イオン,82670,1455.0,-7.0,-0.48%,1474.5,1442.0,9421,137.0814
成交量排行,48,三菱自動車工業,72110,335.1,-4.9,-1.44%,340.3,329.5,9355,31.3489
成交量排行,49,三井物産,80310,4657.0,-20.0,-0.43%,4809.0,4657.0,9141,425.7103
成交量排行,50,大黒屋ホールディングス,69930,87.0,-1.0,-1.14%,91.0,86.0,8974,7.8077
成交量排行,51,イビデン,40620,19100.0,-795.0,-4.00%,20485.0,18635.0,8950,1709.4691
成交量排行,52,リベルタ,49350,379.0,70.0,22.65%,379.0,278.0,8716,33.0359
成交量排行,53,セブン＆アイ・ホールディングス,33820,2030.0,-27.0,-1.31%,2066.0,2023.0,8628,175.1484
成交量排行,54,ファナック,69540,6700.0,-372.0,-5.26%,6985.0,6700.0,7987,535.1558
成交量排行,55,ソシオネクスト,65260,2597.5,-45.5,-1.72%,2683.0,2538.0,7981,207.3169
成交量排行,56,みずほフィナンシャルグループ,84110,8250.0,23.0,0.28%,8369.0,8151.0,7916,653.0947
成交量排行,57,三井不動産,88010,1544.5,-27.0,-1.72%,1583.5,1544.5,7886,121.7993
成交量排行,58,第一ライフグループ,87500,1864.0,4.5,0.24%,1878.0,1850.5,7633,142.281
成交量排行,59,京セラ,69710,3653.0,-88.0,-2.35%,3790.0,3653.0,7518,274.6654
成交量排行,60,任天堂,79740,7085.0,-63.0,-0.88%,7276.0,7085.0,7234,512.5502
成交量排行,61,三菱ケミカルグループ,41880,1176.0,-17.5,-1.47%,1195.0,1160.5,7222,84.9307
成交量排行,62,東京海上ホールディングス,87660,7700.0,-16.0,-0.21%,7803.0,7690.0,6850,527.4808
成交量排行,63,ＥＮＥＯＳホールディングス,50200,1243.5,-5.0,-0.40%,1257.0,1241.5,6832,84.9659
成交量排行,64,日本電気,67010,4349.0,1.0,0.02%,4444.0,4300.0,6806,296.0016
成交量排行,65,デンソー,69020,1945.0,-40.0,-2.02%,1986.0,1945.0,6662,129.5837
成交量排行,66,信越化学工業,40630,6920.0,-238.0,-3.32%,7128.0,6920.0,6562,454.1458
成交量排行,67,三菱電機,65030,5699.0,-248.0,-4.17%,5904.0,5699.0,6314,359.8406
成交量排行,68,日本郵政,61780,2370.0,14.5,0.62%,2395.0,2338.5,6253,148.2032
成交量排行,69,ＩＮＰＥＸ,16050,3388.0,107.0,3.26%,3412.0,3324.0,6251,211.8076
成交量排行,70,アステラス製薬,45030,2146.5,-28.0,-1.29%,2200.0,2146.5,6198,133.0594
成交量排行,71,第一三共,45680,2717.0,-2.0,-0.07%,2787.5,2689.0,6159,167.3645
成交量排行,72,マツダ,72610,1124.0,-21.0,-1.83%,1144.5,1113.5,5800,65.201
成交量排行,73,ＳＨＩＦＴ,36970,678.9,-27.0,-3.82%,722.1,675.1,5745,39.0076
成交量排行,74,安川電機,65060,6636.0,-264.0,-3.83%,6932.0,6550.0,5721,379.6522
成交量排行,75,ＵＴグループ,21460,178.0,0.0,0.00%,179.0,176.0,5706,10.1574
成交量排行,76,ａｂｃ,87830,87.0,5.0,6.10%,107.0,86.0,5686,4.9472
成交量排行,77,良品計画,74530,3812.0,1.0,0.03%,3885.0,3769.0,5667,216.0527
成交量排行,78,日本たばこ産業,29140,6202.0,-17.0,-0.27%,6278.0,6166.0,5637,349.6377
成交量排行,79,オリエンタルランド,46610,2602.0,17.5,0.68%,2628.0,2584.5,5529,143.8854
成交量排行,80,ＴＯＷＡ,63150,2928.0,-177.0,-5.70%,3085.0,2892.0,5479,160.4427
成交量排行,81,ＲｅＹｕｕ　Ｊａｐａｎ,94250,239.0,26.0,12.21%,265.0,204.0,5474,13.085
成交量排行,82,日本コークス工業,33150,92.0,-2.0,-2.13%,94.0,91.0,5391,4.9598
成交量排行,83,ゆうちょ銀行,71820,3305.0,-2.0,-0.06%,3363.0,3272.0,5381,177.8685
成交量排行,84,ニデック,65940,2583.0,-73.0,-2.75%,2662.0,2568.0,5372,138.7691
成交量排行,85,ローム,69630,5332.0,-29.0,-0.54%,5542.0,5139.0,5204,277.4933
成交量排行,86,大和証券グループ本社,86010,1777.5,15.0,0.85%,1789.5,1751.5,5192,92.2914
成交量排行,87,テルモ,45430,2276.5,-47.5,-2.04%,2350.0,2276.5,5188,118.1253
成交量排行,88,ヤマハ発動機,72720,1249.5,-33.5,-2.61%,1278.5,1246.5,5160,64.4767
成交量排行,89,富士通,67020,3354.0,-38.0,-1.12%,3464.0,3345.0,5116,171.6208
成交量排行,90,旭化成,34070,1867.0,-14.5,-0.77%,1893.0,1832.0,5100,95.2319
成交量排行,91,ＺＯＺＯ,30920,1189.5,6.0,0.51%,1202.5,1175.0,5058,60.1709
成交量排行,92,日東紡績,31100,3515.0,-55.0,-1.54%,3710.0,3405.0,5055,177.6903
成交量排行,93,中部電力,95020,3226.0,-8.0,-0.25%,3280.0,3194.0,5006,161.4936
成交量排行,94,ミネベアミツミ,64790,4321.0,-51.0,-1.17%,4473.0,4240.0,4635,200.3
成交量排行,95,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,23150,59.0,-1.0,-1.67%,60.0,58.0,4604,2.7164
成交量排行,96,ＪＦＥホールディングス,54110,1647.5,-6.5,-0.39%,1658.0,1638.5,4604,75.8509
成交量排行,97,丸紅,80020,4961.0,-87.0,-1.72%,5086.0,4961.0,4602,228.3251
成交量排行,98,パーソルホールディングス,21810,259.7,1.4,0.54%,261.6,258.7,4589,11.9197
成交量排行,99,オリンパス,77330,1770.0,-20.0,-1.12%,1818.0,1770.0,4558,80.6784
成交量排行,100,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4520.0,-14.0,-0.31%,4549.0,4495.0,4542,205.33
漲幅排行,1,リベルタ,49350,379.0,70.0,22.65%,379.0,278.0,8716,33.0359
漲幅排行,2,東京ボード工業,78150,446.0,80.0,21.86%,446.0,364.0,573,2.5569
漲幅排行,3,放電精密加工研究所,64690,3235.0,500.0,18.28%,3235.0,3235.0,185,5.988
漲幅排行,4,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,79210,3925.0,600.0,18.05%,4025.0,3295.0,193,7.5792
漲幅排行,5,ＡＩフュージョンキャピタルグループ,254A0,1134.0,124.0,12.28%,1141.0,1020.0,202,2.2918
漲幅排行,6,ＲｅＹｕｕ　Ｊａｐａｎ,94250,239.0,26.0,12.21%,265.0,204.0,5474,13.085
漲幅排行,7,日本プロセス,96510,2014.0,214.0,11.89%,2014.0,1901.0,197,3.9756
漲幅排行,8,東京機械製作所,63350,762.0,63.0,9.01%,763.0,684.0,190,1.4524
漲幅排行,9,Ｌｉｎｋ−Ｕグループ,44460,929.0,76.0,8.91%,1003.0,853.0,1347,12.522
漲幅排行,10,マリオン,34940,426.0,34.0,8.67%,426.0,395.0,54,0.2339
漲幅排行,11,ワイ・ティー・エル・コーポレーション・バーハッド,17730,81.0,6.0,8.00%,81.0,76.0,34,0.0275
漲幅排行,12,日本ケミファ,45390,1692.0,121.0,7.70%,1692.0,1571.0,5,0.0964
漲幅排行,13,荒川化学工業,49680,2101.0,150.0,7.69%,2210.0,1923.0,674,14.1796
漲幅排行,14,ジーイエット,76030,58.0,4.0,7.41%,58.0,51.0,1524,0.8842
漲幅排行,15,ＴＯＫＹＯ　ＢＡＳＥ,34150,410.0,28.0,7.33%,410.0,376.0,1503,6.1639
漲幅排行,16,ＧＭＯインターネット,47840,500.0,33.0,7.07%,505.0,473.0,3674,18.373
漲幅排行,17,ｆｏｎｆｕｎ,23230,289.0,19.0,7.04%,295.0,270.0,118,0.3416
漲幅排行,18,ディーエムソリューションズ,65490,1190.0,78.0,7.01%,1199.0,1100.0,7,0.0916
漲幅排行,19,愛媛銀行,85410,2341.0,136.0,6.17%,2363.0,2227.0,297,6.9715
漲幅排行,20,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,21,ａｂｃ,87830,87.0,5.0,6.10%,107.0,86.0,5686,4.9472
漲幅排行,22,ボードルア,44130,3135.0,169.0,5.70%,3155.0,2975.0,406,12.7438
漲幅排行,23,エムティーアイ,94380,620.0,32.0,5.44%,622.0,583.0,87,0.5425
漲幅排行,24,三相電機,65180,1964.0,101.0,5.42%,1990.0,1851.0,17,0.3457
漲幅排行,25,ケー・エフ・シー,34200,1655.0,85.0,5.41%,1655.0,1570.0,31,0.518
漲幅排行,26,タツモ,62660,4630.0,230.0,5.23%,4830.0,4350.0,522,24.1779
漲幅排行,27,セルシス,36630,2024.0,100.0,5.20%,2054.0,1946.0,430,8.7194
漲幅排行,28,ユシロ,50130,3050.0,146.0,5.03%,3060.0,2914.0,41,1.2749
漲幅排行,29,あいちフィナンシャルグループ,73890,1542.0,70.0,4.76%,1548.0,1481.0,966,14.9096
漲幅排行,30,セントラル警備保障,97400,2857.0,129.0,4.73%,2913.0,2760.0,98,2.8199
漲幅排行,31,南陽,74170,1800.0,80.0,4.65%,1821.0,1711.0,53,0.9666
漲幅排行,32,アスリナ,36470,136.0,6.0,4.62%,157.0,125.0,2704,3.6781
漲幅排行,33,ブロードメディア,43470,1841.0,81.0,4.60%,1858.0,1743.0,16,0.2946
漲幅排行,34,デジタル・インフォメーション・テクノロジー,39160,940.0,41.0,4.56%,944.0,917.0,218,2.0511
漲幅排行,35,リソー教育グループ,47140,209.0,9.0,4.50%,210.0,202.0,1349,2.8194
漲幅排行,36,アズ企画設計,34900,3150.0,135.0,4.48%,3150.0,3020.0,10,0.3181
漲幅排行,37,ＧＭＯインターネットグループ,94490,3838.0,163.0,4.44%,3863.0,3741.0,1018,39.0977
漲幅排行,38,ミツウロコグループホールディングス,81310,2235.0,93.0,4.34%,2283.0,2144.0,138,3.1044
漲幅排行,39,イチカワ,35130,3625.0,150.0,4.32%,3630.0,3450.0,6,0.232
漲幅排行,40,三十三フィナンシャルグループ,73220,1856.0,76.0,4.27%,1878.0,1776.0,559,10.3788
漲幅排行,41,Ｉ−ｎｅ,49330,1228.0,50.0,4.24%,1231.0,1177.0,104,1.2833
漲幅排行,42,ニッタ,51860,6250.0,250.0,4.17%,6300.0,5930.0,131,8.2188
漲幅排行,43,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,44,東計電算,47460,4740.0,180.0,3.95%,4795.0,4600.0,59,2.8203
漲幅排行,45,東京電力ホールディングス,95010,479.9,17.6,3.81%,484.4,459.8,39644,190.254
漲幅排行,46,ＫＮＴ−ＣＴホールディングス,97260,1881.0,69.0,3.81%,1903.0,1802.0,31,0.5869
漲幅排行,47,インフロニア・ホールディングス,50760,2874.0,104.5,3.77%,2905.0,2751.0,2202,63.3113
漲幅排行,48,日東精工,59570,800.0,29.0,3.76%,806.0,776.0,222,1.7832
漲幅排行,49,日創グループ,34400,970.0,35.0,3.74%,985.0,936.0,39,0.3841
漲幅排行,50,光陽社,79460,365.0,13.0,3.69%,366.0,353.0,3,0.0117
漲幅排行,51,テノ．ホールディングス,70370,873.0,31.0,3.68%,874.0,843.0,2,0.0218
漲幅排行,52,サトウ食品,29230,8570.0,300.0,3.63%,8600.0,8200.0,8,0.6856
漲幅排行,53,清水銀行,83640,2719.0,94.0,3.58%,2725.0,2623.0,52,1.4356
漲幅排行,54,プロクレアホールディングス,73840,4195.0,145.0,3.58%,4240.0,4010.0,120,5.0424
漲幅排行,55,オートウェーブ,26660,174.0,6.0,3.57%,174.0,168.0,320,0.5568
漲幅排行,56,カンロ,22160,1177.0,40.0,3.52%,1195.0,1137.0,218,2.5659
漲幅排行,57,十六フィナンシャルグループ,73800,2547.0,86.0,3.49%,2588.0,2462.0,818,20.8574
漲幅排行,58,宮崎銀行,83930,2297.0,77.0,3.47%,2310.0,2244.0,331,7.6054
漲幅排行,59,山梨中央銀行,83600,6600.0,220.0,3.45%,6680.0,6370.0,143,9.4974
漲幅排行,60,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,92670,3895.0,130.0,3.45%,3915.0,3785.0,141,5.5075
漲幅排行,61,メルカリ,43850,4665.0,153.0,3.39%,4693.0,4505.0,2195,102.4107
漲幅排行,62,片倉工業,30010,2631.0,85.0,3.34%,2663.0,2542.0,85,2.2574
漲幅排行,63,まんだらけ,26520,438.0,14.0,3.30%,443.0,424.0,153,0.6701
漲幅排行,64,パス,38400,63.0,2.0,3.28%,63.0,60.0,324,0.2042
漲幅排行,65,ＩＮＰＥＸ,16050,3388.0,107.0,3.26%,3412.0,3324.0,6251,211.8076
漲幅排行,66,ＮＥＸＹＺ．Ｇｒｏｕｐ,43460,858.0,27.0,3.25%,858.0,820.0,155,1.3359
漲幅排行,67,黒田精工,77260,1432.0,45.0,3.24%,1468.0,1389.0,24,0.3566
漲幅排行,68,前澤工業,64890,1719.0,54.0,3.24%,1745.0,1648.0,87,1.4972
漲幅排行,69,琉球銀行,83990,2779.0,87.0,3.23%,2788.0,2651.0,202,5.6303
漲幅排行,70,燦ホールディングス,96280,1450.0,45.0,3.20%,1455.0,1401.0,81,1.1876
漲幅排行,71,ブックオフグループホールディングス,92780,2235.0,69.0,3.19%,2245.0,2138.0,176,3.9336
漲幅排行,72,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,35630,4931.0,152.0,3.18%,4986.0,4797.0,3337,164.5918
漲幅排行,73,ＮＳユナイテッド海運,91100,6860.0,210.0,3.16%,6990.0,6740.0,86,5.8996
漲幅排行,74,ＮＣＳ＆Ａ,97090,1308.0,40.0,3.15%,1312.0,1271.0,17,0.2328
漲幅排行,75,ソルクシーズ,42840,461.0,14.0,3.13%,463.0,442.0,120,0.5569
漲幅排行,76,ファインデックス,36490,856.0,26.0,3.13%,861.0,826.0,154,1.3251
漲幅排行,77,乾汽船,93080,1548.0,47.0,3.13%,1555.0,1512.0,117,1.8158
漲幅排行,78,サーラコーポレーション,27340,1156.0,35.0,3.12%,1174.0,1103.0,544,6.299
漲幅排行,79,キムラタン,81070,33.0,1.0,3.12%,33.0,32.0,86,0.0285
漲幅排行,80,大村紙業,39530,795.0,24.0,3.11%,800.0,779.0,8,0.0652
漲幅排行,81,ＩＣ,47690,1162.0,35.0,3.11%,1162.0,1150.0,0,0.0046
漲幅排行,82,アサヒグループホールディングス,25020,1660.5,50.0,3.10%,1709.5,1593.0,14959,248.4008
漲幅排行,83,松屋,82370,1696.0,51.0,3.10%,1704.0,1648.0,236,4.0076
漲幅排行,84,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,58890,2497.0,75.0,3.10%,2525.0,2422.0,247,6.1826
漲幅排行,85,名古屋銀行,85220,6550.0,190.0,2.99%,6630.0,6420.0,163,10.683
漲幅排行,86,アイビー化粧品,49180,348.0,10.0,2.96%,367.0,333.0,394,1.3711
漲幅排行,87,ヤギ,74600,1746.0,50.0,2.95%,1767.0,1700.0,24,0.4295
漲幅排行,88,積水樹脂,42120,2772.0,78.0,2.90%,2829.0,2681.0,184,5.1116
漲幅排行,89,ヤマザキ,61470,178.0,5.0,2.89%,179.0,173.0,7,0.0137
漲幅排行,90,丸八倉庫,93130,1069.0,30.0,2.89%,1072.0,1042.0,2,0.0289
漲幅排行,91,ＡＳＪ,23510,332.0,9.0,2.79%,341.0,317.0,37,0.1232
漲幅排行,92,櫻護謨,51890,3500.0,95.0,2.79%,3530.0,3400.0,4,0.168
漲幅排行,93,リンクアンドモチベーション,21700,596.0,16.0,2.76%,602.0,578.0,601,3.5861
漲幅排行,94,アトラグループ,60290,187.0,5.0,2.75%,215.0,181.0,424,0.7946
漲幅排行,95,ユナイテッドアローズ,76060,2538.0,68.0,2.75%,2541.0,2452.0,211,5.3653
漲幅排行,96,ソノコム,79020,1130.0,30.0,2.73%,1130.0,1100.0,1,0.0192
漲幅排行,97,ユアサ・フナショク,80060,1544.0,41.0,2.73%,1544.0,1520.0,0,0.0124
漲幅排行,98,メディカルシステムネットワーク,43500,493.0,13.0,2.71%,498.0,478.0,63,0.314
漲幅排行,99,ピーエイ,47660,190.0,5.0,2.70%,190.0,183.0,9,0.0186
漲幅排行,100,高島屋,82330,2324.0,61.0,2.70%,2347.5,2265.0,2604,60.5332
成交金額排行,1,キオクシアホールディングス,285A0,71870.0,-530.0,-0.73%,77480.0,69300.0,48348,34747.7795
成交金額排行,2,村田製作所,69810,9027.0,-185.0,-2.01%,9660.0,8823.0,41610,3756.1798
成交金額排行,3,太陽誘電,69760,14965.0,-1390.0,-8.50%,16850.0,14900.0,24772,3707.2046
成交金額排行,4,東京エレクトロン,80350,67350.0,-2120.0,-3.05%,69600.0,66560.0,4276,2879.9533
成交金額排行,5,アドバンテスト,68570,27545.0,-1355.0,-4.69%,29375.0,27545.0,10152,2796.4235
成交金額排行,6,ソフトバンクグループ,99840,5763.0,-8.0,-0.14%,5916.0,5567.0,41852,2411.948
成交金額排行,7,フジクラ,58030,4824.0,-248.0,-4.89%,5106.0,4816.0,40311,1944.6123
成交金額排行,8,イビデン,40620,19100.0,-795.0,-4.00%,20485.0,18635.0,8950,1709.4691
成交金額排行,9,三菱ＵＦＪフィナンシャル・グループ,83060,3433.0,-13.0,-0.38%,3474.0,3401.0,35858,1231.0086
成交金額排行,10,レーザーテック,69200,42000.0,-2050.0,-4.65%,44300.0,42000.0,2887,1212.54
成交金額排行,11,ディスコ,61460,68230.0,-3670.0,-5.10%,71710.0,68030.0,1732,1182.153
成交金額排行,12,ファーストリテイリング,99830,87100.0,-800.0,-0.91%,88690.0,87050.0,1332,1160.172
成交金額排行,13,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,9834.0,-406.0,-3.96%,10070.0,9559.0,10655,1047.8127
成交金額排行,14,三菱重工業,70110,3821.0,-188.0,-4.69%,3994.0,3821.0,25815,986.4217
成交金額排行,15,ＪＸ金属,50160,3681.0,-174.0,-4.51%,3884.0,3681.0,24314,895.002
成交金額排行,16,ＳＵＭＣＯ,34360,4507.0,-63.0,-1.38%,4656.0,4336.0,19509,879.3067
成交金額排行,17,三井住友フィナンシャルグループ,83160,6811.0,-1.0,-0.01%,6913.0,6785.0,12344,840.7498
成交金額排行,18,トヨタ自動車,72030,2889.0,-57.0,-1.93%,2942.0,2884.0,28465,822.3741
成交金額排行,19,ルネサスエレクトロニクス,67230,4662.0,-82.0,-1.73%,4839.0,4468.0,16968,791.0668
成交金額排行,20,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,21,住友電気工業,58020,2361.5,-81.5,-3.34%,2454.0,2289.0,29310,692.1745
成交金額排行,22,古河電気工業,58010,3541.0,-133.0,-3.62%,3720.0,3442.0,19410,687.34
成交金額排行,23,みずほフィナンシャルグループ,84110,8250.0,23.0,0.28%,8369.0,8151.0,7916,653.0947
成交金額排行,24,パナソニック　ホールディングス,67520,4333.0,-67.0,-1.52%,4458.0,4250.0,13708,593.9763
成交金額排行,25,ＳＣＲＥＥＮホールディングス,77350,16890.0,-200.0,-1.17%,17490.0,16265.0,3515,593.8355
成交金額排行,26,三井金属,57060,33730.0,-2200.0,-6.12%,36080.0,33700.0,1701,573.781
成交金額排行,27,ソニーグループ,67580,3468.0,-34.0,-0.97%,3549.0,3467.0,15801,547.9787
成交金額排行,28,日立製作所,65010,4778.0,-164.0,-3.32%,4890.0,4769.0,11272,538.6144
成交金額排行,29,ＴＤＫ,67620,3298.0,-59.0,-1.76%,3440.0,3241.0,16252,535.9976
成交金額排行,30,リクルートホールディングス,60980,12180.0,-120.0,-0.98%,12425.0,12180.0,4395,535.4206
成交金額排行,31,ファナック,69540,6700.0,-372.0,-5.26%,6985.0,6700.0,7987,535.1558
成交金額排行,32,東京海上ホールディングス,87660,7700.0,-16.0,-0.21%,7803.0,7690.0,6850,527.4808
成交金額排行,33,任天堂,79740,7085.0,-63.0,-0.88%,7276.0,7085.0,7234,512.5502
成交金額排行,34,信越化学工業,40630,6920.0,-238.0,-3.32%,7128.0,6920.0,6562,454.1458
成交金額排行,35,キーエンス,68610,74700.0,-3480.0,-4.45%,77320.0,74610.0,602,449.8434
成交金額排行,36,ＮＴＴ,94320,149.5,1.5,1.01%,150.6,148.7,294291,439.9662
成交金額排行,37,三菱商事,80580,4464.0,-36.0,-0.80%,4574.0,4464.0,9729,434.316
成交金額排行,38,三井物産,80310,4657.0,-20.0,-0.43%,4809.0,4657.0,9141,425.7103
成交金額排行,39,ＩＨＩ,70130,2892.0,-90.0,-3.02%,2978.0,2833.0,14543,420.6038
成交金額排行,40,ＨＯＹＡ,77410,23910.0,-1735.0,-6.77%,25405.0,23910.0,1700,406.6135
成交金額排行,41,ダイキン工業,63670,25460.0,-520.0,-2.00%,25880.0,25275.0,1505,383.2239
成交金額排行,42,安川電機,65060,6636.0,-264.0,-3.83%,6932.0,6550.0,5721,379.6522
成交金額排行,43,レゾナック・ホールディングス,40040,15330.0,-345.0,-2.20%,16100.0,14780.0,2461,377.3326
成交金額排行,44,三菱電機,65030,5699.0,-248.0,-4.17%,5904.0,5699.0,6314,359.8406
成交金額排行,45,日本たばこ産業,29140,6202.0,-17.0,-0.27%,6278.0,6166.0,5637,349.6377
成交金額排行,46,ＫＤＤＩ,94330,2808.0,29.0,1.04%,2845.0,2782.0,11440,321.2436
成交金額排行,47,川崎重工業,70120,2826.5,-111.5,-3.80%,2911.5,2796.5,10841,306.4265
成交金額排行,48,日本電気,67010,4349.0,1.0,0.02%,4444.0,4300.0,6806,296.0016
成交金額排行,49,ローム,69630,5332.0,-29.0,-0.54%,5542.0,5139.0,5204,277.4933
成交金額排行,50,京セラ,69710,3653.0,-88.0,-2.35%,3790.0,3653.0,7518,274.6654
成交金額排行,51,中外製薬,45190,7345.0,-275.0,-3.61%,7762.0,7345.0,3515,258.2208
成交金額排行,52,味の素,28020,5702.0,-129.0,-2.21%,5919.0,5683.0,4481,255.5351
成交金額排行,53,本田技研工業,72670,1525.0,-45.5,-2.90%,1555.0,1520.5,16470,251.1797
成交金額排行,54,アサヒグループホールディングス,25020,1660.5,50.0,3.10%,1709.5,1593.0,14959,248.4008
成交金額排行,55,伊藤忠商事,80010,1878.0,-26.0,-1.37%,1900.0,1874.5,13213,248.157
成交金額排行,56,荏原製作所,63610,5808.0,-115.0,-1.94%,6045.0,5638.0,4263,247.6415
成交金額排行,57,サンリオ,81360,1177.5,26.5,2.30%,1179.0,1131.0,20706,243.819
成交金額排行,58,住友金属鉱山,57130,7305.0,-157.0,-2.10%,7579.0,7294.0,3272,239.0561
成交金額排行,59,りそなホールディングス,83080,2358.0,32.0,1.38%,2367.5,2316.5,9889,233.1897
