排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,91,ニデック,65940,2626.0,18.0,0.69%,2665.0,2594.0,4528,118.9237
成交量排行,92,ヤマハ発動機,72720,1258.5,14.0,1.12%,1259.0,1247.0,4474,56.3128
成交量排行,93,住友ファーマ,45060,1329.0,-13.0,-0.97%,1346.5,1301.0,4462,59.304
成交量排行,94,日本取引所グループ,86970,2247.5,36.0,1.63%,2260.5,2221.5,4314,96.9774
成交量排行,95,メディアリンクス,66590,58.0,3.0,5.45%,58.0,56.0,4272,2.4781
成交量排行,96,丸紅,80020,5110.0,190.0,3.86%,5132.0,4999.0,4239,216.6282
成交量排行,97,資生堂,49110,2984.5,41.5,1.41%,3021.0,2929.0,4232,126.3219
成交量排行,98,東京海上ホールディングス,87660,7772.0,52.0,0.67%,7873.0,7734.0,4179,324.8152
成交量排行,99,京セラ,69710,3625.0,-35.0,-0.96%,3709.0,3605.0,4164,150.945
成交量排行,100,ｅｎｉｓｈ,36670,32.0,1.0,3.23%,32.0,30.0,4110,1.3153
漲幅排行,1,ウエストホールディングス,14070,2802.0,500.0,21.72%,2802.0,2339.0,2288,64.1182
漲幅排行,2,三光合成,78880,924.0,150.0,19.38%,924.0,924.0,151,1.3962
漲幅排行,3,東名,44390,898.0,135.0,17.69%,913.0,763.0,230,2.0663
漲幅排行,4,ＪＭＡＣＳ,58170,1005.0,150.0,17.54%,1005.0,860.0,128,1.2954
漲幅排行,5,テスホールディングス,50740,882.0,110.0,14.25%,883.0,768.0,5414,47.7532
漲幅排行,6,萬世電機,75650,7600.0,940.0,14.11%,7600.0,6820.0,1,0.0912
漲幅排行,7,日本化学工業,40920,4730.0,525.0,12.49%,4780.0,4255.0,320,15.136
漲幅排行,8,東京衡機,77190,523.0,52.0,11.04%,534.0,458.0,703,3.6793
漲幅排行,9,あいちフィナンシャルグループ,73890,1658.0,163.0,10.90%,1666.0,1509.0,1500,24.8816
漲幅排行,10,津田駒工業,62170,775.0,74.0,10.56%,826.0,709.0,424,3.2906
漲幅排行,11,ローツェ,63230,4950.0,458.0,10.20%,5149.0,4501.0,5518,273.1558
漲幅排行,12,レーザーテック,69200,49690.0,4590.0,10.18%,50940.0,46830.0,7100,3528.1888
漲幅排行,13,リガク・ホールディングス,268A0,2628.0,235.0,9.82%,2667.0,2382.0,3505,92.1298
漲幅排行,14,サイプレス・ホールディングス,428A0,1367.0,120.0,9.62%,1367.0,1250.0,74,1.0239
漲幅排行,15,荒川化学工業,49680,2400.0,207.0,9.44%,2420.0,2196.0,454,10.896
漲幅排行,16,京三製作所,67420,940.0,80.0,9.30%,949.0,868.0,526,4.9529
漲幅排行,17,いちよし証券,86240,1630.0,133.0,8.88%,1630.0,1494.0,251,4.0913
漲幅排行,18,明光ネットワークジャパン,46680,770.0,60.0,8.45%,770.0,743.0,967,7.449
漲幅排行,19,シキノハイテック,66140,998.0,77.0,8.36%,998.0,936.0,24,0.2405
漲幅排行,20,ＮＦＫホールディングス,64940,106.0,8.0,8.16%,107.0,99.0,1018,1.0791
漲幅排行,21,テラプローブ,66270,12530.0,930.0,8.02%,12590.0,11780.0,115,14.4095
漲幅排行,22,ケイブ,37600,728.0,53.0,7.85%,743.0,678.0,148,1.0774
漲幅排行,23,ＧｒｅｅｎＢｅｅ,39130,1009.0,71.0,7.57%,1029.0,922.0,67,0.6801
漲幅排行,24,イビデン,40620,19340.0,1360.0,7.56%,19455.0,17805.0,8657,1674.3605
漲幅排行,25,ＥＲＩホールディングス,60830,1500.0,104.0,7.45%,1562.0,1409.0,553,8.2995
漲幅排行,26,レノバ,95190,1035.0,71.0,7.37%,1046.0,974.0,1167,12.0816
漲幅排行,27,ＦＩＧ,43920,1108.0,76.0,7.36%,1138.0,1046.0,1788,19.8133
漲幅排行,28,三和油化工業,41250,3545.0,240.0,7.26%,3565.0,3305.0,23,0.8295
漲幅排行,29,ヒーハイスト,64330,1083.0,73.0,7.23%,1085.0,1000.0,86,0.94
漲幅排行,30,フジクラ,58030,5145.0,345.0,7.19%,5149.0,4834.0,32782,1686.6596
漲幅排行,31,ＪＣＲファーマ,45520,524.0,35.0,7.16%,531.0,488.0,1408,7.3784
漲幅排行,32,ＣＫＤ,64070,7210.0,480.0,7.13%,7280.0,6770.0,722,52.0778
漲幅排行,33,大阪有機化学工業,41870,5420.0,360.0,7.11%,5480.0,5060.0,353,19.1543
漲幅排行,34,富山第一銀行,71840,2904.0,191.0,7.04%,2911.0,2741.0,279,8.1196
漲幅排行,35,プロレド・パートナーズ,70340,366.0,24.0,7.02%,384.0,342.0,36,0.1318
漲幅排行,36,古河電気工業,58010,3766.0,246.0,6.99%,3793.0,3550.0,16573,624.1618
漲幅排行,37,日鉄鉱業,15150,2717.0,176.0,6.93%,2730.0,2591.0,821,22.3147
漲幅排行,38,トーメンデバイス,27370,16500.0,1050.0,6.80%,16550.0,15590.0,67,11.0715
漲幅排行,39,フライトソリューションズ,37530,206.0,13.0,6.74%,212.0,189.0,493,1.0158
漲幅排行,40,ファーストコーポレーション,14300,1038.0,65.0,6.68%,1055.0,956.0,221,2.2981
漲幅排行,41,テクニスコ,29620,1303.0,81.0,6.63%,1410.0,1223.0,350,4.5696
漲幅排行,42,日本電子,69510,8418.0,523.0,6.62%,8437.0,7892.0,436,36.7025
漲幅排行,43,ユニチカ,31030,971.0,59.0,6.47%,982.0,902.0,2317,22.5
漲幅排行,44,東部ネットワーク,90360,1314.0,79.0,6.40%,1323.0,1252.0,7,0.0999
漲幅排行,45,クボテック,77090,50.0,3.0,6.38%,50.0,47.0,37,0.019
漲幅排行,46,岡本工作機械製作所,61250,5860.0,350.0,6.35%,5920.0,5520.0,114,6.6804
漲幅排行,47,太陽誘電,69760,12605.0,750.0,6.33%,12980.0,12030.0,26290,3313.9049
漲幅排行,48,堀場製作所,68560,28880.0,1705.0,6.27%,28985.0,27460.0,267,77.3695
漲幅排行,49,ＴＯＷＡ,63150,3400.0,200.0,6.25%,3410.0,3180.0,4593,156.1926
漲幅排行,50,レダックス,76020,170.0,10.0,6.25%,171.0,160.0,111,0.189
漲幅排行,51,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,38230,34.0,2.0,6.25%,34.0,31.0,1702,0.5788
漲幅排行,52,福山通運,90750,5970.0,350.0,6.23%,6020.0,5660.0,216,12.9489
漲幅排行,53,トリケミカル研究所,43690,3610.0,210.0,6.18%,3635.0,3390.0,629,22.7394
漲幅排行,54,クオンタムソリューションズ,23380,138.0,8.0,6.15%,140.0,125.0,525,0.7249
漲幅排行,55,三機サービス,60440,1849.0,107.0,6.14%,1849.0,1720.0,20,0.3753
漲幅排行,56,西部電機,61440,3115.0,180.0,6.13%,3115.0,2951.0,11,0.3551
漲幅排行,57,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,58,ＪＸ金属,50160,4134.0,237.0,6.08%,4148.0,3975.0,19408,802.3639
漲幅排行,59,東洋合成工業,49700,15970.0,910.0,6.04%,16100.0,15010.0,45,7.2664
漲幅排行,60,イワキ,62370,4505.0,255.0,6.00%,4525.0,4320.0,45,2.0453
漲幅排行,61,アルバック,67280,10470.0,593.0,6.00%,10540.0,9997.0,423,44.2881
漲幅排行,62,鶴見製作所,63510,2335.0,132.0,5.99%,2347.0,2230.0,41,0.9784
漲幅排行,63,ＧＭＯインターネット,47840,568.0,32.0,5.97%,571.0,531.0,2900,16.4754
漲幅排行,64,ジャパンエンジンコーポレーション,60160,8870.0,500.0,5.97%,8940.0,8450.0,91,8.0717
漲幅排行,65,福井銀行,83620,6230.0,350.0,5.95%,6270.0,5920.0,94,5.8687
漲幅排行,66,ＰＩＬＬＡＲ,64900,10360.0,580.0,5.93%,10410.0,9780.0,116,12.0901
漲幅排行,67,荏原製作所,63610,6230.0,349.0,5.93%,6288.0,6039.0,3240,201.8956
漲幅排行,68,Ｅ・Ｊホールディングス,21530,1793.0,100.0,5.91%,1811.0,1760.0,264,4.7497
漲幅排行,69,アドバンテスト,68570,31510.0,1735.0,5.83%,31550.0,29730.0,7789,2454.5345
漲幅排行,70,ＢＳＮメディアホールディングス,94080,2658.0,146.0,5.81%,2659.0,2603.0,2,0.0585
漲幅排行,71,テクノフレックス,34490,6380.0,350.0,5.80%,6630.0,6060.0,172,11.0055
漲幅排行,72,キオクシアホールディングス,285A0,73100.0,4000.0,5.79%,74940.0,71200.0,37223,27210.1592
漲幅排行,73,ＡＩフュージョンキャピタルグループ,254A0,1280.0,70.0,5.79%,1292.0,1235.0,85,1.0957
漲幅排行,74,ＨＯＤＬ１,23450,110.0,6.0,5.77%,110.0,103.0,203,0.2233
漲幅排行,75,フジミインコーポレーテッド,53840,4360.0,235.0,5.70%,4375.0,4150.0,326,14.2223
漲幅排行,76,ヱスビー食品,28050,6070.0,320.0,5.57%,6250.0,5760.0,88,5.3477
漲幅排行,77,ＭＡＲＵＷＡ,53440,62910.0,3320.0,5.57%,63260.0,59980.0,108,68.0057
漲幅排行,78,日本アジア投資,85180,134.0,7.0,5.51%,134.0,127.0,49,0.0661
漲幅排行,79,三谷商事,80660,2925.0,152.0,5.48%,2927.0,2725.0,12,0.3539
漲幅排行,80,岩手銀行,83450,2193.0,114.0,5.48%,2193.0,2092.0,277,6.0768
漲幅排行,81,メディアリンクス,66590,58.0,3.0,5.45%,58.0,56.0,4272,2.4781
漲幅排行,82,扶桑化学工業,43680,4275.0,220.0,5.43%,4285.0,4065.0,582,24.9147
漲幅排行,83,長野計器,77150,3995.0,205.0,5.41%,4020.0,3815.0,151,6.0684
漲幅排行,84,東京応化工業,41860,11245.0,575.0,5.39%,11265.0,10755.0,783,88.0708
漲幅排行,85,ブックオフグループホールディングス,92780,2325.0,119.0,5.39%,2370.0,2206.0,306,7.1308
漲幅排行,86,日本シイエムケイ,69580,687.0,35.0,5.37%,688.0,651.0,528,3.6294
漲幅排行,87,地域新聞社,21640,177.0,9.0,5.36%,198.0,175.0,719,1.2726
漲幅排行,88,ジェイホールディングス,27210,138.0,7.0,5.34%,138.0,130.0,161,0.2223
漲幅排行,89,おきなわフィナンシャルグループ,73500,7300.0,370.0,5.34%,7340.0,6920.0,124,9.1177
漲幅排行,90,ニッポン高度紙工業,38910,7920.0,400.0,5.32%,7950.0,7570.0,140,11.1514
漲幅排行,91,東洋証券,86140,682.0,34.0,5.25%,689.0,649.0,2203,15.0299
漲幅排行,92,イワブチ,59830,14110.0,700.0,5.22%,14600.0,13410.0,6,0.8607
漲幅排行,93,山一電機,69410,9400.0,460.0,5.15%,9460.0,8970.0,264,24.8442
漲幅排行,94,山王,34410,2944.0,144.0,5.14%,2950.0,2789.0,25,0.7507
漲幅排行,95,上村工業,49660,25250.0,1230.0,5.12%,25250.0,23870.0,56,14.342
漲幅排行,96,マクニカホールディングス,31320,3419.0,166.0,5.10%,3440.0,3280.0,751,25.6904
漲幅排行,97,住友ベークライト,42030,7494.0,363.0,5.09%,7507.0,7161.0,644,48.3288
漲幅排行,98,極東証券,87060,1759.0,85.0,5.08%,1773.0,1687.0,489,8.6138
漲幅排行,99,東光高岳,66170,8290.0,400.0,5.07%,8370.0,7860.0,207,17.1603
漲幅排行,100,ＣＣＩグループ,73810,1123.0,54.0,5.05%,1126.0,1087.0,594,6.6785
成交金額排行,1,キオクシアホールディングス,285A0,73100.0,4000.0,5.79%,74940.0,71200.0,37223,27210.1592
成交金額排行,2,レーザーテック,69200,49690.0,4590.0,10.18%,50940.0,46830.0,7100,3528.1888
成交金額排行,3,太陽誘電,69760,12605.0,750.0,6.33%,12980.0,12030.0,26290,3313.9049
成交金額排行,4,ソフトバンクグループ,99840,6360.0,-214.0,-3.26%,6660.0,6311.0,47455,3018.1507
成交金額排行,5,東京エレクトロン,80350,74240.0,3110.0,4.37%,74810.0,70780.0,3909,2902.1158
成交金額排行,6,アドバンテスト,68570,31510.0,1735.0,5.83%,31550.0,29730.0,7789,2454.5345
成交金額排行,7,村田製作所,69810,9100.0,0.0,0.00%,9188.0,8745.0,26579,2418.7618
成交金額排行,8,三菱ＵＦＪフィナンシャル・グループ,83060,3697.0,97.0,2.69%,3733.0,3642.0,51178,1892.0507
成交金額排行,9,フジクラ,58030,5145.0,345.0,7.19%,5149.0,4834.0,32782,1686.6596
成交金額排行,10,イビデン,40620,19340.0,1360.0,7.56%,19455.0,17805.0,8657,1674.3605
成交金額排行,11,ＳＵＭＣＯ,34360,5074.0,-233.0,-4.39%,5490.0,5006.0,22159,1124.3883
成交金額排行,12,三井住友フィナンシャルグループ,83160,7121.0,154.0,2.21%,7137.0,6976.0,14262,1015.654
成交金額排行,13,みずほフィナンシャルグループ,84110,8624.0,144.0,1.70%,8693.0,8411.0,10893,939.4123
成交金額排行,14,ファーストリテイリング,99830,78830.0,-960.0,-1.20%,81250.0,78730.0,1131,891.9615
成交金額排行,15,ディスコ,61460,73550.0,1900.0,2.65%,74240.0,71480.0,1136,835.6015
成交金額排行,16,ＪＸ金属,50160,4134.0,237.0,6.08%,4148.0,3975.0,19408,802.3639
成交金額排行,17,三菱重工業,70110,3828.0,82.0,2.19%,3855.0,3716.0,19491,746.1308
成交金額排行,18,川崎重工業,70120,2725.5,35.5,1.32%,2753.5,2611.0,26918,733.6501
成交金額排行,19,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,20,安川電機,65060,5490.0,54.0,0.99%,5569.0,5288.0,12782,701.7757
成交金額排行,21,ＳＣＲＥＥＮホールディングス,77350,18930.0,770.0,4.24%,19020.0,18100.0,3531,668.4183
成交金額排行,22,日立製作所,65010,4796.0,-6.0,-0.12%,4812.0,4651.0,13914,667.3586
成交金額排行,23,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10850.0,495.0,4.78%,10850.0,10200.0,5923,642.678
成交金額排行,24,古河電気工業,58010,3766.0,246.0,6.99%,3793.0,3550.0,16573,624.1618
成交金額排行,25,トヨタ自動車,72030,2875.5,36.5,1.29%,2875.5,2837.0,21157,608.3724
成交金額排行,26,ルネサスエレクトロニクス,67230,4459.0,78.0,1.78%,4480.0,4320.0,11294,503.5995
成交金額排行,27,信越化学工業,40630,7690.0,219.0,2.93%,7690.0,7482.0,6309,485.1621
成交金額排行,28,ソニーグループ,67580,3389.0,6.0,0.18%,3390.0,3335.0,12717,430.9791
成交金額排行,29,リクルートホールディングス,60980,12580.0,-80.0,-0.63%,12580.0,12335.0,3138,394.8485
成交金額排行,30,住友電気工業,58020,2532.0,73.5,2.99%,2538.0,2456.5,15348,388.6215
成交金額排行,31,任天堂,79740,7014.0,-36.0,-0.51%,7119.0,7014.0,5531,387.9514
成交金額排行,32,パナソニック　ホールディングス,67520,4318.0,145.0,3.47%,4318.0,4178.0,8823,380.9901
成交金額排行,33,三菱商事,80580,4585.0,89.0,1.98%,4606.0,4530.0,7472,342.5958
成交金額排行,34,キーエンス,68610,76620.0,1230.0,1.63%,76780.0,75500.0,442,338.8136
成交金額排行,35,三井物産,80310,4824.0,126.0,2.68%,4824.0,4707.0,6963,335.9144
成交金額排行,36,三井金属,57060,34980.0,590.0,1.72%,35830.0,33750.0,940,329.0918
成交金額排行,37,東京海上ホールディングス,87660,7772.0,52.0,0.67%,7873.0,7734.0,4179,324.8152
成交金額排行,38,富士通,67020,3218.0,-160.0,-4.74%,3290.0,3182.0,9877,317.8483
成交金額排行,39,ＩＨＩ,70130,2811.5,-3.5,-0.12%,2839.5,2733.0,10935,307.4516
成交金額排行,40,日本電気,67010,4270.0,-193.0,-4.32%,4312.0,4218.0,7197,307.3204
成交金額排行,41,ＮＴＴ,94320,150.0,-0.2,-0.13%,151.3,149.7,198521,297.7821
成交金額排行,42,良品計画,74530,4166.0,-144.0,-3.34%,4350.0,4109.0,6851,285.4127
成交金額排行,43,ＴＤＫ,67620,3246.0,12.0,0.37%,3273.0,3195.0,8621,279.8669
成交金額排行,44,三菱電機,65030,5764.0,172.0,3.08%,5769.0,5609.0,4745,273.5018
成交金額排行,45,ローツェ,63230,4950.0,458.0,10.20%,5149.0,4501.0,5518,273.1558
成交金額排行,46,ファナック,69540,7008.0,169.0,2.47%,7030.0,6792.0,3773,264.4749
成交金額排行,47,伊藤忠商事,80010,1936.0,32.0,1.68%,1952.5,1922.5,13349,258.4424
成交金額排行,48,ダイキン工業,63670,24990.0,90.0,0.36%,25295.0,24615.0,1026,256.3974
成交金額排行,49,ソシオネクスト,65260,2572.0,-15.0,-0.58%,2632.0,2484.0,9752,250.8266
成交金額排行,50,レゾナック・ホールディングス,40040,15950.0,535.0,3.47%,16165.0,15595.0,1550,247.3685
成交金額排行,51,野村ホールディングス,86040,1626.0,73.0,4.70%,1631.5,1581.5,14545,236.5115
成交金額排行,52,ゆうちょ銀行,71820,3350.0,46.0,1.39%,3352.0,3288.0,6865,229.9976
成交金額排行,53,オリエンタルランド,46610,2622.0,-123.0,-4.48%,2726.0,2612.5,8770,229.9546
成交金額排行,54,丸紅,80020,5110.0,190.0,3.86%,5132.0,4999.0,4239,216.6282
成交金額排行,55,りそなホールディングス,83080,2379.5,9.5,0.40%,2420.5,2358.5,8911,212.0372
成交金額排行,56,ＨＯＹＡ,77410,25330.0,-240.0,-0.94%,25925.0,25305.0,813,206.1102
成交金額排行,57,サンリオ,81360,1178.5,-21.5,-1.79%,1191.0,1163.5,17308,203.9807
成交金額排行,58,荏原製作所,63610,6230.0,349.0,5.93%,6288.0,6039.0,3240,201.8956
成交金額排行,59,ＫＤＤＩ,94330,2852.5,17.5,0.62%,2856.5,2820.0,7038,200.7618
成交金額排行,60,セブン＆アイ・ホールディングス,33820,1964.0,-30.5,-1.53%,2003.0,1960.0,10098,198.3365
成交金額排行,61,ローム,69630,5257.0,49.0,0.94%,5335.0,5121.0,3500,184.0423
成交金額排行,62,日本製鉄,54010,574.3,6.7,1.18%,576.6,569.5,31939,183.4303
成交金額排行,63,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4574.0,61.0,1.35%,4594.0,4526.0,3969,181.5787
成交金額排行,64,ソフトバンク,94340,220.0,1.2,0.55%,221.4,217.6,80174,176.3848
