排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,20,住友電気工業,58020,2249.0,-148.5,-6.19%,2315.0,2151.5,23416,526.6371
成交量排行,21,ソニーグループ,67580,3470.0,32.0,0.93%,3510.0,3422.0,22560,782.8389
成交量排行,22,三菱重工業,70110,3681.0,-142.0,-3.71%,3754.0,3626.0,21441,789.2543
成交量排行,23,ＳＵＭＣＯ,34360,3914.0,-700.0,-15.17%,4551.0,3914.0,21303,833.819
成交量排行,24,メタプラネット,33500,221.0,-12.0,-5.15%,228.0,214.0,20937,46.2719
成交量排行,25,ルネサスエレクトロニクス,67230,3822.0,-317.0,-7.66%,3977.0,3691.0,19272,736.5911
成交量排行,26,川崎重工業,70120,2604.5,-133.0,-4.86%,2690.5,2521.0,18333,477.4986
成交量排行,27,ＴＤＫ,67620,2968.0,-117.0,-3.79%,3024.0,2847.0,17751,526.8645
成交量排行,28,三井住友フィナンシャルグループ,83160,6721.0,-309.0,-4.40%,7030.0,6576.0,17726,1191.3779
成交量排行,29,本田技研工業,72670,1535.5,-23.0,-1.48%,1551.0,1522.0,16604,254.9667
成交量排行,30,ＳＨＩＦＴ,36970,743.4,63.6,9.36%,754.0,682.1,15934,118.4578
成交量排行,31,住友商事,80530,1514.0,-69.0,-4.36%,1573.5,1489.0,15185,229.91
成交量排行,32,野村ホールディングス,86040,1520.0,-89.0,-5.53%,1587.0,1496.5,15093,229.4136
成交量排行,33,みずほフィナンシャルグループ,84110,7930.0,-510.0,-6.04%,8370.0,7790.0,14432,1144.4735
成交量排行,34,ＩＨＩ,70130,2666.5,-142.5,-5.07%,2860.0,2626.0,14372,383.232
成交量排行,35,三菱自動車工業,72110,380.4,-8.8,-2.26%,395.0,378.6,13984,53.1967
成交量排行,36,楽天グループ,47550,799.1,-10.1,-1.25%,820.0,792.8,13578,108.5034
成交量排行,37,アドバンテスト,68570,27505.0,-2135.0,-7.20%,28150.0,26000.0,13442,3697.2221
成交量排行,38,伊藤忠商事,80010,1902.5,-17.0,-0.89%,1927.5,1884.5,13435,255.6161
成交量排行,39,住友化学,40050,523.7,-17.3,-3.20%,537.9,513.0,13408,70.2219
成交量排行,40,第一ライフグループ,87500,1799.0,-37.5,-2.04%,1848.0,1775.5,13386,240.8159
成交量排行,41,パン・パシフィック・インターナショナルホールディングス,75320,889.0,20.0,2.30%,903.9,881.3,13238,117.6885
成交量排行,42,安川電機,65060,5116.0,-378.0,-6.88%,5306.0,4900.0,12549,642.0375
成交量排行,43,任天堂,79740,7294.0,214.0,3.02%,7429.0,7150.0,12157,886.7462
成交量排行,44,イビデン,40620,15685.0,-1720.0,-9.88%,16790.0,14860.0,12103,1898.4026
成交量排行,45,日立製作所,65010,4717.0,-111.0,-2.30%,4779.0,4616.0,12028,567.3985
成交量排行,46,パナソニック　ホールディングス,67520,3993.0,-225.0,-5.33%,4122.0,3900.0,11689,466.7498
成交量排行,47,ＬＩＮＥヤフー,46890,447.4,-7.6,-1.67%,456.3,445.3,11658,52.1588
成交量排行,48,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,8801.0,-1089.0,-11.01%,9733.0,8447.0,11567,1018.0733
成交量排行,49,セブン＆アイ・ホールディングス,33820,2080.0,73.0,3.64%,2107.5,2061.5,11474,238.6717
成交量排行,50,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,81050,99.0,-36.0,-26.67%,100.0,87.0,11237,11.1247
成交量排行,51,アステラス製薬,45030,2151.0,3.0,0.14%,2188.5,2126.5,10798,232.2736
成交量排行,52,イオン,82670,1395.0,24.0,1.75%,1427.0,1388.5,10374,144.7299
成交量排行,53,パーソルホールディングス,21810,266.1,3.8,1.45%,267.5,263.0,10323,27.4706
成交量排行,54,ＫＤＤＩ,94330,2868.0,24.0,0.84%,2901.5,2847.0,10157,291.3056
成交量排行,55,日本電気,67010,4354.0,-87.0,-1.96%,4472.0,4346.0,9935,432.596
成交量排行,56,りそなホールディングス,83080,2224.5,-129.5,-5.50%,2361.0,2197.0,9857,219.2712
成交量排行,57,ソシオネクスト,65260,2266.0,-206.5,-8.35%,2403.0,2215.0,9789,221.8278
成交量排行,58,大黒屋ホールディングス,69930,76.0,-6.0,-7.32%,80.0,75.0,9725,7.3912
成交量排行,59,ニデック,65940,2482.0,-101.0,-3.91%,2581.0,2406.0,9664,239.863
成交量排行,60,富士通,67020,3298.0,41.0,1.26%,3366.0,3250.0,9646,318.1251
成交量排行,61,中部電力,95020,2863.0,-159.0,-5.26%,2989.5,2798.5,9574,274.1036
成交量排行,62,三井不動産,88010,1537.0,-12.0,-0.77%,1567.0,1534.5,9356,143.8063
成交量排行,63,ＳＢＩホールディングス,84730,2721.5,-118.0,-4.16%,2805.0,2658.0,8475,230.6607
成交量排行,64,三菱商事,80580,4447.0,-83.0,-1.83%,4555.0,4374.0,8314,369.7458
成交量排行,65,ＥＮＥＯＳホールディングス,50200,1243.5,-30.5,-2.39%,1269.0,1229.0,8254,102.6397
成交量排行,66,倉元製作所,52160,184.0,27.0,17.20%,205.0,151.0,8201,15.0902
成交量排行,67,ヤマダホールディングス,98310,698.6,19.5,2.87%,711.4,677.6,8116,56.6991
成交量排行,68,東宝,96020,1430.0,32.5,2.33%,1455.5,1403.0,8070,115.4096
成交量排行,69,ファナック,69540,6637.0,-383.0,-5.46%,6706.0,6394.0,7839,520.3143
成交量排行,70,ＹＥ　ＤＩＧＩＴＡＬ,23540,1059.0,81.0,8.28%,1128.0,930.0,7669,81.2158
成交量排行,71,京セラ,69710,3556.0,-76.0,-2.09%,3600.0,3471.0,7657,272.3149
成交量排行,72,第一三共,45680,2791.0,44.5,1.62%,2802.0,2742.0,7631,212.9868
成交量排行,73,三井物産,80310,4662.0,-76.0,-1.60%,4759.0,4600.0,7562,352.5591
成交量排行,74,アサヒグループホールディングス,25020,1603.0,20.0,1.26%,1626.5,1592.5,7506,120.3292
成交量排行,75,信越化学工業,40630,7157.0,-204.0,-2.77%,7247.0,6984.0,7502,536.9325
成交量排行,76,日東紡績,31100,3035.0,-245.0,-7.47%,3155.0,2915.0,7456,226.3048
成交量排行,77,三菱電機,65030,5370.0,-296.0,-5.22%,5577.0,5203.0,7417,398.3036
成交量排行,78,マツダ,72610,1137.0,1.0,0.09%,1142.0,1120.5,7376,83.8708
成交量排行,79,日本たばこ産業,29140,6347.0,152.0,2.45%,6376.0,6240.0,6986,443.4268
成交量排行,80,デンソー,69020,1964.0,-11.5,-0.58%,1983.5,1951.0,6893,135.3844
成交量排行,81,ＴＯＷＡ,63150,2791.0,-374.0,-11.82%,2978.0,2676.0,6746,188.292
成交量排行,82,ゆうちょ銀行,71820,3141.0,-117.0,-3.59%,3261.0,3096.0,6727,211.3202
成交量排行,83,ヤマハ発動機,72720,1273.5,-8.0,-0.62%,1283.5,1254.0,6710,85.4582
成交量排行,84,三菱ケミカルグループ,41880,1168.0,-34.5,-2.87%,1196.5,1144.5,6704,78.3132
成交量排行,85,スズキ,72690,2050.5,-1.5,-0.07%,2065.0,2017.0,6702,137.4266
成交量排行,86,キヤノン,77510,4466.0,69.0,1.57%,4467.0,4400.0,6599,294.7515
成交量排行,87,オリエンタルランド,46610,2729.5,34.5,1.28%,2768.0,2709.5,6591,179.9177
成交量排行,88,日本郵政,61780,2329.0,-59.0,-2.47%,2397.0,2313.5,6553,152.6287
成交量排行,89,サイゼリヤ,75810,7600.0,820.0,12.09%,7780.0,6960.0,6483,492.7612
成交量排行,90,東京エレクトロン,80350,65100.0,-5790.0,-8.17%,67080.0,63150.0,6335,4124.4105
成交量排行,91,オリンパス,77330,1771.5,24.5,1.40%,1790.0,1755.5,6334,112.2174
成交量排行,92,ローム,69630,4531.0,-468.0,-9.36%,4759.0,4372.0,6309,285.8925
成交量排行,93,ＵＴグループ,21460,181.0,1.0,0.56%,183.0,178.0,6256,11.3241
成交量排行,94,川崎汽船,91070,2723.5,80.0,3.03%,2731.0,2650.0,6242,170.0009
成交量排行,95,良品計画,74530,4259.0,-111.0,-2.54%,4450.0,4243.0,6081,259.0153
成交量排行,96,大和証券グループ本社,86010,1779.5,-96.0,-5.12%,1858.5,1744.0,5969,106.2326
成交量排行,97,住友ファーマ,45060,1261.0,-56.5,-4.29%,1314.5,1232.5,5926,74.7369
成交量排行,98,セブン銀行,84100,302.8,-0.5,-0.16%,306.7,301.4,5683,17.2084
成交量排行,99,テルモ,45430,2267.5,60.5,2.74%,2279.5,2226.5,5676,128.7192
成交量排行,100,キッコーマン,28010,1667.0,35.0,2.14%,1702.0,1649.0,5631,93.8804
漲幅排行,1,倉元製作所,52160,184.0,27.0,17.20%,205.0,151.0,8201,15.0902
漲幅排行,2,ティムコ,75010,1611.0,201.0,14.26%,1708.0,1380.0,8,0.1289
漲幅排行,3,サイゼリヤ,75810,7600.0,820.0,12.09%,7780.0,6960.0,6483,492.7612
漲幅排行,4,ＳＨＩＦＴ,36970,743.4,63.6,9.36%,754.0,682.1,15934,118.4578
漲幅排行,5,ＹＥ　ＤＩＧＩＴＡＬ,23540,1059.0,81.0,8.28%,1128.0,930.0,7669,81.2158
漲幅排行,6,ナカノフドー建設,18270,1325.0,97.0,7.90%,1328.0,1235.0,26,0.3564
漲幅排行,7,梅乃宿酒造,559A0,1186.0,74.0,6.65%,1186.0,1131.0,63,0.7484
漲幅排行,8,トップカルチャー,76400,179.0,11.0,6.55%,186.0,169.0,873,1.5627
漲幅排行,9,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,10,シー・エス・ランバー,78080,2757.0,157.0,6.04%,3000.0,2748.0,24,0.6672
漲幅排行,11,マサル,17950,5500.0,290.0,5.57%,5500.0,5400.0,1,0.0605
漲幅排行,12,ニチレイ,28710,2135.5,109.0,5.38%,2147.5,2065.0,4827,103.0998
漲幅排行,13,幸和製作所,78070,895.0,45.0,5.29%,895.0,830.0,8,0.0788
漲幅排行,14,出前館,24840,124.0,6.0,5.08%,124.0,116.0,739,0.9174
漲幅排行,15,エヌ・ティ・ティ・データ・イントラマート,38500,3035.0,145.0,5.02%,3050.0,2905.0,55,1.6814
漲幅排行,16,シスメックス,68690,1628.0,77.0,4.96%,1631.5,1555.0,5271,85.8135
漲幅排行,17,オープングループ,65720,270.0,11.0,4.25%,270.0,250.0,1293,3.4924
漲幅排行,18,エム・エイチ・グループ,94390,247.0,10.0,4.22%,317.0,247.0,2043,5.0474
漲幅排行,19,いちご,23370,431.0,17.0,4.11%,437.0,420.0,1904,8.2071
漲幅排行,20,カプコン,96970,3412.0,133.0,4.06%,3498.0,3390.0,3105,105.9562
漲幅排行,21,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,22,東洋電機製造,65050,2462.0,93.0,3.93%,2495.0,2345.0,241,5.9383
漲幅排行,23,セブン＆アイ・ホールディングス,33820,2080.0,73.0,3.64%,2107.5,2061.5,11474,238.6717
漲幅排行,24,コナミグループ,97660,18875.0,650.0,3.57%,19125.0,18405.0,776,146.4889
漲幅排行,25,センコーグループホールディングス,90690,2195.0,74.0,3.49%,2195.0,2132.0,512,11.2582
漲幅排行,26,ユニバーサル園芸社,60610,2822.0,93.0,3.41%,2822.0,2709.0,4,0.1355
漲幅排行,27,シマノ,73090,18755.0,615.0,3.39%,19605.0,18710.0,642,120.5571
漲幅排行,28,小野薬品工業,45280,2425.5,79.0,3.37%,2440.0,2354.0,2057,49.8974
漲幅排行,29,博報堂ＤＹホールディングス,24330,1268.5,40.0,3.26%,1281.0,1230.0,1408,17.8706
漲幅排行,30,前澤工業,64890,1719.0,54.0,3.24%,1745.0,1648.0,87,1.4972
漲幅排行,31,ウエストホールディングス,14070,2835.0,88.0,3.20%,2869.0,2675.0,1063,30.1446
漲幅排行,32,ＪＰＭＣ,32760,1781.0,55.0,3.19%,1797.0,1705.0,155,2.7659
漲幅排行,33,ボルテージ,36390,237.0,7.0,3.04%,237.0,226.0,11,0.0265
漲幅排行,34,川崎汽船,91070,2723.5,80.0,3.03%,2731.0,2650.0,6242,170.0009
漲幅排行,35,任天堂,79740,7294.0,214.0,3.02%,7429.0,7150.0,12157,886.7462
漲幅排行,36,大黒天物産,27910,4610.0,135.0,3.02%,4735.0,4480.0,93,4.2919
漲幅排行,37,日本郵船,91010,5706.0,166.0,3.00%,5784.0,5591.0,4456,254.2993
漲幅排行,38,仙波糖化工業,29160,757.0,22.0,2.99%,757.0,745.0,4,0.031
漲幅排行,39,ブックオフグループホールディングス,92780,2481.0,71.0,2.95%,2548.0,2402.0,316,7.8573
漲幅排行,40,朝日インテック,77470,3569.0,101.0,2.91%,3605.0,3450.0,1051,37.528
漲幅排行,41,ヤマダホールディングス,98310,698.6,19.5,2.87%,711.4,677.6,8116,56.6991
漲幅排行,42,日清食品ホールディングス,28970,2955.0,82.5,2.87%,2973.5,2897.0,1629,48.1547
漲幅排行,43,東洋水産,28750,10850.0,300.0,2.84%,10880.0,10635.0,519,56.3224
漲幅排行,44,テルモ,45430,2267.5,60.5,2.74%,2279.5,2226.5,5676,128.7192
漲幅排行,45,ゲオホールディングス,26810,2025.0,54.0,2.74%,2070.0,1975.0,315,6.3788
漲幅排行,46,油研工業,63930,3095.0,80.0,2.65%,3095.0,3000.0,7,0.2352
漲幅排行,47,東部ネットワーク,90360,1360.0,35.0,2.64%,1360.0,1301.0,6,0.087
漲幅排行,48,伊藤園,25930,3097.0,79.0,2.62%,3122.0,3067.0,609,18.8793
漲幅排行,49,レント,372A0,5490.0,140.0,2.62%,5540.0,5300.0,22,1.2188
漲幅排行,50,オリエントコーポレーション,85850,906.0,23.0,2.60%,907.0,878.0,1226,11.1076
漲幅排行,51,エーザイ,45230,4450.0,112.0,2.58%,4457.0,4379.0,1934,86.0941
漲幅排行,52,ジェイエスエス,60740,518.0,13.0,2.57%,528.0,508.0,3,0.0155
漲幅排行,53,ゼネラルパッカー,62670,4000.0,100.0,2.56%,4000.0,3900.0,7,0.28
漲幅排行,54,武田薬品工業,45020,5480.0,135.0,2.53%,5496.0,5410.0,5074,278.1045
漲幅排行,55,マツキヨココカラ＆カンパニー,30880,2532.0,62.5,2.53%,2557.0,2484.5,1813,45.9229
漲幅排行,56,日本たばこ産業,29140,6347.0,152.0,2.45%,6376.0,6240.0,6986,443.4268
漲幅排行,57,サッポロホールディングス,25010,2045.0,48.5,2.43%,2100.0,1996.5,1515,30.9961
漲幅排行,58,ブロンコビリー,30910,2403.0,56.0,2.39%,2425.0,2346.0,144,3.4819
漲幅排行,59,物語コーポレーション,30970,5200.0,120.0,2.36%,5270.0,5100.0,199,10.3792
漲幅排行,60,アークランズ,98420,1916.0,44.0,2.35%,1950.0,1881.0,380,7.298
漲幅排行,61,東宝,96020,1430.0,32.5,2.33%,1455.5,1403.0,8070,115.4096
漲幅排行,62,キユーピー,28090,4630.0,105.0,2.32%,4688.0,4527.0,443,20.5294
漲幅排行,63,櫻護謨,51890,3980.0,90.0,2.31%,4150.0,3805.0,18,0.7283
漲幅排行,64,パン・パシフィック・インターナショナルホールディングス,75320,889.0,20.0,2.30%,903.9,881.3,13238,117.6885
漲幅排行,65,インフォマート,24920,489.0,11.0,2.30%,499.0,482.0,2301,11.2519
漲幅排行,66,ニッスイ,13320,1272.5,28.5,2.29%,1278.0,1247.5,2238,28.4862
漲幅排行,67,コスモス薬品,33490,6448.0,141.0,2.24%,6612.0,6391.0,435,28.0939
漲幅排行,68,横田製作所,62480,1768.0,38.0,2.20%,1768.0,1726.0,0,0.0141
漲幅排行,69,クルーズ,21380,465.0,10.0,2.20%,468.0,447.0,42,0.1967
漲幅排行,70,昭和産業,20040,3540.0,75.0,2.16%,3545.0,3490.0,63,2.2514
漲幅排行,71,Ａｏｂａ‐ＢＢＴ,24640,332.0,7.0,2.15%,332.0,324.0,17,0.0584
漲幅排行,72,キッコーマン,28010,1667.0,35.0,2.14%,1702.0,1649.0,5631,93.8804
漲幅排行,73,サン・ライフホールディング,70400,978.0,20.0,2.09%,978.0,953.0,4,0.0391
漲幅排行,74,内田洋行,80570,2102.0,43.0,2.09%,2116.0,2052.0,431,9.0617
漲幅排行,75,タカチホ,82250,3430.0,70.0,2.08%,3430.0,3430.0,0,0.0034
漲幅排行,76,スクウェア・エニックス・ホールディングス,96840,2551.0,52.0,2.08%,2568.0,2501.5,967,24.6784
漲幅排行,77,日清オイリオグループ,26020,1943.0,39.0,2.05%,1945.0,1925.0,362,7.0434
漲幅排行,78,オーベクス,35830,1345.0,27.0,2.05%,1345.0,1339.0,2,0.035
漲幅排行,79,梅の花グループ,76040,894.0,18.0,2.05%,894.0,879.0,13,0.1162
漲幅排行,80,コーエーテクモホールディングス,36350,1574.0,31.0,2.01%,1599.0,1543.5,1281,20.1692
漲幅排行,81,東邦化学工業,44090,764.0,15.0,2.00%,764.0,749.0,22,0.1734
漲幅排行,82,日本テレビホールディングス,94040,2933.5,57.5,2.00%,2967.0,2876.0,868,25.4833
漲幅排行,83,バンダイナムコホールディングス,78320,4189.0,81.0,1.97%,4256.0,4149.0,2965,124.2164
漲幅排行,84,ヨシムラ・フード・ホールディングス,28840,627.0,12.0,1.95%,635.0,609.0,218,1.3719
漲幅排行,85,イズミ,82730,1006.0,19.0,1.93%,1012.0,992.0,707,7.1164
漲幅排行,86,山崎製パン,22120,3372.0,64.0,1.93%,3442.0,3350.0,794,26.7771
漲幅排行,87,松屋,82370,1850.0,35.0,1.93%,1891.0,1815.0,310,5.7368
漲幅排行,88,キリンホールディングス,25030,2909.0,55.0,1.93%,2947.5,2891.0,3342,97.2275
漲幅排行,89,セリア,27820,3730.0,70.0,1.91%,3795.0,3685.0,326,12.1896
漲幅排行,90,明治ホールディングス,22690,3812.0,71.0,1.90%,3847.0,3772.0,1094,41.7147
漲幅排行,91,Ｕｂｉｃｏｍホールディングス,39370,1020.0,19.0,1.90%,1022.0,1004.0,20,0.2081
漲幅排行,92,ウイングアーク１ｓｔ,44320,2893.0,54.0,1.90%,2940.0,2840.0,390,11.2943
漲幅排行,93,テイン,72170,429.0,8.0,1.90%,430.0,420.0,5,0.0219
漲幅排行,94,横浜冷凍,28740,2210.0,41.0,1.89%,2292.0,2163.0,305,6.7405
漲幅排行,95,タカラトミー,78670,3531.0,65.0,1.88%,3603.0,3500.0,1395,49.2645
漲幅排行,96,マックスバリュ東海,81980,3250.0,60.0,1.88%,3280.0,3200.0,27,0.9067
漲幅排行,97,トーモク,39460,4325.0,80.0,1.88%,4400.0,4230.0,437,18.9262
漲幅排行,98,ＡＺ−ＣＯＭ丸和ホールディングス,90900,871.0,16.0,1.87%,878.0,861.0,354,3.0833
漲幅排行,99,エスプール,24710,272.0,5.0,1.87%,274.0,268.0,620,1.6875
漲幅排行,100,ロート製薬,45270,2477.5,45.0,1.85%,2491.5,2443.0,975,24.168
成交金額排行,1,キオクシアホールディングス,285A0,52110.0,-10000.0,-16.10%,56750.0,52110.0,41502,21626.6922
成交金額排行,2,東京エレクトロン,80350,65100.0,-5790.0,-8.17%,67080.0,63150.0,6335,4124.4105
成交金額排行,3,ソフトバンクグループ,99840,5424.0,-537.0,-9.01%,5676.0,5191.0,70204,3807.8758
成交金額排行,4,アドバンテスト,68570,27505.0,-2135.0,-7.20%,28150.0,26000.0,13442,3697.2221
成交金額排行,5,村田製作所,69810,7632.0,-768.0,-9.14%,8021.0,7270.0,43867,3347.96
成交金額排行,6,太陽誘電,69760,11035.0,-1490.0,-11.90%,11550.0,10150.0,29786,3286.9182
成交金額排行,7,レーザーテック,69200,41890.0,-4480.0,-9.66%,43280.0,39850.0,5093,2133.8347
成交金額排行,8,フジクラ,58030,4472.0,-289.0,-6.07%,4611.0,4280.0,47075,2105.2119
成交金額排行,9,三菱ＵＦＪフィナンシャル・グループ,83060,3473.0,-156.0,-4.30%,3618.0,3411.0,59061,2051.2059
成交金額排行,10,イビデン,40620,15685.0,-1720.0,-9.88%,16790.0,14860.0,12103,1898.4026
成交金額排行,11,ファーストリテイリング,99830,78840.0,0.0,0.00%,80880.0,78340.0,1704,1343.5913
成交金額排行,12,三井住友フィナンシャルグループ,83160,6721.0,-309.0,-4.40%,7030.0,6576.0,17726,1191.3779
成交金額排行,13,みずほフィナンシャルグループ,84110,7930.0,-510.0,-6.04%,8370.0,7790.0,14432,1144.4735
成交金額排行,14,ディスコ,61460,64780.0,-5810.0,-8.23%,66590.0,62260.0,1766,1144.2739
成交金額排行,15,トヨタ自動車,72030,2899.5,-9.5,-0.33%,2913.5,2857.0,35779,1037.4266
成交金額排行,16,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,8801.0,-1089.0,-11.01%,9733.0,8447.0,11567,1018.0733
成交金額排行,17,ＪＸ金属,50160,3558.0,-294.0,-7.63%,3661.0,3361.0,28586,1017.097
成交金額排行,18,任天堂,79740,7294.0,214.0,3.02%,7429.0,7150.0,12157,886.7462
成交金額排行,19,ＳＣＲＥＥＮホールディングス,77350,16510.0,-2260.0,-12.04%,17445.0,16030.0,5140,848.7626
成交金額排行,20,ＳＵＭＣＯ,34360,3914.0,-700.0,-15.17%,4551.0,3914.0,21303,833.819
成交金額排行,21,三菱重工業,70110,3681.0,-142.0,-3.71%,3754.0,3626.0,21441,789.2543
成交金額排行,22,ソニーグループ,67580,3470.0,32.0,0.93%,3510.0,3422.0,22560,782.8389
成交金額排行,23,古河電気工業,58010,3262.0,-212.0,-6.10%,3309.0,3079.0,23584,769.3329
成交金額排行,24,ルネサスエレクトロニクス,67230,3822.0,-317.0,-7.66%,3977.0,3691.0,19272,736.5911
成交金額排行,25,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,26,安川電機,65060,5116.0,-378.0,-6.88%,5306.0,4900.0,12549,642.0375
成交金額排行,27,キーエンス,68610,70880.0,-3170.0,-4.28%,72450.0,68930.0,905,641.7475
成交金額排行,28,日立製作所,65010,4717.0,-111.0,-2.30%,4779.0,4616.0,12028,567.3985
成交金額排行,29,信越化学工業,40630,7157.0,-204.0,-2.77%,7247.0,6984.0,7502,536.9325
成交金額排行,30,ＴＤＫ,67620,2968.0,-117.0,-3.79%,3024.0,2847.0,17751,526.8645
成交金額排行,31,住友電気工業,58020,2249.0,-148.5,-6.19%,2315.0,2151.5,23416,526.6371
成交金額排行,32,ファナック,69540,6637.0,-383.0,-5.46%,6706.0,6394.0,7839,520.3143
成交金額排行,33,サイゼリヤ,75810,7600.0,820.0,12.09%,7780.0,6960.0,6483,492.7612
成交金額排行,34,リクルートホールディングス,60980,12820.0,205.0,1.63%,12880.0,12605.0,3748,480.5449
成交金額排行,35,川崎重工業,70120,2604.5,-133.0,-4.86%,2690.5,2521.0,18333,477.4986
成交金額排行,36,パナソニック　ホールディングス,67520,3993.0,-225.0,-5.33%,4122.0,3900.0,11689,466.7498
成交金額排行,37,三井金属,57060,29980.0,-2300.0,-7.13%,30760.0,28595.0,1534,459.9831
成交金額排行,38,日本たばこ産業,29140,6347.0,152.0,2.45%,6376.0,6240.0,6986,443.4268
成交金額排行,39,レゾナック・ホールディングス,40040,13910.0,-985.0,-6.61%,14480.0,13410.0,3120,434.0616
成交金額排行,40,ＮＴＴ,94320,151.1,0.2,0.13%,152.8,151.1,286935,433.5589
成交金額排行,41,日本電気,67010,4354.0,-87.0,-1.96%,4472.0,4346.0,9935,432.596
成交金額排行,42,三菱電機,65030,5370.0,-296.0,-5.22%,5577.0,5203.0,7417,398.3036
成交金額排行,43,ＩＨＩ,70130,2666.5,-142.5,-5.07%,2860.0,2626.0,14372,383.232
成交金額排行,44,三菱商事,80580,4447.0,-83.0,-1.83%,4555.0,4374.0,8314,369.7458
成交金額排行,45,東京海上ホールディングス,87660,7526.0,-74.0,-0.97%,7660.0,7461.0,4881,367.3666
成交金額排行,46,サンリオ,81360,1204.5,-12.0,-0.99%,1261.0,1197.0,30466,366.969
成交金額排行,47,ダイキン工業,63670,24500.0,-370.0,-1.49%,24945.0,24300.0,1472,360.6645
成交金額排行,48,三井物産,80310,4662.0,-76.0,-1.60%,4759.0,4600.0,7562,352.5591
成交金額排行,49,住友金属鉱山,57130,6794.0,-482.0,-6.62%,7100.0,6578.0,4694,318.9307
成交金額排行,50,富士通,67020,3298.0,41.0,1.26%,3366.0,3250.0,9646,318.1251
成交金額排行,51,ＳＭＣ,62730,69230.0,-4200.0,-5.72%,72880.0,67250.0,427,295.7506
成交金額排行,52,キヤノン,77510,4466.0,69.0,1.57%,4467.0,4400.0,6599,294.7515
成交金額排行,53,ＫＤＤＩ,94330,2868.0,24.0,0.84%,2901.5,2847.0,10157,291.3056
成交金額排行,54,オリックス,85910,6203.0,-312.0,-4.79%,6463.0,6115.0,4639,287.8006
成交金額排行,55,ローム,69630,4531.0,-468.0,-9.36%,4759.0,4372.0,6309,285.8925
成交金額排行,56,丸紅,80020,4988.0,-96.0,-1.89%,5176.0,4901.0,5592,278.9439
成交金額排行,57,武田薬品工業,45020,5480.0,135.0,2.53%,5496.0,5410.0,5074,278.1045
成交金額排行,58,中部電力,95020,2863.0,-159.0,-5.26%,2989.5,2798.5,9574,274.1036
成交金額排行,59,京セラ,69710,3556.0,-76.0,-2.09%,3600.0,3471.0,7657,272.3149
成交金額排行,60,ＨＯＹＡ,77410,25215.0,165.0,0.66%,25215.0,24625.0,1065,268.7667
成交金額排行,61,良品計画,74530,4259.0,-111.0,-2.54%,4450.0,4243.0,6081,259.0153
成交金額排行,62,味の素,28020,5194.0,-167.0,-3.12%,5289.0,5114.0,4971,258.2197
