排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
漲幅排行,24,レダックス,76020,179.0,9.0,5.29%,193.0,165.0,470,0.8429
漲幅排行,25,アール・エス・シー,46640,979.0,49.0,5.27%,1013.0,933.0,218,2.1401
漲幅排行,26,あいちフィナンシャルグループ,73890,1741.0,83.0,5.01%,1758.0,1656.0,1770,30.8174
漲幅排行,27,まんだらけ,26520,462.0,22.0,5.00%,467.0,442.0,227,1.0511
漲幅排行,28,良品計画,74530,4370.0,204.0,4.90%,4429.0,4285.0,6377,278.7099
漲幅排行,29,レント,372A0,5350.0,250.0,4.90%,5550.0,5320.0,55,2.9746
漲幅排行,30,ネクステージ,31860,3590.0,160.0,4.66%,3645.0,3440.0,749,26.9178
漲幅排行,31,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,24370,629.0,28.0,4.66%,637.0,561.0,111,0.7007
漲幅排行,32,ヨネックス,79060,2677.0,118.0,4.61%,2705.0,2552.0,756,20.2515
漲幅排行,33,ＪＭＡＣＳ,58170,1051.0,46.0,4.58%,1152.0,1036.0,800,8.4091
漲幅排行,34,タウンズ,197A0,488.0,21.0,4.50%,493.0,481.0,871,4.2515
漲幅排行,35,ニチレイ,28710,2026.5,86.5,4.46%,2088.5,2016.5,6003,121.665
漲幅排行,36,高島屋,82330,2493.5,103.5,4.33%,2518.0,2391.0,2854,71.1695
漲幅排行,37,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,35630,5423.0,218.0,4.19%,5459.0,5250.0,1817,98.5739
漲幅排行,38,日本電気,67010,4441.0,171.0,4.00%,4510.0,4300.0,8611,382.4545
漲幅排行,39,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,40,東宝,96020,1397.5,52.5,3.90%,1413.0,1337.5,12387,173.1097
漲幅排行,41,ジンズホールディングス,30460,6410.0,240.0,3.89%,6540.0,6070.0,561,35.9601
漲幅排行,42,ＲＩＳＥ,88360,27.0,1.0,3.85%,27.0,26.0,73,0.02
漲幅排行,43,エンカレッジ・テクノロジ,36820,625.0,23.0,3.82%,628.0,603.0,7,0.0462
漲幅排行,44,日産自動車,72010,329.0,12.0,3.79%,330.9,314.2,43093,141.777
漲幅排行,45,ヴィス,50710,1428.0,52.0,3.78%,1428.0,1376.0,2,0.04
漲幅排行,46,ＺＡＣＲＯＳ,79170,1412.0,51.0,3.75%,1438.0,1369.0,270,3.818
漲幅排行,47,遠藤照明,69320,2479.0,89.0,3.72%,2493.0,2377.0,52,1.3015
漲幅排行,48,日本製紙,38630,1455.0,52.0,3.71%,1461.0,1402.0,853,12.4228
漲幅排行,49,東映アニメーション,48160,2777.0,98.0,3.66%,2793.0,2663.0,355,9.8778
漲幅排行,50,ブックオフグループホールディングス,92780,2410.0,85.0,3.66%,2424.0,2305.0,208,5.0273
漲幅排行,51,Ｓａｎｓａｎ,44430,1837.0,64.0,3.61%,1862.0,1796.0,2054,37.7412
漲幅排行,52,ブロンコビリー,30910,2347.0,80.0,3.53%,2360.0,2290.0,164,3.8561
漲幅排行,53,日本毛織,32010,1891.0,63.0,3.45%,1937.0,1815.0,221,4.181
漲幅排行,54,ベリテ,99040,241.0,8.0,3.43%,246.0,233.0,85,0.2068
漲幅排行,55,ＣＲＩ・ミドルウェア,36980,1236.0,41.0,3.43%,1236.0,1192.0,9,0.1174
漲幅排行,56,幸和製作所,78070,850.0,28.0,3.41%,869.0,828.0,24,0.2099
漲幅排行,57,日本製麻,33060,739.0,24.0,3.36%,740.0,715.0,12,0.0909
漲幅排行,58,野村総合研究所,43070,5100.0,164.0,3.32%,5159.0,4913.0,2784,142.0095
漲幅排行,59,シーラホールディングス,88870,376.0,12.0,3.30%,385.0,371.0,312,1.1742
漲幅排行,60,信和,34470,1005.0,32.0,3.29%,1011.0,963.0,114,1.1467
漲幅排行,61,前澤工業,64890,1719.0,54.0,3.24%,1745.0,1648.0,87,1.4972
漲幅排行,62,サンリオ,81360,1216.5,38.0,3.22%,1238.0,1173.5,22971,279.4446
漲幅排行,63,シンプレクス・ホールディングス,43730,1065.0,33.0,3.20%,1083.0,1038.0,1165,12.4158
漲幅排行,64,フジタコーポレーション,33700,485.0,15.0,3.19%,488.0,472.0,12,0.0621
漲幅排行,65,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,98280,3440.0,105.0,3.15%,3440.0,3360.0,79,2.721
漲幅排行,66,シマノ,73090,18140.0,550.0,3.13%,18330.0,17730.0,524,95.1443
漲幅排行,67,やまみ,28200,5100.0,155.0,3.13%,5100.0,4915.0,16,0.8211
漲幅排行,68,高田工業所,19660,1817.0,55.0,3.12%,1817.0,1750.0,9,0.1726
漲幅排行,69,本田技研工業,72670,1558.5,47.0,3.11%,1563.5,1506.0,15957,248.6961
漲幅排行,70,ＰＨＣホールディングス,65230,1102.0,32.0,2.99%,1118.0,1066.0,440,4.8554
漲幅排行,71,ソネック,17680,1110.0,32.0,2.97%,1119.0,1078.0,12,0.1332
漲幅排行,72,三和油化工業,41250,3650.0,105.0,2.96%,3690.0,3455.0,22,0.8103
漲幅排行,73,ジェイホールディングス,27210,142.0,4.0,2.90%,149.0,138.0,406,0.5774
漲幅排行,74,ランドビジネス,89440,248.0,7.0,2.90%,253.0,241.0,138,0.3427
漲幅排行,75,日本電子,69510,8660.0,242.0,2.87%,8784.0,8303.0,841,72.8912
漲幅排行,76,円谷フィールズホールディングス,27670,1478.0,41.0,2.85%,1479.0,1441.0,384,5.6859
漲幅排行,77,リテールパートナーズ,81670,1340.0,37.0,2.84%,1347.0,1306.0,119,1.6067
漲幅排行,78,新東,53800,1095.0,30.0,2.82%,1095.0,1095.0,0,0.0033
漲幅排行,79,オリエンタルランド,46610,2695.0,73.0,2.78%,2704.0,2643.5,5993,161.5194
漲幅排行,80,丸千代山岡家,33990,3890.0,105.0,2.77%,3900.0,3790.0,135,5.2865
漲幅排行,81,イワキ,62370,4630.0,125.0,2.77%,4630.0,4445.0,92,4.2828
漲幅排行,82,ムサシ,75210,2750.0,73.0,2.73%,2750.0,2677.0,0,0.0192
漲幅排行,83,オーウエル,76700,1097.0,29.0,2.72%,1097.0,1061.0,6,0.0658
漲幅排行,84,三機サービス,60440,1899.0,50.0,2.70%,1904.0,1748.0,107,2.0319
漲幅排行,85,テクノホライゾン,66290,1029.0,27.0,2.69%,1029.0,989.0,179,1.846
漲幅排行,86,メニコン,77800,1725.0,45.0,2.68%,1731.0,1683.0,201,3.4776
漲幅排行,87,浅香工業,59620,1999.0,52.0,2.67%,2027.0,1977.0,0,0.008
漲幅排行,88,オープンドア,39260,390.0,10.0,2.63%,390.0,366.0,78,0.3046
漲幅排行,89,第一三共,45680,2746.5,69.5,2.60%,2759.0,2663.0,5675,155.8639
漲幅排行,90,ネクソン,36590,2285.0,57.5,2.58%,2293.5,2237.5,1899,43.3922
漲幅排行,91,旭情報サービス,97990,967.0,24.0,2.55%,985.0,936.0,11,0.1093
漲幅排行,92,ＦＣＥ,95640,526.0,13.0,2.53%,530.0,519.0,46,0.2456
漲幅排行,93,河合楽器製作所,79520,3275.0,80.0,2.50%,3305.0,3200.0,18,0.619
漲幅排行,94,愛媛銀行,85410,2421.0,59.0,2.50%,2437.0,2349.0,180,4.3626
漲幅排行,95,カンロ,22160,1216.0,29.0,2.44%,1235.0,1192.0,95,1.1661
漲幅排行,96,丸山製作所,63160,2697.0,63.0,2.39%,2697.0,2615.0,1,0.0324
漲幅排行,97,ファンデリー,31370,215.0,5.0,2.38%,215.0,210.0,12,0.0264
漲幅排行,98,近畿車輛,71220,2365.0,55.0,2.38%,2374.0,2327.0,3,0.0757
漲幅排行,99,横浜魚類,74430,649.0,15.0,2.37%,649.0,633.0,3,0.0234
漲幅排行,100,クリーク・アンド・リバー社,47630,1480.0,34.0,2.35%,1482.0,1444.0,62,0.925
成交金額排行,1,キオクシアホールディングス,285A0,62110.0,-10990.0,-15.03%,69300.0,61520.0,45331,28155.2704
成交金額排行,2,東京エレクトロン,80350,70890.0,-3350.0,-4.51%,71680.0,68840.0,5153,3653.1035
成交金額排行,3,太陽誘電,69760,12525.0,-80.0,-0.63%,13135.0,11960.0,27191,3405.7354
成交金額排行,4,ソフトバンクグループ,99840,5961.0,-399.0,-6.27%,6145.0,5858.0,46792,2789.2771
成交金額排行,5,アドバンテスト,68570,29640.0,-1870.0,-5.93%,30770.0,29050.0,8916,2642.9099
成交金額排行,6,村田製作所,69810,8400.0,-700.0,-7.69%,8838.0,8350.0,23684,1989.5064
成交金額排行,7,レーザーテック,69200,46370.0,-3320.0,-6.68%,47860.0,45330.0,4197,1946.1953
成交金額排行,8,フジクラ,58030,4761.0,-384.0,-7.46%,5004.0,4738.0,36029,1715.3645
成交金額排行,9,三菱ＵＦＪフィナンシャル・グループ,83060,3629.0,-68.0,-1.84%,3697.0,3625.0,38374,1392.5925
成交金額排行,10,イビデン,40620,17405.0,-1935.0,-10.01%,18815.0,17335.0,7583,1319.9082
成交金額排行,11,ディスコ,61460,70590.0,-2960.0,-4.02%,71280.0,68280.0,1463,1033.1552
成交金額排行,12,三井住友フィナンシャルグループ,83160,7030.0,-91.0,-1.28%,7116.0,6999.0,12956,910.856
成交金額排行,13,トヨタ自動車,72030,2909.0,33.5,1.17%,2935.5,2858.5,29732,864.9097
成交金額排行,14,ファーストリテイリング,99830,78840.0,10.0,0.01%,79100.0,77770.0,1082,853.1276
成交金額排行,15,ＳＵＭＣＯ,34360,4614.0,-460.0,-9.07%,4919.0,4504.0,16800,775.1889
成交金額排行,16,ＳＣＲＥＥＮホールディングス,77350,18770.0,-160.0,-0.85%,18960.0,17620.0,4103,770.1706
成交金額排行,17,安川電機,65060,5494.0,4.0,0.07%,5688.0,5427.0,13689,752.0792
成交金額排行,18,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,9890.0,-960.0,-8.85%,10430.0,9753.0,7191,711.2393
成交金額排行,19,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,20,ＪＸ金属,50160,3852.0,-282.0,-6.82%,3982.0,3808.0,17857,687.8632
成交金額排行,21,日立製作所,65010,4828.0,32.0,0.67%,4894.0,4726.0,13955,673.7522
成交金額排行,22,三菱重工業,70110,3823.0,-5.0,-0.13%,3900.0,3797.0,17525,669.9846
成交金額排行,23,みずほフィナンシャルグループ,84110,8440.0,-184.0,-2.13%,8607.0,8410.0,7409,625.3365
成交金額排行,24,任天堂,79740,7080.0,66.0,0.94%,7120.0,6990.0,8822,624.6542
成交金額排行,25,ルネサスエレクトロニクス,67230,4139.0,-320.0,-7.18%,4311.0,4136.0,13442,556.3809
成交金額排行,26,古河電気工業,58010,3474.0,-292.0,-7.75%,3600.0,3455.0,15717,546.0121
成交金額排行,27,ソニーグループ,67580,3438.0,49.0,1.45%,3450.0,3375.0,14759,507.4419
成交金額排行,28,住友電気工業,58020,2397.5,-134.5,-5.31%,2424.0,2327.5,20928,501.7536
成交金額排行,29,川崎重工業,70120,2737.5,12.0,0.44%,2797.5,2708.0,16818,460.4092
成交金額排行,30,ＴＤＫ,67620,3085.0,-161.0,-4.96%,3174.0,3085.0,13950,430.3698
成交金額排行,31,ファナック,69540,7020.0,12.0,0.17%,7059.0,6885.0,5808,407.7778
成交金額排行,32,信越化学工業,40630,7361.0,-329.0,-4.28%,7502.0,7287.0,5529,407.0044
成交金額排行,33,リクルートホールディングス,60980,12615.0,35.0,0.28%,12815.0,12580.0,3125,394.2692
成交金額排行,34,パナソニック　ホールディングス,67520,4218.0,-100.0,-2.32%,4312.0,4194.0,9118,384.6015
成交金額排行,35,富士通,67020,3257.0,39.0,1.21%,3294.0,3191.0,11778,383.6127
成交金額排行,36,日本電気,67010,4441.0,171.0,4.00%,4510.0,4300.0,8611,382.4545
成交金額排行,37,キーエンス,68610,74050.0,-2570.0,-3.35%,75430.0,74040.0,464,344.0363
成交金額排行,38,日本たばこ産業,29140,6195.0,85.0,1.39%,6249.0,6115.0,5158,319.5567
成交金額排行,39,三井金属,57060,32280.0,-2700.0,-7.72%,33320.0,31770.0,961,310.469
成交金額排行,40,武田薬品工業,45020,5345.0,57.0,1.08%,5385.0,5278.0,5369,287.0212
成交金額排行,41,ＮＴＴ,94320,150.9,0.9,0.60%,151.6,150.0,190184,286.9881
成交金額排行,42,ＩＨＩ,70130,2809.0,-2.5,-0.09%,2866.5,2794.0,10073,282.9674
成交金額排行,43,サンリオ,81360,1216.5,38.0,3.22%,1238.0,1173.5,22971,279.4446
成交金額排行,44,良品計画,74530,4370.0,204.0,4.90%,4429.0,4285.0,6377,278.7099
成交金額排行,45,東京海上ホールディングス,87660,7600.0,-172.0,-2.21%,7776.0,7600.0,3620,275.1428
成交金額排行,46,三菱商事,80580,4530.0,-55.0,-1.20%,4605.0,4500.0,6070,274.9755
成交金額排行,47,レゾナック・ホールディングス,40040,14895.0,-1055.0,-6.61%,15555.0,14715.0,1845,274.8425
成交金額排行,48,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4553.0,-21.0,-0.46%,4602.0,4528.0,6001,273.262
成交金額排行,49,荏原製作所,63610,5830.0,-400.0,-6.42%,6103.0,5727.0,4581,267.0898
成交金額排行,50,ベイカレント,65320,6755.0,372.0,5.83%,6960.0,6387.0,3906,263.8773
成交金額排行,51,三井物産,80310,4738.0,-86.0,-1.78%,4809.0,4729.0,5420,256.7996
成交金額排行,52,本田技研工業,72670,1558.5,47.0,3.11%,1563.5,1506.0,15957,248.6961
成交金額排行,53,三菱電機,65030,5666.0,-98.0,-1.70%,5737.0,5650.0,4058,229.9546
成交金額排行,54,ＳＯＭＰＯホールディングス,86300,6618.0,-19.0,-0.29%,6678.0,6597.0,3400,225.0451
成交金額排行,55,ＫＤＤＩ,94330,2844.0,-8.5,-0.30%,2875.5,2835.0,7520,213.8916
成交金額排行,56,ＨＯＹＡ,77410,25050.0,-280.0,-1.11%,25295.0,24865.0,852,213.5011
成交金額排行,57,ダイキン工業,63670,24870.0,-120.0,-0.48%,25055.0,24630.0,823,204.7298
成交金額排行,58,伊藤忠商事,80010,1919.5,-16.5,-0.85%,1945.5,1909.5,10554,202.5994
成交金額排行,59,野村ホールディングス,86040,1609.0,-17.0,-1.05%,1636.0,1591.0,12334,198.4573
成交金額排行,60,味の素,28020,5361.0,-245.0,-4.37%,5584.0,5348.0,3680,197.2848
成交金額排行,61,ゆうちょ銀行,71820,3258.0,-92.0,-2.75%,3338.0,3254.0,6012,195.8775
成交金額排行,62,ソシオネクスト,65260,2472.5,-99.5,-3.87%,2525.0,2421.0,7734,191.2405
