排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
漲幅排行,39,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,24370,539.0,22.0,4.26%,553.0,522.0,159,0.8602
漲幅排行,40,東映アニメーション,48160,2664.0,108.0,4.23%,2678.0,2546.0,522,13.9301
漲幅排行,41,モバイルファクトリー,39120,1109.0,44.0,4.13%,1109.0,1086.0,7,0.081
漲幅排行,42,楽天銀行,58380,5646.0,221.0,4.07%,5858.0,5519.0,2441,137.8414
漲幅排行,43,霞ヶ関キャピタル,34980,6900.0,270.0,4.07%,6980.0,6610.0,740,51.1152
漲幅排行,44,ＡＤＲ１２０Ｓ,37500,830.0,32.0,4.01%,830.0,796.0,26,0.2224
漲幅排行,45,京進,47350,338.0,13.0,4.00%,343.0,327.0,25,0.0852
漲幅排行,46,ハピネット,75520,3125.0,120.0,3.99%,3175.0,3020.0,233,7.3094
漲幅排行,47,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,48,東海旅客鉄道,90220,3700.0,141.0,3.96%,3723.0,3543.0,4949,183.1463
漲幅排行,49,川上塗料,46160,1911.0,71.0,3.86%,1912.0,1879.0,1,0.0306
漲幅排行,50,大木ヘルスケアホールディングス,34170,1186.0,44.0,3.85%,1189.0,1142.0,5,0.0605
漲幅排行,51,良品計画,74530,3811.0,141.0,3.84%,3856.0,3631.0,6982,266.0878
漲幅排行,52,サンウェルズ,92290,163.0,6.0,3.82%,175.0,156.0,1260,2.054
漲幅排行,53,フジコピアン,79570,1879.0,69.0,3.81%,1879.0,1809.0,5,0.1052
漲幅排行,54,ＧＭＢ,72140,1089.0,40.0,3.81%,1185.0,1045.0,110,1.1979
漲幅排行,55,ぴあ,43370,2788.0,102.0,3.80%,2794.0,2685.0,32,0.9173
漲幅排行,56,スバル興業,96320,3705.0,135.0,3.78%,3770.0,3640.0,12,0.4446
漲幅排行,57,ニトリホールディングス,98430,2464.5,89.5,3.77%,2470.0,2362.0,3175,78.2627
漲幅排行,58,エムティジェネックス,98200,3695.0,130.0,3.65%,3700.0,3600.0,0,0.0259
漲幅排行,59,清水銀行,83640,2625.0,90.0,3.55%,2678.0,2545.0,60,1.5829
漲幅排行,60,錢高組,18110,8180.0,280.0,3.54%,8200.0,7910.0,1,0.1391
漲幅排行,61,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,35630,4779.0,163.0,3.53%,4853.0,4515.0,2597,124.1489
漲幅排行,62,インテージホールディングス,43260,1812.0,61.0,3.48%,1828.0,1752.0,28,0.5237
漲幅排行,63,協立エアテック,59970,926.0,31.0,3.46%,926.0,895.0,6,0.0593
漲幅排行,64,リクルートホールディングス,60980,12300.0,405.0,3.40%,12395.0,11975.0,4937,607.251
漲幅排行,65,マネーフォワード,39940,4858.0,159.0,3.38%,5074.0,4648.0,706,34.3266
漲幅排行,66,ＮＥＸＹＺ．Ｇｒｏｕｐ,43460,831.0,27.0,3.36%,842.0,801.0,147,1.229
漲幅排行,67,ノジマ,74190,1355.0,44.0,3.36%,1368.0,1307.0,830,11.2506
漲幅排行,68,日工,63060,960.0,31.0,3.34%,963.0,932.0,162,1.56
漲幅排行,69,ゼンショーホールディングス,75500,9032.0,286.0,3.27%,9032.0,8746.0,984,88.9471
漲幅排行,70,シリウスビジョン,62760,317.0,10.0,3.26%,317.0,307.0,14,0.0444
漲幅排行,71,ＷＤＢホールディングス,24750,1811.0,57.0,3.25%,1820.0,1774.0,20,0.364
漲幅排行,72,あさくま,76780,6680.0,210.0,3.25%,6760.0,6470.0,16,1.1022
漲幅排行,73,前澤工業,64890,1719.0,54.0,3.24%,1745.0,1648.0,87,1.4972
漲幅排行,74,トーセイ,89230,1792.0,56.0,3.23%,1842.0,1760.0,475,8.5174
漲幅排行,75,ケー・エフ・シー,34200,1570.0,49.0,3.22%,1587.0,1520.0,14,0.2308
漲幅排行,76,ＳＨＩＦＴ,36970,705.9,21.8,3.19%,722.3,687.5,6802,48.021
漲幅排行,77,キムラ,74610,491.0,15.0,3.15%,491.0,480.0,12,0.0594
漲幅排行,78,ハードオフコーポレーション,26740,2682.0,82.0,3.15%,2725.0,2614.0,68,1.8291
漲幅排行,79,イムラ,39550,831.0,25.0,3.10%,831.0,806.0,12,0.1055
漲幅排行,80,アップガレージグループ,71340,1311.0,39.0,3.07%,1355.0,1298.0,20,0.2727
漲幅排行,81,サンリツ,93660,1047.0,31.0,3.05%,1047.0,1026.0,4,0.0492
漲幅排行,82,野村ホールディングス,86040,1535.0,45.0,3.02%,1546.5,1504.0,17154,263.32
漲幅排行,83,ソルクシーズ,42840,447.0,13.0,3.00%,447.0,435.0,76,0.3433
漲幅排行,84,藤井産業,99060,4135.0,120.0,2.99%,4150.0,4065.0,4,0.1819
漲幅排行,85,ウイルプラスホールディングス,35380,930.0,27.0,2.99%,932.0,909.0,36,0.3394
漲幅排行,86,トビラシステムズ,44410,1460.0,42.0,2.96%,1469.0,1423.0,13,0.1971
漲幅排行,87,ユニバーサルエンターテインメント,64250,702.0,20.0,2.93%,711.0,682.0,332,2.3306
漲幅排行,88,ハイデイ日高,76110,2758.0,78.0,2.91%,2764.0,2688.0,241,6.6606
漲幅排行,89,アルチザネットワークス,67780,745.0,21.0,2.90%,745.0,732.0,63,0.4738
漲幅排行,90,明治機械,63340,496.0,14.0,2.90%,528.0,470.0,72,0.3596
漲幅排行,91,ビジネスブレイン太田昭和,96580,1043.0,29.0,2.86%,1043.0,1020.0,94,0.9888
漲幅排行,92,シリコンスタジオ,39070,900.0,25.0,2.86%,936.0,884.0,89,0.8064
漲幅排行,93,大和証券グループ本社,86010,1762.5,49.0,2.86%,1762.5,1727.0,6051,106.6647
漲幅排行,94,日立製作所,65010,4942.0,137.0,2.85%,5004.0,4790.0,20014,989.1018
漲幅排行,95,ライフドリンク　カンパニー,25850,1626.0,45.0,2.85%,1656.0,1556.0,592,9.6292
漲幅排行,96,情報企画,37120,990.0,27.0,2.80%,1004.0,962.0,31,0.3148
漲幅排行,97,ヱスビー食品,28050,5890.0,160.0,2.79%,5960.0,5600.0,82,4.8475
漲幅排行,98,ＧＭＯペイメントゲートウェイ,37690,10005.0,271.0,2.78%,10075.0,9650.0,320,32.086
漲幅排行,99,石光商事,27500,1295.0,35.0,2.78%,1296.0,1259.0,24,0.3225
漲幅排行,100,ＳＨＩＮＫＯ,71200,1079.0,29.0,2.76%,1098.0,1054.0,13,0.1489
成交金額排行,1,キオクシアホールディングス,285A0,72400.0,-9190.0,-11.26%,79470.0,71120.0,46495,33662.38
成交金額排行,2,村田製作所,69810,9212.0,-1038.0,-10.13%,10380.0,9181.0,43829,4037.592
成交金額排行,3,太陽誘電,69760,16355.0,-2030.0,-11.04%,18330.0,15965.0,19738,3228.1663
成交金額排行,4,東京エレクトロン,80350,69470.0,-2850.0,-3.94%,73090.0,69130.0,3890,2702.383
成交金額排行,5,ソフトバンクグループ,99840,5771.0,-208.0,-3.48%,6113.0,5691.0,45979,2653.4596
成交金額排行,6,アドバンテスト,68570,28900.0,-665.0,-2.25%,30120.0,28625.0,7803,2255.3271
成交金額排行,7,三菱ＵＦＪフィナンシャル・グループ,83060,3446.0,76.0,2.26%,3518.0,3426.0,53306,1836.942
成交金額排行,8,フジクラ,58030,5072.0,-282.0,-5.27%,5370.0,5050.0,35968,1824.3223
成交金額排行,9,イビデン,40620,19895.0,-1495.0,-6.99%,21620.0,19670.0,7742,1540.3704
成交金額排行,10,レーザーテック,69200,44050.0,-2990.0,-6.36%,46050.0,43420.0,3011,1326.6098
成交金額排行,11,ディスコ,61460,71900.0,-6100.0,-7.82%,76900.0,71600.0,1745,1255.0864
成交金額排行,12,ルネサスエレクトロニクス,67230,4744.0,34.0,0.72%,4998.0,4652.0,24567,1165.5012
成交金額排行,13,ファーストリテイリング,99830,87900.0,970.0,1.12%,88230.0,85730.0,1287,1131.9762
成交金額排行,14,トヨタ自動車,72030,2946.0,23.0,0.79%,2980.0,2925.0,36408,1072.5885
成交金額排行,15,三井住友フィナンシャルグループ,83160,6812.0,12.0,0.18%,6970.0,6812.0,15527,1057.7061
成交金額排行,16,ＳＵＭＣＯ,34360,4570.0,-601.0,-11.62%,5133.0,4537.0,23114,1056.3281
成交金額排行,17,日立製作所,65010,4942.0,137.0,2.85%,5004.0,4790.0,20014,989.1018
成交金額排行,18,三菱重工業,70110,4009.0,-101.0,-2.46%,4146.0,3986.0,24665,988.8359
成交金額排行,19,ＪＸ金属,50160,3855.0,-167.0,-4.15%,4169.0,3810.0,25241,973.0483
成交金額排行,20,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10240.0,-1030.0,-9.14%,11450.0,10240.0,9479,970.6906
成交金額排行,21,みずほフィナンシャルグループ,84110,8227.0,32.0,0.39%,8551.0,8227.0,11405,938.3634
成交金額排行,22,ソニーグループ,67580,3502.0,80.0,2.34%,3516.0,3411.0,21078,738.1761
成交金額排行,23,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,24,住友電気工業,58020,2443.0,-149.5,-5.77%,2620.0,2423.5,26810,654.9854
成交金額排行,25,パナソニック　ホールディングス,67520,4400.0,-157.0,-3.45%,4587.0,4353.0,14299,629.156
成交金額排行,26,リクルートホールディングス,60980,12300.0,405.0,3.40%,12395.0,11975.0,4937,607.251
成交金額排行,27,古河電気工業,58010,3674.0,-214.0,-5.50%,3900.0,3656.0,15860,582.7148
成交金額排行,28,任天堂,79740,7148.0,115.0,1.64%,7199.0,7083.0,8083,577.8014
成交金額排行,29,ＳＣＲＥＥＮホールディングス,77350,17090.0,-770.0,-4.31%,18020.0,16750.0,3336,570.242
成交金額排行,30,ＩＨＩ,70130,2982.0,-89.0,-2.90%,3150.0,2955.5,18813,561.0216
成交金額排行,31,信越化学工業,40630,7158.0,-257.0,-3.47%,7460.0,7115.0,7655,547.9521
成交金額排行,32,ＴＤＫ,67620,3357.0,-144.0,-4.11%,3513.0,3332.0,15859,532.4135
成交金額排行,33,三菱商事,80580,4500.0,-7.0,-0.16%,4662.0,4495.0,11064,497.8935
成交金額排行,34,レゾナック・ホールディングス,40040,15675.0,-1075.0,-6.42%,16980.0,15620.0,3044,477.2881
成交金額排行,35,ファナック,69540,7072.0,-405.0,-5.42%,7372.0,7048.0,6370,450.5288
成交金額排行,36,キーエンス,68610,78180.0,-2730.0,-3.37%,80550.0,78180.0,561,439.0589
成交金額排行,37,三井金属,57060,35930.0,-1590.0,-4.24%,37640.0,35270.0,1199,430.9085
成交金額排行,38,本田技研工業,72670,1570.5,-28.5,-1.78%,1602.0,1562.5,27073,425.1909
成交金額排行,39,川崎重工業,70120,2938.0,-65.0,-2.16%,3030.0,2913.0,14278,419.4994
成交金額排行,40,東京海上ホールディングス,87660,7716.0,-94.0,-1.20%,7935.0,7716.0,5357,413.377
成交金額排行,41,三井物産,80310,4677.0,10.0,0.21%,4791.0,4650.0,8180,382.5973
成交金額排行,42,ダイキン工業,63670,25980.0,-170.0,-0.65%,26440.0,25925.0,1411,366.7856
成交金額排行,43,日本電気,67010,4348.0,1.0,0.02%,4409.0,4288.0,8349,363.0232
成交金額排行,44,日本たばこ産業,29140,6219.0,30.0,0.48%,6219.0,6105.0,5656,351.7964
成交金額排行,45,安川電機,65060,6900.0,-549.0,-7.37%,7398.0,6900.0,4994,344.6412
成交金額排行,46,ＨＯＹＡ,77410,25645.0,70.0,0.27%,26055.0,25220.0,1301,333.8466
成交金額排行,47,ＮＴＴ,94320,148.0,1.0,0.68%,148.5,146.3,224750,332.6301
成交金額排行,48,三菱電機,65030,5947.0,-96.0,-1.59%,6171.0,5896.0,5447,323.939
成交金額排行,49,丸紅,80020,5048.0,22.0,0.44%,5162.0,5033.0,6195,312.7286
成交金額排行,50,伊藤忠商事,80010,1904.0,10.5,0.55%,1929.5,1900.5,16381,311.9
成交金額排行,51,りそなホールディングス,83080,2326.0,43.0,1.88%,2416.5,2314.5,13396,311.5956
成交金額排行,52,ローム,69630,5361.0,-421.0,-7.28%,5787.0,5303.0,5552,297.6749
成交金額排行,53,京セラ,69710,3741.0,-133.0,-3.43%,3848.0,3705.0,7918,296.2348
成交金額排行,54,ＫＤＤＩ,94330,2779.0,41.5,1.52%,2779.0,2691.5,10493,291.6171
成交金額排行,55,ゆうちょ銀行,71820,3307.0,45.0,1.38%,3402.0,3303.0,8416,278.3237
成交金額排行,56,三井住友トラストグループ,83090,6555.0,15.0,0.23%,6643.0,6531.0,4077,267.3063
成交金額排行,57,良品計画,74530,3811.0,141.0,3.84%,3856.0,3631.0,6982,266.0878
成交金額排行,58,野村ホールディングス,86040,1535.0,45.0,3.02%,1546.5,1504.0,17154,263.32
成交金額排行,59,サンリオ,81360,1151.0,-4.0,-0.35%,1168.0,1120.0,22351,257.2658
成交金額排行,60,川崎汽船,91070,2519.5,-99.5,-3.80%,2530.0,2409.0,10165,256.1097
成交金額排行,61,ソシオネクスト,65260,2643.0,-57.0,-2.11%,2721.5,2595.0,9441,249.5415
