排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
漲幅排行,22,コンバム,62650,3360.0,195.0,6.16%,3360.0,3235.0,0,0.0168
漲幅排行,23,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,24,東洋合成工業,49700,15550.0,890.0,6.07%,16150.0,14850.0,81,12.6111
漲幅排行,25,アクシス,40120,1776.0,99.0,5.90%,1776.0,1681.0,20,0.3641
漲幅排行,26,アドテック　プラズマ　テクノロジー,66680,3290.0,180.0,5.79%,3480.0,3145.0,241,7.9322
漲幅排行,27,サガミホールディングス,99000,1915.0,100.0,5.51%,1918.0,1838.0,201,3.853
漲幅排行,28,ベクターホールディングス,26560,173.0,9.0,5.49%,174.0,158.0,115,0.1995
漲幅排行,29,筑波銀行,83380,672.0,35.0,5.49%,677.0,634.0,2622,17.6219
漲幅排行,30,群栄化学工業,42290,4745.0,245.0,5.44%,4790.0,4505.0,22,1.0676
漲幅排行,31,アドバネクス,59980,2810.0,145.0,5.44%,2862.0,2700.0,10,0.3035
漲幅排行,32,ジャパンエンジンコーポレーション,60160,9120.0,470.0,5.43%,9420.0,8920.0,171,15.6134
漲幅排行,33,南陽,74170,1879.0,94.0,5.27%,1879.0,1792.0,25,0.4735
漲幅排行,34,キオクシアホールディングス,285A0,64270.0,3210.0,5.26%,68700.0,62750.0,50463,32433.0843
漲幅排行,35,川崎地質,46730,4755.0,235.0,5.20%,4795.0,4540.0,14,0.6657
漲幅排行,36,リバーエレテック,66660,745.0,36.0,5.08%,776.0,730.0,186,1.3902
漲幅排行,37,オートウェーブ,26660,189.0,9.0,5.00%,190.0,179.0,269,0.5088
漲幅排行,38,綜研化学,49720,3780.0,180.0,5.00%,3795.0,3565.0,117,4.4339
漲幅排行,39,アオイ電子,68320,2445.0,116.0,4.98%,2521.0,2374.0,61,1.5086
漲幅排行,40,シグマ光機,77130,2026.0,96.0,4.97%,2050.0,1964.0,76,1.558
漲幅排行,41,マサル,17950,5300.0,250.0,4.95%,5300.0,5250.0,0,0.0477
漲幅排行,42,共栄タンカー,91300,1528.0,72.0,4.95%,1539.0,1465.0,43,0.6586
漲幅排行,43,住友電気工業,58020,2451.0,114.5,4.90%,2564.0,2442.0,24433,598.8675
漲幅排行,44,三菱商事,80580,4888.0,224.0,4.80%,4947.0,4772.0,12371,604.6994
漲幅排行,45,イビデン,40620,18250.0,835.0,4.79%,19820.0,17965.0,10290,1878.0345
漲幅排行,46,日本高純度化学,49730,5150.0,235.0,4.78%,5320.0,5010.0,164,8.4666
漲幅排行,47,小田原機器,73140,1272.0,58.0,4.78%,1272.0,1222.0,4,0.0509
漲幅排行,48,津田駒工業,62170,751.0,34.0,4.74%,832.0,721.0,424,3.1902
漲幅排行,49,ハーモニック・ドライブ・システムズ,63240,6880.0,310.0,4.72%,7180.0,6730.0,1683,115.7904
漲幅排行,50,中央発條,59920,3835.0,170.0,4.64%,3855.0,3650.0,53,2.0632
漲幅排行,51,オプトエレクトロニクス,66640,249.0,11.0,4.62%,251.0,240.0,8,0.0209
漲幅排行,52,レゾナック・ホールディングス,40040,15250.0,670.0,4.60%,16100.0,15230.0,2499,381.189
漲幅排行,53,プロレド・パートナーズ,70340,388.0,17.0,4.58%,398.0,371.0,31,0.123
漲幅排行,54,ケミプロ化成,49600,530.0,23.0,4.54%,542.0,504.0,37,0.1966
漲幅排行,55,戸田工業,41000,1465.0,63.0,4.49%,1507.0,1430.0,71,1.0504
漲幅排行,56,ヨコオ,68000,4540.0,195.0,4.49%,4760.0,4495.0,210,9.5522
漲幅排行,57,東芝テック,65880,3150.0,135.0,4.48%,3155.0,3020.0,177,5.5944
漲幅排行,58,イーエムシステムズ,48200,543.0,23.0,4.42%,558.0,537.0,403,2.1926
漲幅排行,59,日本マイクロニクス,68710,15630.0,660.0,4.41%,16880.0,15630.0,1413,220.8675
漲幅排行,60,ＳＷＣＣ,58050,11220.0,470.0,4.37%,11630.0,10980.0,547,61.4183
漲幅排行,61,フジミインコーポレーテッド,53840,4180.0,175.0,4.37%,4340.0,4170.0,511,21.3598
漲幅排行,62,ＭＥＲＦ,31680,1231.0,51.0,4.32%,1258.0,1201.0,112,1.3898
漲幅排行,63,関東電化工業,40470,2914.0,119.0,4.26%,3060.0,2879.0,791,23.0643
漲幅排行,64,山一電機,69410,9380.0,380.0,4.22%,9810.0,9300.0,286,26.8737
漲幅排行,65,ミマキエンジニアリング,66380,2213.0,89.0,4.19%,2247.0,2138.0,143,3.1845
漲幅排行,66,テクノフレックス,34490,5110.0,205.0,4.18%,5520.0,5070.0,349,17.839
漲幅排行,67,メック,49710,8770.0,350.0,4.16%,9220.0,8740.0,385,33.7908
漲幅排行,68,メタプラネット,33500,253.0,10.0,4.12%,265.0,244.0,25389,64.2344
漲幅排行,69,アール・エス・シー,46640,934.0,37.0,4.12%,971.0,887.0,186,1.7456
漲幅排行,70,オプトラン,62350,3305.0,130.0,4.09%,3460.0,3295.0,444,14.7006
漲幅排行,71,ダイトロン,76090,3520.0,135.0,3.99%,3610.0,3430.0,95,3.3651
漲幅排行,72,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,73,帝国通信工業,67630,2994.0,114.0,3.96%,3000.0,2867.0,8,0.2485
漲幅排行,74,ヒロセ電機,68060,28150.0,1070.0,3.95%,28505.0,27570.0,290,81.832
漲幅排行,75,村田製作所,69810,8317.0,316.0,3.95%,8720.0,8225.0,31932,2655.8094
漲幅排行,76,ＴＯＫＹＯ　ＢＡＳＥ,34150,423.0,16.0,3.93%,425.0,399.0,616,2.6078
漲幅排行,77,ユニオンツール,62780,18420.0,690.0,3.89%,19120.0,18180.0,285,52.5891
漲幅排行,78,ラサ工業,40220,1941.0,72.0,3.85%,2020.0,1924.0,1190,23.1115
漲幅排行,79,ムニノバホールディングス,547A0,461.0,17.0,3.83%,469.0,442.0,3630,16.7352
漲幅排行,80,エスペック,68590,4340.0,160.0,3.83%,4445.0,4295.0,188,8.1939
漲幅排行,81,オービックビジネスコンサルタント,47330,6840.0,251.0,3.81%,7183.0,6455.0,1145,78.3659
漲幅排行,82,第一工業製薬,44610,10990.0,400.0,3.78%,11540.0,10950.0,106,11.6714
漲幅排行,83,大丸エナウィン,98180,1514.0,55.0,3.77%,1515.0,1482.0,2,0.0333
漲幅排行,84,日置電機,68660,11590.0,420.0,3.76%,11940.0,11400.0,89,10.3962
漲幅排行,85,アールシーコア,78370,359.0,13.0,3.76%,360.0,344.0,8,0.0294
漲幅排行,86,ＣＡＰＩＴＡ,74620,417.0,15.0,3.73%,417.0,411.0,15,0.0634
漲幅排行,87,湖北工業,65240,4735.0,170.0,3.72%,4870.0,4640.0,288,13.6368
漲幅排行,88,メイコー,67870,24390.0,860.0,3.65%,25170.0,24100.0,354,86.365
漲幅排行,89,テラプローブ,66270,11380.0,400.0,3.64%,12220.0,11330.0,165,18.7998
漲幅排行,90,ドトール・日レスホールディングス,30870,3085.0,108.0,3.63%,3125.0,2958.0,352,10.8715
漲幅排行,91,十六フィナンシャルグループ,73800,2532.0,88.0,3.60%,2573.0,2439.0,674,17.0809
漲幅排行,92,トーメンデバイス,27370,16760.0,580.0,3.58%,17170.0,16360.0,90,15.2181
漲幅排行,93,ローツェ,63230,4496.0,153.0,3.52%,4865.0,4496.0,4023,180.9056
漲幅排行,94,ヤマシタヘルスケアホールディングス,92650,3550.0,120.0,3.50%,3550.0,3515.0,0,0.0106
漲幅排行,95,ニッポン高度紙工業,38910,7430.0,250.0,3.48%,7780.0,7420.0,162,12.0366
漲幅排行,96,ルネサスエレクトロニクス,67230,4175.0,140.0,3.47%,4460.0,4175.0,14565,608.1055
漲幅排行,97,宇野澤組鐵工所,63960,4180.0,140.0,3.47%,4180.0,4180.0,0,0.0251
漲幅排行,98,水戸証券,86220,779.0,26.0,3.45%,788.0,754.0,624,4.861
漲幅排行,99,ｅｎｉｓｈ,36670,30.0,1.0,3.45%,32.0,29.0,3446,1.034
漲幅排行,100,エムティジェネックス,98200,3755.0,125.0,3.44%,3805.0,3690.0,2,0.0826
成交金額排行,1,キオクシアホールディングス,285A0,64270.0,3210.0,5.26%,68700.0,62750.0,50463,32433.0843
成交金額排行,2,太陽誘電,69760,12535.0,790.0,6.73%,14150.0,12245.0,30557,3830.3701
成交金額排行,3,アドバンテスト,68570,29585.0,-45.0,-0.15%,31580.0,29535.0,9245,2735.1924
成交金額排行,4,東京エレクトロン,80350,65960.0,-610.0,-0.92%,69780.0,65550.0,4060,2678.3058
成交金額排行,5,村田製作所,69810,8317.0,316.0,3.95%,8720.0,8225.0,31932,2655.8094
成交金額排行,6,ソフトバンクグループ,99840,5703.0,-48.0,-0.83%,6032.0,5690.0,41519,2367.8286
成交金額排行,7,イビデン,40620,18250.0,835.0,4.79%,19820.0,17965.0,10290,1878.0345
成交金額排行,8,フジクラ,58030,4751.0,79.0,1.69%,5026.0,4741.0,38205,1815.1338
成交金額排行,9,ディスコ,61460,68590.0,1750.0,2.62%,72050.0,67520.0,2309,1584.2918
成交金額排行,10,三菱ＵＦＪフィナンシャル・グループ,83060,3668.0,88.0,2.46%,3685.0,3573.0,40200,1474.569
成交金額排行,11,レーザーテック,69200,42990.0,320.0,0.75%,45000.0,42720.0,3179,1366.953
成交金額排行,12,みずほフィナンシャルグループ,84110,8529.0,227.0,2.73%,8648.0,8341.0,11822,1008.3496
成交金額排行,13,ファーストリテイリング,99830,78580.0,-2260.0,-2.80%,79650.0,77820.0,1220,958.9117
成交金額排行,14,三井住友フィナンシャルグループ,83160,7072.0,121.0,1.74%,7147.0,6972.0,13171,931.4956
成交金額排行,15,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,8741.0,-259.0,-2.88%,9534.0,8617.0,10453,913.723
成交金額排行,16,ＪＸ金属,50160,3771.0,106.0,2.89%,3940.0,3740.0,22645,853.9731
成交金額排行,17,ＳＵＭＣＯ,34360,3785.0,-115.0,-2.95%,4196.0,3752.0,20359,770.6071
成交金額排行,18,トヨタ自動車,72030,2939.0,-5.5,-0.19%,2951.0,2897.5,24733,726.9176
成交金額排行,19,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,20,古河電気工業,58010,3525.0,106.0,3.10%,3725.0,3518.0,17372,612.3806
成交金額排行,21,ルネサスエレクトロニクス,67230,4175.0,140.0,3.47%,4460.0,4175.0,14565,608.1055
成交金額排行,22,三菱商事,80580,4888.0,224.0,4.80%,4947.0,4772.0,12371,604.6994
成交金額排行,23,リクルートホールディングス,60980,12305.0,-615.0,-4.76%,12575.0,12250.0,4886,601.2346
成交金額排行,24,住友電気工業,58020,2451.0,114.5,4.90%,2564.0,2442.0,24433,598.8675
成交金額排行,25,ＳＣＲＥＥＮホールディングス,77350,16500.0,-480.0,-2.83%,17695.0,16470.0,3615,596.5245
成交金額排行,26,任天堂,79740,7003.0,10.0,0.14%,7055.0,6905.0,8495,594.9609
成交金額排行,27,三井金属,57060,33600.0,2310.0,7.38%,35290.0,33390.0,1665,559.6416
成交金額排行,28,三菱重工業,70110,3892.0,40.0,1.04%,3916.0,3804.0,13718,533.9085
成交金額排行,29,キーエンス,68610,72110.0,150.0,0.21%,73830.0,72020.0,716,516.596
成交金額排行,30,ソニーグループ,67580,3444.0,-14.0,-0.40%,3467.0,3400.0,14994,516.3968
成交金額排行,31,ファナック,69540,6873.0,97.0,1.43%,7057.0,6856.0,7494,515.1176
成交金額排行,32,安川電機,65060,5213.0,94.0,1.84%,5375.0,5152.0,9465,493.4469
成交金額排行,33,パナソニック　ホールディングス,67520,4095.0,22.0,0.54%,4257.0,4075.0,11203,458.7751
成交金額排行,34,信越化学工業,40630,7075.0,-130.0,-1.80%,7367.0,7072.0,6291,445.1449
成交金額排行,35,日立製作所,65010,4807.0,15.0,0.31%,4872.0,4762.0,9137,439.2492
成交金額排行,36,川崎重工業,70120,2736.5,60.5,2.26%,2779.5,2675.5,15815,432.7802
成交金額排行,37,東京海上ホールディングス,87660,7971.0,97.0,1.23%,7971.0,7847.0,5007,399.108
成交金額排行,38,レゾナック・ホールディングス,40040,15250.0,670.0,4.60%,16100.0,15230.0,2499,381.189
成交金額排行,39,三井物産,80310,4911.0,87.0,1.80%,4972.0,4820.0,7380,362.4564
成交金額排行,40,ＮＴＴ,94320,152.0,0.3,0.20%,152.1,149.7,236368,359.2801
成交金額排行,41,ダイキン工業,63670,24240.0,-280.0,-1.14%,24720.0,24205.0,1339,324.6463
成交金額排行,42,ＴＤＫ,67620,3107.0,34.0,1.11%,3195.0,3095.0,9808,304.7563
成交金額排行,43,京セラ,69710,3780.0,114.0,3.11%,3817.0,3721.0,8060,304.6831
成交金額排行,44,三菱電機,65030,5629.0,38.0,0.68%,5795.0,5629.0,5262,296.2374
成交金額排行,45,日本たばこ産業,29140,6458.0,33.0,0.51%,6458.0,6325.0,4251,274.5619
成交金額排行,46,住友金属鉱山,57130,7521.0,204.0,2.79%,7686.0,7455.0,3587,269.8384
成交金額排行,47,ゆうちょ銀行,71820,3411.0,63.0,1.88%,3460.0,3364.0,7786,265.6043
成交金額排行,48,サンリオ,81360,1131.5,-48.5,-4.11%,1151.0,1116.0,23377,264.5153
成交金額排行,49,富士通,67020,3311.0,2.0,0.06%,3318.0,3181.0,7980,264.2211
成交金額排行,50,ＫＤＤＩ,94330,2875.5,-6.0,-0.21%,2880.0,2820.0,8958,257.593
成交金額排行,51,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4801.0,61.0,1.29%,4839.0,4715.0,5351,256.9399
成交金額排行,52,ソシオネクスト,65260,2486.5,14.0,0.57%,2582.5,2435.5,10243,254.7121
成交金額排行,53,ローム,69630,4785.0,51.0,1.08%,5018.0,4785.0,5297,253.4997
成交金額排行,54,ＩＨＩ,70130,2779.0,-1.0,-0.04%,2831.0,2747.0,9040,251.2299
成交金額排行,55,伊藤忠商事,80010,1964.0,17.5,0.90%,1972.5,1936.5,12405,243.6401
成交金額排行,56,武田薬品工業,45020,5552.0,-3.0,-0.05%,5589.0,5471.0,4253,236.1377
成交金額排行,57,日本製鉄,54010,599.0,0.4,0.07%,603.4,590.9,38651,231.5201
成交金額排行,58,オリエンタルランド,46610,2673.5,-61.5,-2.25%,2685.0,2582.0,8433,225.4803
成交金額排行,59,日本マイクロニクス,68710,15630.0,660.0,4.41%,16880.0,15630.0,1413,220.8675
成交金額排行,60,荏原製作所,63610,5593.0,6.0,0.11%,5854.0,5578.0,3771,210.9568
成交金額排行,61,ＳＯＭＰＯホールディングス,86300,6906.0,-40.0,-0.58%,6910.0,6794.0,3027,209.1068
成交金額排行,62,ＨＯＹＡ,77410,25045.0,-405.0,-1.59%,25585.0,24900.0,832,208.5748
成交金額排行,63,第一ライフグループ,87500,1897.0,19.5,1.04%,1900.0,1860.0,10968,208.0649
成交金額排行,64,オリックス,85910,6582.0,80.0,1.23%,6639.0,6492.0,3138,206.5563
