排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,35,ＬＩＮＥヤフー,46890,447.1,1.5,0.34%,452.7,444.6,12467,55.7409
成交量排行,36,オリエンタルランド,46610,2745.0,95.0,3.58%,2814.0,2672.5,11927,327.4209
成交量排行,37,三井住友フィナンシャルグループ,83160,6967.0,42.0,0.61%,7000.0,6843.0,11804,822.4334
成交量排行,38,住友商事,80530,1563.0,7.5,0.48%,1576.5,1553.5,11497,179.6981
成交量排行,39,大黒屋ホールディングス,69930,87.0,2.0,2.35%,88.0,84.0,11427,9.9415
成交量排行,40,第一ライフグループ,87500,1856.0,28.0,1.53%,1856.0,1810.5,10701,198.6217
成交量排行,41,良品計画,74530,4310.0,77.0,1.82%,4589.0,4278.0,10512,453.1017
成交量排行,42,イビデン,40620,17980.0,-710.0,-3.80%,18685.0,17030.0,10398,1869.7222
成交量排行,43,セブン銀行,84100,301.9,7.4,2.51%,304.9,294.7,9709,29.3121
成交量排行,44,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10355.0,-265.0,-2.50%,10455.0,9751.0,9444,977.9469
成交量排行,45,パーソルホールディングス,21810,259.3,5.9,2.33%,260.7,256.6,9176,23.7941
成交量排行,46,ソシオネクスト,65260,2587.0,-90.0,-3.36%,2698.5,2551.5,9070,234.659
成交量排行,47,アドバンテスト,68570,29775.0,955.0,3.31%,29780.0,28230.0,8956,2666.6788
成交量排行,48,みずほフィナンシャルグループ,84110,8480.0,63.0,0.75%,8497.0,8286.0,8874,752.5322
成交量排行,49,日立製作所,65010,4802.0,86.0,1.82%,4817.0,4714.0,8776,421.4619
成交量排行,50,ＩＨＩ,70130,2815.0,2.5,0.09%,2838.5,2773.5,8653,243.6073
成交量排行,51,セブン＆アイ・ホールディングス,33820,1994.5,-18.5,-0.92%,2035.0,1992.0,8144,162.4361
成交量排行,52,日本電気,67010,4463.0,124.0,2.86%,4525.0,4359.0,8095,361.3022
成交量排行,53,イオン,82670,1412.0,8.5,0.61%,1438.0,1407.5,8095,114.3113
成交量排行,54,三井不動産,88010,1543.0,26.0,1.71%,1552.5,1510.0,7707,118.9252
成交量排行,55,デンソー,69020,1941.5,16.0,0.83%,1951.0,1931.0,7499,145.6067
成交量排行,56,パン・パシフィック・インターナショナルホールディングス,75320,874.0,1.3,0.15%,890.6,873.0,7420,64.8552
成交量排行,57,りそなホールディングス,83080,2370.0,7.5,0.32%,2377.5,2324.5,7226,171.2586
成交量排行,58,野村ホールディングス,86040,1553.0,10.5,0.68%,1563.0,1538.5,7219,112.1173
成交量排行,59,ＳＨＩＦＴ,36970,726.2,22.9,3.26%,732.6,711.1,7035,51.0896
成交量排行,60,ＩＮＰＥＸ,16050,3524.0,133.0,3.92%,3550.0,3452.0,6930,244.2238
成交量排行,61,リベルタ,49350,377.0,-33.0,-8.05%,408.0,367.0,6776,25.5482
成交量排行,62,ＫＤＤＩ,94330,2835.0,25.5,0.91%,2877.5,2822.0,6750,191.3682
成交量排行,63,三井物産,80310,4698.0,118.0,2.58%,4713.0,4605.0,6499,305.3653
成交量排行,64,日本コークス工業,33150,97.0,2.0,2.11%,100.0,95.0,6438,6.2451
成交量排行,65,スズキ,72690,2017.0,-12.5,-0.62%,2046.0,2006.0,6296,127.0044
成交量排行,66,Ｓａｎｓａｎ,44430,1850.0,155.0,9.14%,1915.0,1739.0,6236,115.366
成交量排行,67,マツダ,72610,1092.5,-8.5,-0.77%,1109.5,1088.5,6205,67.7973
成交量排行,68,アサヒグループホールディングス,25020,1604.5,3.0,0.19%,1632.0,1600.0,6173,99.057
成交量排行,69,三菱商事,80580,4496.0,56.0,1.26%,4522.0,4435.0,5998,269.6746
成交量排行,70,ローム,69630,5208.0,-35.0,-0.67%,5288.0,5010.0,5982,311.5634
成交量排行,71,旭化成,34070,1867.0,51.5,2.84%,1876.0,1813.5,5972,111.5122
成交量排行,72,任天堂,79740,7050.0,-56.0,-0.79%,7170.0,7022.0,5961,420.2928
成交量排行,73,信越化学工業,40630,7471.0,131.0,1.78%,7502.0,7256.0,5958,445.1521
成交量排行,74,ゆうちょ銀行,71820,3304.0,5.0,0.15%,3324.0,3251.0,5916,195.4779
成交量排行,75,富士通,67020,3378.0,70.0,2.12%,3418.0,3323.0,5870,198.2987
成交量排行,76,アステラス製薬,45030,2146.0,25.0,1.18%,2158.0,2124.0,5802,124.5131
成交量排行,77,サイバーステップホールディングス,38100,219.0,24.0,12.31%,224.0,196.0,5793,12.6884
成交量排行,78,三菱ケミカルグループ,41880,1203.0,41.5,3.57%,1205.0,1163.0,5534,66.5764
成交量排行,79,ヤマダホールディングス,98310,678.9,16.4,2.48%,684.9,662.4,5511,37.4142
成交量排行,80,メディアリンクス,66590,55.0,0.0,0.00%,57.0,54.0,5431,2.9875
成交量排行,81,三菱電機,65030,5592.0,-55.0,-0.97%,5686.0,5512.0,5256,293.9658
成交量排行,82,ＪＦＥホールディングス,54110,1666.0,39.5,2.43%,1666.0,1633.0,5135,85.5641
成交量排行,83,東レ,34020,1154.5,16.5,1.45%,1161.5,1124.0,5094,58.8195
成交量排行,84,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,23150,62.0,1.0,1.64%,64.0,61.0,5083,3.1516
成交量排行,85,第一三共,45680,2679.5,-12.0,-0.45%,2727.0,2672.0,5049,135.2933
成交量排行,86,ビート・ホールディングス・リミテッド（貝徳控股有限公司）,93990,15.0,-1.0,-6.25%,18.0,15.0,5020,0.7531
成交量排行,87,ファナック,69540,6839.0,-118.0,-1.70%,6898.0,6674.0,5016,343.0648
成交量排行,88,ＥＮＥＯＳホールディングス,50200,1264.5,10.0,0.80%,1269.0,1249.5,5010,63.3578
成交量排行,89,京セラ,69710,3660.0,23.0,0.63%,3660.0,3572.0,4946,181.0309
成交量排行,90,エムスリー,24130,1945.0,70.5,3.76%,1970.0,1882.5,4898,95.2778
成交量排行,91,ＵＴグループ,21460,182.0,1.0,0.55%,184.0,180.0,4776,8.6934
成交量排行,92,三菱ＨＣキャピタル,85930,1399.0,21.0,1.52%,1401.0,1385.5,4764,66.6484
成交量排行,93,資生堂,49110,2943.0,143.0,5.11%,2988.5,2860.0,4755,139.9397
成交量排行,94,日本郵政,61780,2353.0,20.0,0.86%,2362.0,2321.0,4752,111.8263
成交量排行,95,マネックスグループ,86980,732.0,6.0,0.83%,742.0,723.0,4670,34.1844
成交量排行,96,川崎汽船,91070,2657.0,120.0,4.73%,2657.0,2560.0,4593,122.0546
成交量排行,97,ＳＢＩホールディングス,84730,2817.5,27.5,0.99%,2818.5,2765.0,4567,128.6978
成交量排行,98,日東紡績,31100,3430.0,30.0,0.88%,3475.0,3270.0,4476,153.5439
成交量排行,99,ユニ・チャーム,81130,963.8,10.1,1.06%,977.4,958.0,4371,42.1344
成交量排行,100,ＡＲＣＨＩＯＮ,543A0,296.0,-11.0,-3.58%,310.0,296.0,4299,12.7259
漲幅排行,1,サインポスト,39960,248.0,50.0,25.25%,248.0,203.0,1358,3.3688
漲幅排行,2,ぷらっとホーム,68360,924.0,150.0,19.38%,924.0,785.0,387,3.5805
漲幅排行,3,アピリッツ,41740,925.0,150.0,19.35%,925.0,760.0,725,6.7127
漲幅排行,4,ありがとうサービス,31770,4090.0,510.0,14.25%,4100.0,3565.0,34,1.4029
漲幅排行,5,サイバーステップホールディングス,38100,219.0,24.0,12.31%,224.0,196.0,5793,12.6884
漲幅排行,6,デジタルガレージ,48190,2386.0,257.0,12.07%,2407.0,2147.0,803,19.1691
漲幅排行,7,昭和ホールディングス,51030,28.0,3.0,12.00%,34.0,27.0,3792,1.0618
漲幅排行,8,東光高岳,66170,7890.0,700.0,9.74%,7990.0,7160.0,257,20.3404
漲幅排行,9,Ｓａｎｓａｎ,44430,1850.0,155.0,9.14%,1915.0,1739.0,6236,115.366
漲幅排行,10,守谷輸送機工業,62260,2549.0,203.0,8.65%,2570.0,2356.0,377,9.6123
漲幅排行,11,カーブスホールディングス,70850,986.0,76.0,8.35%,1002.0,951.0,1674,16.5076
漲幅排行,12,クオンタムソリューションズ,23380,130.0,10.0,8.33%,135.0,119.0,840,1.0921
漲幅排行,13,ユー・エム・シー・エレクトロニクス,66150,248.0,19.0,8.30%,251.0,231.0,262,0.652
漲幅排行,14,ウイングアーク１ｓｔ,44320,2741.0,208.0,8.21%,2776.0,2542.0,988,27.103
漲幅排行,15,アドテック　プラズマ　テクノロジー,66680,3845.0,290.0,8.16%,3885.0,3405.0,202,7.79
漲幅排行,16,大阪チタニウムテクノロジーズ,57260,2749.0,204.0,8.02%,2778.0,2545.0,822,22.6105
漲幅排行,17,プロパスト,32360,287.0,21.0,7.89%,288.0,267.0,670,1.9238
漲幅排行,18,不二越,64740,6590.0,450.0,7.33%,6830.0,6000.0,527,34.7754
漲幅排行,19,日鉄鉱業,15150,2541.0,173.0,7.31%,2564.0,2338.0,649,16.5114
漲幅排行,20,木村化工機,63780,1256.0,85.0,7.26%,1257.0,1194.0,410,5.1584
漲幅排行,21,ＲｅＹｕｕ　Ｊａｐａｎ,94250,239.0,16.0,7.17%,255.0,228.0,2079,4.9693
漲幅排行,22,ＴＲＥホールディングス,92470,2253.0,134.0,6.32%,2267.0,2112.0,525,11.8395
漲幅排行,23,丸千代山岡家,33990,3795.0,225.0,6.30%,3860.0,3565.0,276,10.497
漲幅排行,24,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,25,櫻護謨,51890,3880.0,220.0,6.01%,3880.0,3655.0,10,0.4035
漲幅排行,26,フューチャー,47220,2053.0,113.0,5.82%,2078.0,1940.0,1725,35.4266
漲幅排行,27,日清紡ホールディングス,31050,2275.5,125.0,5.81%,2311.0,2131.0,1149,26.1455
漲幅排行,28,地域新聞社,21640,168.0,9.0,5.66%,199.0,161.0,1038,1.7454
漲幅排行,29,ブックオフグループホールディングス,92780,2206.0,118.0,5.65%,2345.0,2111.0,853,18.8172
漲幅排行,30,ウエストホールディングス,14070,2302.0,123.0,5.64%,2327.0,2234.0,588,13.5381
漲幅排行,31,キング,81180,1264.0,67.0,5.60%,1264.0,1200.0,1,0.0164
漲幅排行,32,アセンテック,35650,439.0,23.0,5.53%,442.0,419.0,227,0.9987
漲幅排行,33,三洋工業,59580,4790.0,250.0,5.51%,4790.0,4595.0,2,0.1389
漲幅排行,34,オープンドア,39260,364.0,19.0,5.51%,375.0,346.0,94,0.3454
漲幅排行,35,タツモ,62660,5370.0,280.0,5.50%,5440.0,4950.0,446,23.9932
漲幅排行,36,ニイタカ,44650,2252.0,117.0,5.48%,2254.0,2150.0,39,0.885
漲幅排行,37,ダイコー通産,76730,1742.0,90.0,5.45%,1765.0,1653.0,5,0.0923
漲幅排行,38,ｆｏｎｆｕｎ,23230,292.0,15.0,5.42%,292.0,276.0,39,0.115
漲幅排行,39,フィットイージー,212A0,2818.0,143.0,5.35%,2838.0,2704.0,139,3.9198
漲幅排行,40,トーシンホールディングス,94440,259.0,13.0,5.28%,298.0,242.0,216,0.561
漲幅排行,41,第一工業製薬,44610,11010.0,550.0,5.26%,11130.0,10170.0,133,14.7204
漲幅排行,42,助川電気工業,77110,5030.0,250.0,5.23%,5160.0,4865.0,136,6.881
漲幅排行,43,ラウンドワン,46800,1320.0,64.5,5.14%,1337.0,1254.5,3964,52.3314
漲幅排行,44,阪神内燃機工業,60180,6350.0,310.0,5.13%,6350.0,6100.0,1,0.0635
漲幅排行,45,資生堂,49110,2943.0,143.0,5.11%,2988.5,2860.0,4755,139.9397
漲幅排行,46,ＩＮＥＳＴ,71110,494.0,24.0,5.11%,500.0,460.0,18,0.0934
漲幅排行,47,富山銀行,83650,2449.0,119.0,5.11%,2449.0,2345.0,14,0.3649
漲幅排行,48,やまみ,28200,5000.0,240.0,5.04%,5000.0,4720.0,13,0.695
漲幅排行,49,日機装,63760,3785.0,180.0,4.99%,3810.0,3575.0,359,13.6033
漲幅排行,50,桜井製作所,72550,506.0,24.0,4.98%,506.0,474.0,18,0.0911
漲幅排行,51,ヴィッツ,44400,1187.0,56.0,4.95%,1255.0,1151.0,86,1.0291
漲幅排行,52,さくらインターネット,37780,2973.0,139.0,4.90%,3110.0,2963.0,1376,40.9323
漲幅排行,53,フライトソリューションズ,37530,193.0,9.0,4.89%,193.0,183.0,137,0.2646
漲幅排行,54,横浜冷凍,28740,2184.0,99.0,4.75%,2230.0,2091.0,237,5.1804
漲幅排行,55,川崎汽船,91070,2657.0,120.0,4.73%,2657.0,2560.0,4593,122.0546
漲幅排行,56,日本ギア工業,63560,1571.0,71.0,4.73%,1574.0,1490.0,273,4.2983
漲幅排行,57,ドトール・日レスホールディングス,30870,2932.0,132.0,4.71%,2990.0,2900.0,383,11.2354
漲幅排行,58,モリト,98370,1850.0,83.0,4.70%,1939.0,1768.0,275,5.0968
漲幅排行,59,メタプラネット,33500,245.0,11.0,4.70%,248.0,229.0,25731,63.0412
漲幅排行,60,ラサ工業,40220,1948.0,87.0,4.67%,1956.0,1808.0,1121,21.841
漲幅排行,61,レノバ,95190,964.0,43.0,4.67%,971.0,945.0,788,7.5973
漲幅排行,62,日本エム・ディ・エム,76000,988.0,44.0,4.66%,1005.0,930.0,478,4.7286
漲幅排行,63,日本一ソフトウェア,38510,909.0,40.0,4.60%,910.0,888.0,15,0.1427
漲幅排行,64,ホリイフードサービス,30770,870.0,38.0,4.57%,870.0,837.0,41,0.3645
漲幅排行,65,アトラグループ,60290,206.0,9.0,4.57%,212.0,197.0,124,0.2567
漲幅排行,66,神鋼鋼線工業,56600,1791.0,78.0,4.55%,1803.0,1753.0,9,0.1755
漲幅排行,67,兼松エンジニアリング,64020,1547.0,67.0,4.53%,1559.0,1480.0,25,0.396
漲幅排行,68,ダイドーグループホールディングス,25900,2950.0,127.0,4.50%,2987.0,2876.0,287,8.4931
漲幅排行,69,日本銀行,83010,23230.0,1000.0,4.50%,23230.0,23230.0,0,0.0232
漲幅排行,70,グラファイトデザイン,78470,632.0,27.0,4.46%,680.0,607.0,51,0.3255
漲幅排行,71,フジオーゼックス,72990,1830.0,77.0,4.39%,1830.0,1751.0,7,0.1299
漲幅排行,72,テラスカイ,39150,2385.0,100.0,4.38%,2403.0,2286.0,134,3.2174
漲幅排行,73,アクセスグループ・ホールディングス,70420,670.0,28.0,4.36%,700.0,650.0,10,0.0717
漲幅排行,74,マリオン,34940,434.0,18.0,4.33%,446.0,416.0,18,0.0794
漲幅排行,75,日本システム技術,43230,1906.0,79.0,4.32%,1937.0,1853.0,97,1.8564
漲幅排行,76,ジーデップ・アドバンス,58850,3185.0,130.0,4.26%,3220.0,2950.0,130,4.1628
漲幅排行,77,乾汽船,93080,1647.0,66.0,4.17%,1675.0,1596.0,164,2.711
漲幅排行,78,トクヤマ,40430,4695.0,188.0,4.17%,4724.0,4478.0,793,37.2689
漲幅排行,79,ハーモニック・ドライブ・システムズ,63240,7540.0,300.0,4.14%,7550.0,6810.0,2312,174.355
漲幅排行,80,富士急行,90100,2650.0,105.0,4.13%,2695.0,2561.0,274,7.2769
漲幅排行,81,ＧＭＢ,72140,1060.0,42.0,4.13%,1063.0,1036.0,11,0.124
漲幅排行,82,アイフリークモバイル,38450,227.0,9.0,4.13%,240.0,217.0,181,0.4118
漲幅排行,83,カンロ,22160,1213.0,48.0,4.12%,1248.0,1165.0,208,2.5291
漲幅排行,84,広栄化学,43670,2634.0,104.0,4.11%,2648.0,2562.0,7,0.2055
漲幅排行,85,ナガホリ,81390,2217.0,87.0,4.08%,2276.0,2113.0,58,1.2947
漲幅排行,86,ケー・エフ・シー,34200,1660.0,65.0,4.08%,1660.0,1615.0,6,0.1096
漲幅排行,87,萬世電機,75650,6660.0,260.0,4.06%,6700.0,6500.0,0,0.0599
漲幅排行,88,ＪＮグループ,66340,77.0,3.0,4.05%,77.0,72.0,523,0.4031
漲幅排行,89,ＡＩメカテック,62270,8100.0,310.0,3.98%,8200.0,7100.0,2402,194.6025
漲幅排行,90,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,91,ビーイングホールディングス,91450,549.0,21.0,3.98%,549.0,527.0,20,0.1098
漲幅排行,92,ａｒｔｉｅｎｃｅ,46340,4440.0,170.0,3.98%,4440.0,4250.0,187,8.3206
漲幅排行,93,北海道電力,95090,990.8,37.9,3.98%,991.0,959.0,2428,24.0655
漲幅排行,94,ＩＮＰＥＸ,16050,3524.0,133.0,3.92%,3550.0,3452.0,6930,244.2238
漲幅排行,95,翻訳センター,24830,2436.0,92.0,3.92%,2445.0,2344.0,11,0.285
漲幅排行,96,ＪＰＭＣ,32760,1656.0,62.0,3.89%,1663.0,1598.0,147,2.4459
漲幅排行,97,松竹,96010,11240.0,420.0,3.88%,11680.0,10890.0,135,15.174
漲幅排行,98,ムサシ,75210,2701.0,100.0,3.84%,2701.0,2592.0,3,0.0972
漲幅排行,99,エムスリー,24130,1945.0,70.5,3.76%,1970.0,1882.5,4898,95.2778
漲幅排行,100,神戸製鋼所,54060,1917.0,69.5,3.76%,1929.5,1876.0,3107,59.5669
成交金額排行,1,キオクシアホールディングス,285A0,69100.0,2000.0,2.98%,70920.0,63060.0,53216,36772.8779
成交金額排行,2,ソフトバンクグループ,99840,6574.0,210.0,3.30%,6574.0,6018.0,62130,4084.4393
成交金額排行,3,太陽誘電,69760,11855.0,-45.0,-0.38%,12065.0,10920.0,30014,3558.2071
成交金額排行,4,村田製作所,69810,9100.0,34.0,0.38%,9136.0,8469.0,37725,3432.9841
成交金額排行,5,東京エレクトロン,80350,71130.0,-170.0,-0.24%,72140.0,68680.0,4029,2866.0411
成交金額排行,6,アドバンテスト,68570,29775.0,955.0,3.31%,29780.0,28230.0,8956,2666.6788
成交金額排行,7,フジクラ,58030,4800.0,-207.0,-4.13%,4820.0,4564.0,44664,2143.8864
成交金額排行,8,三菱ＵＦＪフィナンシャル・グループ,83060,3600.0,59.0,1.67%,3600.0,3501.0,53200,1915.2216
成交金額排行,9,イビデン,40620,17980.0,-710.0,-3.80%,18685.0,17030.0,10398,1869.7222
成交金額排行,10,ＳＵＭＣＯ,34360,5307.0,174.0,3.39%,5536.0,4822.0,34000,1804.4118
成交金額排行,11,安川電機,65060,5436.0,-536.0,-8.98%,5860.0,5205.0,25491,1385.7397
成交金額排行,12,レーザーテック,69200,45100.0,330.0,0.74%,45230.0,43400.0,2991,1349.3018
成交金額排行,13,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10355.0,-265.0,-2.50%,10455.0,9751.0,9444,977.9469
成交金額排行,14,ファーストリテイリング,99830,79790.0,-1440.0,-1.77%,82250.0,79050.0,1140,909.6858
成交金額排行,15,三井住友フィナンシャルグループ,83160,6967.0,42.0,0.61%,7000.0,6843.0,11804,822.4334
成交金額排行,16,ＪＸ金属,50160,3897.0,61.0,1.59%,3897.0,3698.0,20924,815.4434
成交金額排行,17,ディスコ,61460,71650.0,780.0,1.10%,71710.0,68730.0,1109,794.6702
成交金額排行,18,みずほフィナンシャルグループ,84110,8480.0,63.0,0.75%,8497.0,8286.0,8874,752.5322
成交金額排行,19,古河電気工業,58010,3520.0,-69.0,-1.92%,3568.0,3357.0,20118,708.1536
成交金額排行,20,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,21,トヨタ自動車,72030,2839.0,33.0,1.18%,2853.0,2815.5,20459,580.8395
成交金額排行,22,ＳＣＲＥＥＮホールディングス,77350,18160.0,405.0,2.28%,18240.0,17270.0,3155,573.0388
成交金額排行,23,ルネサスエレクトロニクス,67230,4381.0,-88.0,-1.97%,4468.0,4273.0,12785,560.1328
成交金額排行,24,パナソニック　ホールディングス,67520,4173.0,-246.0,-5.57%,4305.0,4093.0,13282,554.2579
成交金額排行,25,リクルートホールディングス,60980,12660.0,310.0,2.51%,12885.0,12545.0,3951,500.2979
成交金額排行,26,三井金属,57060,34390.0,-890.0,-2.52%,35090.0,33260.0,1385,476.5422
成交金額排行,27,三菱重工業,70110,3746.0,-12.0,-0.32%,3816.0,3718.0,12709,476.0979
成交金額排行,28,ソニーグループ,67580,3383.0,42.0,1.26%,3424.0,3361.0,13640,461.4649
成交金額排行,29,サンリオ,81360,1200.0,39.0,3.36%,1226.5,1167.0,38155,457.86
成交金額排行,30,住友電気工業,58020,2458.5,-27.5,-1.11%,2469.5,2388.0,18618,457.7407
成交金額排行,31,良品計画,74530,4310.0,77.0,1.82%,4589.0,4278.0,10512,453.1017
成交金額排行,32,信越化学工業,40630,7471.0,131.0,1.78%,7502.0,7256.0,5958,445.1521
成交金額排行,33,日立製作所,65010,4802.0,86.0,1.82%,4817.0,4714.0,8776,421.4619
成交金額排行,34,任天堂,79740,7050.0,-56.0,-0.79%,7170.0,7022.0,5961,420.2928
成交金額排行,35,ＴＤＫ,67620,3234.0,31.0,0.97%,3265.0,3130.0,12888,416.8238
成交金額排行,36,ＮＴＴ,94320,150.2,1.1,0.74%,152.2,149.7,274044,411.6153
成交金額排行,37,川崎重工業,70120,2690.0,-26.5,-0.98%,2731.0,2648.0,14924,401.4583
成交金額排行,38,日本電気,67010,4463.0,124.0,2.86%,4525.0,4359.0,8095,361.3022
成交金額排行,39,キーエンス,68610,75390.0,-1310.0,-1.71%,76700.0,74520.0,470,354.7099
成交金額排行,40,ファナック,69540,6839.0,-118.0,-1.70%,6898.0,6674.0,5016,343.0648
成交金額排行,41,オリエンタルランド,46610,2745.0,95.0,3.58%,2814.0,2672.5,11927,327.4209
成交金額排行,42,ローム,69630,5208.0,-35.0,-0.67%,5288.0,5010.0,5982,311.5634
成交金額排行,43,三井物産,80310,4698.0,118.0,2.58%,4713.0,4605.0,6499,305.3653
成交金額排行,44,本田技研工業,72670,1513.5,18.5,1.24%,1547.0,1511.0,19873,300.7854
成交金額排行,45,三菱電機,65030,5592.0,-55.0,-0.97%,5686.0,5512.0,5256,293.9658
成交金額排行,46,レゾナック・ホールディングス,40040,15415.0,85.0,0.55%,15555.0,14880.0,1895,292.1605
成交金額排行,47,東京海上ホールディングス,87660,7720.0,107.0,1.41%,7761.0,7611.0,3684,284.4511
成交金額排行,48,三菱商事,80580,4496.0,56.0,1.26%,4522.0,4435.0,5998,269.6746
成交金額排行,49,ソフトバンク,94340,218.8,4.2,1.96%,221.9,215.6,120033,262.6342
成交金額排行,50,ＳＭＣ,62730,72660.0,-1160.0,-1.57%,72950.0,70160.0,358,260.2681
成交金額排行,51,伊藤忠商事,80010,1904.0,26.5,1.41%,1908.5,1876.0,13250,252.2819
成交金額排行,52,ＩＮＰＥＸ,16050,3524.0,133.0,3.92%,3550.0,3452.0,6930,244.2238
成交金額排行,53,ＩＨＩ,70130,2815.0,2.5,0.09%,2838.5,2773.5,8653,243.6073
成交金額排行,54,ＨＯＹＡ,77410,25570.0,90.0,0.35%,25965.0,25340.0,936,239.3863
成交金額排行,55,ソシオネクスト,65260,2587.0,-90.0,-3.36%,2698.5,2551.5,9070,234.659
成交金額排行,56,ダイキン工業,63670,24900.0,-90.0,-0.36%,25180.0,24870.0,894,222.7056
成交金額排行,57,住友金属鉱山,57130,7329.0,173.0,2.42%,7450.0,6922.0,2981,218.4848
成交金額排行,58,日本たばこ産業,29140,6116.0,15.0,0.25%,6214.0,6115.0,3467,212.0417
成交金額排行,59,東京電力ホールディングス,95010,503.1,17.8,3.67%,509.7,484.0,41878,210.6912
成交金額排行,60,アシックス,79360,4922.0,36.0,0.74%,5036.0,4855.0,4250,209.1998
成交金額排行,61,第一ライフグループ,87500,1856.0,28.0,1.53%,1856.0,1810.5,10701,198.6217
成交金額排行,62,富士通,67020,3378.0,70.0,2.12%,3418.0,3323.0,5870,198.2987
成交金額排行,63,荏原製作所,63610,5881.0,-27.0,-0.46%,5885.0,5586.0,3364,197.878
成交金額排行,64,ゆうちょ銀行,71820,3304.0,5.0,0.15%,3324.0,3251.0,5916,195.4779
成交金額排行,65,ＡＩメカテック,62270,8100.0,310.0,3.98%,8200.0,7100.0,2402,194.6025
成交金額排行,66,日本製鉄,54010,567.6,7.6,1.36%,569.0,559.3,33837,192.0634
