排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,65,日本電気,67010,3925.0,-122.0,-3.01%,4074.0,3925.0,6823,267.8067
成交量排行,66,りそなホールディングス,83080,2106.0,1.5,0.07%,2143.0,2106.0,6570,138.3832
成交量排行,67,第一三共,45680,2608.5,-5.5,-0.21%,2624.0,2564.0,6414,167.3144
成交量排行,68,ＺＯＺＯ,30920,1149.0,0.5,0.04%,1158.5,1143.0,6217,71.4402
成交量排行,69,富士通,67020,3247.0,-36.0,-1.10%,3297.0,3225.0,6211,201.6971
成交量排行,70,アサヒグループホールディングス,25020,1548.0,-25.5,-1.62%,1577.0,1543.0,6191,95.8444
成交量排行,71,京セラ,69710,3561.0,52.0,1.48%,3580.0,3502.0,5954,212.054
成交量排行,72,ヤマハ発動機,72720,1228.0,4.0,0.33%,1236.5,1215.0,5898,72.4348
成交量排行,73,ファナック,69540,7355.0,304.0,4.31%,7430.0,7170.0,5841,429.6497
成交量排行,74,三井物産,80310,4497.0,-16.0,-0.35%,4555.0,4491.0,5826,262.0177
成交量排行,75,王子ホールディングス,38610,795.4,-9.9,-1.23%,808.0,795.4,5662,45.0419
成交量排行,76,ニデック,65940,2645.0,35.0,1.34%,2693.0,2559.0,5649,149.4319
成交量排行,77,テルモ,45430,2234.0,-13.0,-0.58%,2277.5,2212.0,5594,124.9744
成交量排行,78,キヤノン,77510,4147.0,12.0,0.29%,4197.0,4132.0,5510,228.5204
成交量排行,79,日本たばこ産業,29140,6012.0,-14.0,-0.23%,6042.0,5968.0,5487,329.9265
成交量排行,80,ＵＴグループ,21460,173.0,0.0,0.00%,175.0,171.0,5479,9.4795
成交量排行,81,大和証券グループ本社,86010,1595.5,7.0,0.44%,1618.5,1591.5,5457,87.068
成交量排行,82,ＪＦＥホールディングス,54110,1560.0,-3.5,-0.22%,1572.0,1544.5,5443,84.9186
成交量排行,83,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4240.0,-20.0,-0.47%,4287.0,4225.0,5413,229.5451
成交量排行,84,出光興産,50190,1198.0,-8.5,-0.70%,1226.0,1189.0,5390,64.5746
成交量排行,85,信越化学工業,40630,7008.0,66.0,0.95%,7058.0,6932.0,5376,376.7571
成交量排行,86,中部電力,95020,3060.0,16.0,0.53%,3101.0,2971.5,5296,162.0851
成交量排行,87,東京エレクトロン,80350,77150.0,2450.0,3.28%,80500.0,74730.0,5168,3987.4977
成交量排行,88,日本郵政,61780,2169.0,16.0,0.74%,2182.5,2148.0,5022,108.9402
成交量排行,89,オリエンタルランド,46610,2490.0,-8.5,-0.34%,2519.0,2462.0,4998,124.4626
成交量排行,90,三菱地所,88020,4145.0,-20.0,-0.48%,4230.0,4145.0,4994,207.0303
成交量排行,91,ＩＮＰＥＸ,16050,3265.0,-13.0,-0.40%,3294.0,3230.0,4977,162.5186
成交量排行,92,キッコーマン,28010,1668.0,18.0,1.09%,1690.5,1648.5,4973,82.9496
成交量排行,93,ゆうちょ銀行,71820,3063.0,-15.0,-0.49%,3127.0,3063.0,4938,151.2601
成交量排行,94,ユニ・チャーム,81130,943.6,-0.9,-0.10%,949.0,938.7,4827,45.5551
成交量排行,95,東京海上ホールディングス,87660,7202.0,-46.0,-0.63%,7311.0,7202.0,4805,346.1065
成交量排行,96,住友不動産,88300,3741.0,3.0,0.08%,3809.0,3706.0,4788,179.1228
成交量排行,97,三菱電機,65030,5876.0,16.0,0.27%,5980.0,5782.0,4773,280.4615
成交量排行,98,花王,44520,3223.0,-27.0,-0.83%,3262.0,3208.0,4773,153.8596
成交量排行,99,スカパーＪＳＡＴ,94120,2677.0,84.0,3.24%,2736.0,2615.0,4725,126.5043
成交量排行,100,東レ,34020,1127.5,-11.0,-0.97%,1142.0,1116.0,4720,53.2203
漲幅排行,1,東京ボード工業,78150,386.0,80.0,26.14%,386.0,386.0,2,0.0081
漲幅排行,2,日本抵抗器製作所,69770,1938.0,400.0,26.01%,1938.0,1498.0,67,1.3081
漲幅排行,3,ＭＩＲＡＩＮＩホールディングス,546A0,2242.0,400.0,21.72%,2242.0,2102.0,1303,29.2312
漲幅排行,4,北川精機,63270,7900.0,1000.0,14.49%,7900.0,6900.0,835,66.0282
漲幅排行,5,アツギ,35290,1043.0,127.0,13.86%,1064.0,921.0,414,4.3253
漲幅排行,6,サンケン電気,67070,11375.0,1295.0,12.85%,11490.0,11010.0,402,45.8071
漲幅排行,7,Ｌｉｎｋ−Ｕグループ,44460,860.0,96.0,12.57%,914.0,855.0,1158,9.9631
漲幅排行,8,ランド,89180,11.0,1.0,10.00%,11.0,10.0,299468,32.9415
漲幅排行,9,ビート・ホールディングス・リミテッド（貝徳控股有限公司）,93990,11.0,1.0,10.00%,11.0,10.0,490,0.054
漲幅排行,10,綜研化学,49720,3420.0,310.0,9.97%,3435.0,3075.0,153,5.2565
漲幅排行,11,ハーモニック・ドライブ・システムズ,63240,7790.0,670.0,9.41%,7970.0,7280.0,1892,147.4024
漲幅排行,12,テクニスコ,29620,1990.0,167.0,9.16%,2100.0,1784.0,2095,41.6945
漲幅排行,13,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10855.0,878.0,8.80%,11090.0,9923.0,9679,1050.7423
漲幅排行,14,オープンドア,39260,327.0,26.0,8.64%,328.0,300.0,98,0.3218
漲幅排行,15,サンウェルズ,92290,154.0,12.0,8.45%,168.0,132.0,1729,2.6633
漲幅排行,16,太陽誘電,69760,20150.0,1540.0,8.28%,20730.0,18445.0,22570,4547.9155
漲幅排行,17,芝浦メカトロニクス,65900,4620.0,315.0,7.32%,4720.0,4305.0,3021,139.5794
漲幅排行,18,赤阪鐵工所,60220,2510.0,170.0,7.26%,2549.0,2490.0,5,0.1456
漲幅排行,19,ローツェ,63230,4840.0,325.0,7.20%,4912.0,4539.0,1998,96.7129
漲幅排行,20,ＳＥホールディングス・アンド・インキュベーションズ,94780,522.0,35.0,7.19%,526.0,499.0,69,0.3602
漲幅排行,21,パス,38400,60.0,4.0,7.14%,61.0,56.0,355,0.2135
漲幅排行,22,古河電気工業,58010,4730.0,311.0,7.04%,4829.0,4589.0,20063,949.0225
漲幅排行,23,ヤマシタヘルスケアホールディングス,92650,3535.0,230.0,6.96%,3535.0,3305.0,1,0.0389
漲幅排行,24,ナガイレーベン,74470,1749.0,112.0,6.84%,1796.0,1720.0,365,6.3978
漲幅排行,25,エヌアイデイ,23490,2455.0,155.0,6.74%,2460.0,2350.0,9,0.2381
漲幅排行,26,日本フェンオール,68700,2849.0,176.0,6.58%,2849.0,2680.0,14,0.3989
漲幅排行,27,ＴＯＷＡ,63150,3340.0,200.0,6.37%,3410.0,3195.0,4097,136.8398
漲幅排行,28,テクノアルファ,30890,1238.0,74.0,6.36%,1239.0,1174.0,39,0.4841
漲幅排行,29,ＳＣＲＥＥＮホールディングス,77350,17805.0,1040.0,6.20%,18350.0,16960.0,4417,786.5181
漲幅排行,30,さいか屋,82540,276.0,16.0,6.15%,280.0,266.0,198,0.5473
漲幅排行,31,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,32,村田製作所,69810,11395.0,655.0,6.10%,11640.0,10450.0,22104,2518.8534
漲幅排行,33,アセンテック,35650,420.0,24.0,6.06%,427.0,392.0,687,2.8892
漲幅排行,34,ＥＩＺＯ,67370,2488.0,142.0,6.05%,2491.0,2372.0,432,10.7606
漲幅排行,35,フジクラ,58030,6238.0,353.0,6.00%,6320.0,6039.0,46151,2878.8994
漲幅排行,36,ツカモトコーポレーション,80250,1299.0,73.0,5.95%,1299.0,1226.0,6,0.0857
漲幅排行,37,マルマエ,62640,2818.0,155.0,5.82%,2888.0,2703.0,904,25.5001
漲幅排行,38,オハラ,52180,1550.0,85.0,5.80%,1576.0,1489.0,121,1.8863
漲幅排行,39,フォーサイド,23300,76.0,4.0,5.56%,78.0,72.0,188,0.1429
漲幅排行,40,ジェイテックコーポレーション,34460,1850.0,97.0,5.53%,1928.0,1753.0,132,2.4494
漲幅排行,41,アルファパーチェス,71150,1530.0,80.0,5.52%,1535.0,1450.0,6,0.0964
漲幅排行,42,ニコン,77310,2270.0,118.0,5.48%,2302.5,2129.0,3206,72.7853
漲幅排行,43,リベルタ,49350,271.0,14.0,5.45%,277.0,247.0,2390,6.4788
漲幅排行,44,楽天グループ,47550,753.4,38.9,5.44%,770.8,737.0,35920,270.625
漲幅排行,45,ツガミ,61010,8030.0,410.0,5.38%,8100.0,7470.0,511,41.0654
漲幅排行,46,ブロードメディア,43470,1781.0,91.0,5.38%,1797.0,1688.0,25,0.4506
漲幅排行,47,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,33580,99.0,5.0,5.32%,99.0,93.0,305,0.3023
漲幅排行,48,アドテック　プラズマ　テクノロジー,66680,4000.0,200.0,5.26%,4015.0,3575.0,208,8.32
漲幅排行,49,トレックス・セミコンダクター,66160,2579.0,128.0,5.22%,2640.0,2410.0,123,3.1799
漲幅排行,50,コンバム,62650,3840.0,190.0,5.21%,3840.0,3700.0,1,0.0461
漲幅排行,51,川西倉庫,93220,2438.0,120.0,5.18%,2439.0,2310.0,6,0.1463
漲幅排行,52,さくらインターネット,37780,2956.0,145.0,5.16%,3010.0,2812.0,1157,34.2246
漲幅排行,53,ＫＯＺＯホールディングス,99730,21.0,1.0,5.00%,21.0,20.0,925,0.1944
漲幅排行,54,ＦＵＪＩ,61340,8398.0,397.0,4.96%,8550.0,8021.0,901,75.7164
漲幅排行,55,ＳＵＭＣＯ,34360,4029.0,190.0,4.95%,4070.0,3756.0,11790,475.0513
漲幅排行,56,トミタ,81470,1389.0,65.0,4.91%,1389.0,1296.0,4,0.0625
漲幅排行,57,ホテル、ニューグランド,97200,5400.0,250.0,4.85%,5400.0,5400.0,0,0.0054
漲幅排行,58,阪神内燃機工業,60180,5930.0,270.0,4.77%,5930.0,5700.0,3,0.1779
漲幅排行,59,テラプローブ,66270,13440.0,600.0,4.67%,13800.0,12980.0,166,22.3642
漲幅排行,60,ＵＡＣＪ,57410,2551.0,113.0,4.63%,2586.0,2482.0,1120,28.5916
漲幅排行,61,ａｂｃ,87830,92.0,4.0,4.55%,93.0,89.0,408,0.3754
漲幅排行,62,タマホーム,14190,3030.0,132.0,4.55%,3030.0,2900.0,199,6.0479
漲幅排行,63,ＲＥＶＯＬＵＴＩＯＮ,88940,23.0,1.0,4.55%,25.0,22.0,906,0.2085
漲幅排行,64,精工技研,68340,30800.0,1330.0,4.51%,32200.0,30300.0,239,73.7352
漲幅排行,65,ウシオ電機,69250,4488.0,192.0,4.47%,4535.0,4286.0,477,21.4302
漲幅排行,66,シンフォニアテクノロジー,65070,15930.0,680.0,4.46%,16500.0,15460.0,169,26.9376
漲幅排行,67,ダイニチ工業,59510,1197.0,51.0,4.45%,1209.0,1125.0,31,0.3735
漲幅排行,68,東京精密,77290,20130.0,855.0,4.44%,20345.0,19300.0,366,73.7764
漲幅排行,69,のむら産業,71310,3465.0,145.0,4.37%,3465.0,3340.0,9,0.3188
漲幅排行,70,新コスモス電機,68240,5140.0,215.0,4.37%,5400.0,5040.0,14,0.7299
漲幅排行,71,ヒップ,21360,1515.0,63.0,4.34%,1524.0,1475.0,14,0.2182
漲幅排行,72,トレーディア,93650,1599.0,66.0,4.31%,1599.0,1539.0,3,0.0544
漲幅排行,73,ファナック,69540,7355.0,304.0,4.31%,7430.0,7170.0,5841,429.6497
漲幅排行,74,フジタコーポレーション,33700,485.0,20.0,4.30%,487.0,465.0,12,0.0621
漲幅排行,75,フェローテック,68900,9530.0,390.0,4.27%,9740.0,9200.0,988,94.204
漲幅排行,76,ＣＡＰＩＴＡ,74620,345.0,14.0,4.23%,350.0,332.0,25,0.0873
漲幅排行,77,電通総研,48120,2141.0,85.0,4.13%,2174.0,2040.0,703,15.0598
漲幅排行,78,篠崎屋,29260,101.0,4.0,4.12%,103.0,96.0,237,0.24
漲幅排行,79,ワイエイシイホールディングス,62980,1392.0,55.0,4.11%,1401.0,1311.0,299,4.1718
漲幅排行,80,ＲＶＨ,67860,51.0,2.0,4.08%,53.0,50.0,189,0.0966
漲幅排行,81,ドーン,23030,1289.0,50.0,4.04%,1289.0,1228.0,7,0.0915
漲幅排行,82,Ｊ．フロント　リテイリング,30860,3617.0,140.0,4.03%,3617.0,3488.0,4024,145.5698
漲幅排行,83,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,34450,7280.0,280.0,4.00%,7400.0,7090.0,145,10.556
漲幅排行,84,いい生活,37960,287.0,11.0,3.99%,288.0,275.0,49,0.1424
漲幅排行,85,バリオセキュア,44940,680.0,26.0,3.98%,685.0,652.0,17,0.1156
漲幅排行,86,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,58890,2328.0,89.0,3.97%,2338.0,2250.0,126,2.9542
漲幅排行,87,ウィルソン・ラーニング　ワールドワイド,96100,105.0,4.0,3.96%,106.0,100.0,142,0.1492
漲幅排行,88,ジオマテック,69070,660.0,25.0,3.94%,660.0,634.0,37,0.2462
漲幅排行,89,浅香工業,59620,1950.0,73.0,3.89%,1951.0,1891.0,1,0.0312
漲幅排行,90,金下建設,18970,3215.0,120.0,3.88%,3215.0,3075.0,2,0.0804
漲幅排行,91,日本石油輸送,90740,5630.0,210.0,3.87%,5700.0,5430.0,3,0.1802
漲幅排行,92,アールビバン,75230,1693.0,63.0,3.87%,1693.0,1540.0,11,0.193
漲幅排行,93,オルトプラス,36720,27.0,1.0,3.85%,27.0,26.0,117,0.0316
漲幅排行,94,ブルボン,22080,3120.0,115.0,3.83%,3120.0,3040.0,10,0.337
漲幅排行,95,山王,34410,3445.0,125.0,3.77%,3530.0,3220.0,53,1.8534
漲幅排行,96,木村工機,62310,11890.0,430.0,3.75%,11970.0,11350.0,12,1.5219
漲幅排行,97,イワキ,62370,3750.0,135.0,3.73%,3750.0,3600.0,62,2.3588
漲幅排行,98,巴コーポレーション,19210,1795.0,64.0,3.70%,1795.0,1744.0,22,0.4093
漲幅排行,99,滋賀銀行,83660,2605.0,93.0,3.70%,2635.0,2519.0,1568,40.849
漲幅排行,100,ヤマザキ,61470,168.0,6.0,3.70%,168.0,163.0,9,0.0153
成交金額排行,1,キオクシアホールディングス,285A0,89680.0,1230.0,1.39%,94880.0,85300.0,36393,32637.7805
成交金額排行,2,太陽誘電,69760,20150.0,1540.0,8.28%,20730.0,18445.0,22570,4547.9155
成交金額排行,3,東京エレクトロン,80350,77150.0,2450.0,3.28%,80500.0,74730.0,5168,3987.4977
成交金額排行,4,ソフトバンクグループ,99840,5963.0,69.0,1.17%,6047.0,5711.0,59812,3566.6432
成交金額排行,5,フジクラ,58030,6238.0,353.0,6.00%,6320.0,6039.0,46151,2878.8994
成交金額排行,6,アドバンテスト,68570,32340.0,390.0,1.22%,33010.0,31510.0,7822,2529.6995
成交金額排行,7,村田製作所,69810,11395.0,655.0,6.10%,11640.0,10450.0,22104,2518.8534
成交金額排行,8,イビデン,40620,23815.0,115.0,0.49%,24555.0,23315.0,7492,1784.2436
成交金額排行,9,レーザーテック,69200,49700.0,500.0,1.02%,50910.0,48710.0,2473,1229.081
成交金額排行,10,ＪＸ金属,50160,4398.0,-72.0,-1.61%,4525.0,4345.0,24485,1076.8679
成交金額排行,11,ディスコ,61460,81260.0,1710.0,2.15%,83870.0,79760.0,1308,1062.9621
成交金額排行,12,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10855.0,878.0,8.80%,11090.0,9923.0,9679,1050.7423
成交金額排行,13,古河電気工業,58010,4730.0,311.0,7.04%,4829.0,4589.0,20063,949.0225
成交金額排行,14,ファーストリテイリング,99830,82810.0,-1570.0,-1.86%,86060.0,82600.0,1122,929.7079
成交金額排行,15,三菱ＵＦＪフィナンシャル・グループ,83060,3207.0,-4.0,-0.12%,3257.0,3207.0,28320,908.2224
成交金額排行,16,トヨタ自動車,72030,2725.0,-47.0,-1.70%,2782.5,2708.0,32958,898.1137
成交金額排行,17,キーエンス,68610,81060.0,2860.0,3.66%,82320.0,79800.0,995,807.1955
成交金額排行,18,ＳＣＲＥＥＮホールディングス,77350,17805.0,1040.0,6.20%,18350.0,16960.0,4417,786.5181
成交金額排行,19,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,20,ルネサスエレクトロニクス,67230,4807.0,-3.0,-0.06%,4952.0,4736.0,14499,696.9669
成交金額排行,21,三菱重工業,70110,3666.0,15.0,0.41%,3717.0,3606.0,19004,696.6976
成交金額排行,22,ソニーグループ,67580,3280.0,-19.0,-0.58%,3319.0,3261.0,19350,634.7095
成交金額排行,23,三井住友フィナンシャルグループ,83160,6346.0,2.0,0.03%,6436.0,6329.0,9707,616.0126
成交金額排行,24,任天堂,79740,6815.0,-120.0,-1.73%,6962.0,6792.0,8965,611.0261
成交金額排行,25,みずほフィナンシャルグループ,84110,7743.0,91.0,1.19%,7783.0,7662.0,7867,609.1418
成交金額排行,26,住友電気工業,58020,2927.0,32.5,1.12%,3019.0,2882.0,20322,594.8366
成交金額排行,27,パナソニック　ホールディングス,67520,4502.0,109.0,2.48%,4630.0,4366.0,12658,569.8992
成交金額排行,28,日立製作所,65010,4471.0,-15.0,-0.33%,4499.0,4422.0,12297,549.7989
成交金額排行,29,ＴＤＫ,67620,3570.0,-23.0,-0.64%,3665.0,3510.0,14854,530.2878
成交金額排行,30,三井金属,57060,42550.0,610.0,1.45%,43020.0,41700.0,1211,515.4932
成交金額排行,31,ＳＵＭＣＯ,34360,4029.0,190.0,4.95%,4070.0,3756.0,11790,475.0513
成交金額排行,32,リクルートホールディングス,60980,11330.0,35.0,0.31%,11670.0,11240.0,3968,449.6424
成交金額排行,33,ファナック,69540,7355.0,304.0,4.31%,7430.0,7170.0,5841,429.6497
成交金額排行,34,三菱商事,80580,4347.0,-67.0,-1.52%,4427.0,4338.0,8781,381.7188
成交金額排行,35,信越化学工業,40630,7008.0,66.0,0.95%,7058.0,6932.0,5376,376.7571
成交金額排行,36,サンリオ,81360,1100.0,-26.5,-2.35%,1139.5,1095.0,31953,351.4863
成交金額排行,37,東京海上ホールディングス,87660,7202.0,-46.0,-0.63%,7311.0,7202.0,4805,346.1065
成交金額排行,38,日東紡績,31100,4315.0,-265.0,-5.79%,4460.0,4060.0,7743,334.1148
成交金額排行,39,日本たばこ産業,29140,6012.0,-14.0,-0.23%,6042.0,5968.0,5487,329.9265
成交金額排行,40,ダイキン工業,63670,24685.0,225.0,0.92%,24830.0,24350.0,1334,329.3473
成交金額排行,41,レゾナック・ホールディングス,40040,17700.0,-165.0,-0.92%,18000.0,17280.0,1849,327.273
成交金額排行,42,ＨＯＹＡ,77410,25950.0,145.0,0.56%,26255.0,25625.0,1221,316.8755
成交金額排行,43,安川電機,65060,7027.0,125.0,1.81%,7237.0,6871.0,4444,312.2869
成交金額排行,44,伊藤忠商事,80010,1854.0,4.5,0.24%,1860.0,1837.5,16704,309.7088
成交金額排行,45,ＩＨＩ,70130,2711.5,36.5,1.36%,2731.5,2641.5,11127,301.714
成交金額排行,46,本田技研工業,72670,1480.0,4.0,0.27%,1492.0,1467.5,20049,296.7311
成交金額排行,47,三菱電機,65030,5876.0,16.0,0.27%,5980.0,5782.0,4773,280.4615
成交金額排行,48,ＮＴＴ,94320,145.0,-1.0,-0.68%,146.7,145.0,192279,278.8054
成交金額排行,49,ＫＤＤＩ,94330,2745.0,28.0,1.03%,2757.0,2701.5,9860,270.6625
成交金額排行,50,楽天グループ,47550,753.4,38.9,5.44%,770.8,737.0,35920,270.625
成交金額排行,51,日本電気,67010,3925.0,-122.0,-3.01%,4074.0,3925.0,6823,267.8067
成交金額排行,52,三井物産,80310,4497.0,-16.0,-0.35%,4555.0,4491.0,5826,262.0177
成交金額排行,53,川崎重工業,70120,2922.5,14.0,0.48%,2974.0,2862.5,8926,260.8887
成交金額排行,54,ローム,69630,5384.0,48.0,0.90%,5516.0,5256.0,4675,251.7343
成交金額排行,55,小松製作所,63010,6282.0,-36.0,-0.57%,6371.0,6214.0,3811,239.451
成交金額排行,56,荏原製作所,63610,6256.0,92.0,1.49%,6316.0,6006.0,3817,238.8291
成交金額排行,57,味の素,28020,5873.0,57.0,0.98%,5942.0,5778.0,3929,230.7913
成交金額排行,58,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4240.0,-20.0,-0.47%,4287.0,4225.0,5413,229.5451
成交金額排行,59,キヤノン,77510,4147.0,12.0,0.29%,4197.0,4132.0,5510,228.5204
成交金額排行,60,第一ライフグループ,87500,1778.5,39.5,2.27%,1792.5,1743.0,12767,227.0664
成交金額排行,61,武田薬品工業,45020,5155.0,-21.0,-0.41%,5205.0,5132.0,4329,223.1651
