排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,46,みずほフィナンシャルグループ,84110,7973.0,159.0,2.03%,8086.0,7931.0,9670,771.013
成交量排行,47,三井物産,80310,4551.0,111.0,2.50%,4660.0,4535.0,9651,439.2352
成交量排行,48,任天堂,79740,7137.0,157.0,2.25%,7266.0,7095.0,9343,666.8099
成交量排行,49,日本電気,67010,4200.0,219.0,5.50%,4298.0,4150.0,9290,390.2178
成交量排行,50,三井不動産,88010,1512.0,33.0,2.23%,1525.5,1484.0,9257,139.9764
成交量排行,51,アドバンテスト,68570,28815.0,-3185.0,-9.95%,30650.0,28815.0,9115,2626.6313
成交量排行,52,三菱商事,80580,4385.0,41.0,0.94%,4463.0,4368.0,8436,369.9186
成交量排行,53,東京海上ホールディングス,87660,7511.0,399.0,5.61%,7574.0,7222.0,8398,630.7813
成交量排行,54,野村ホールディングス,86040,1458.0,18.5,1.29%,1458.0,1436.0,8388,122.3043
成交量排行,55,パン・パシフィック・インターナショナルホールディングス,75320,820.7,27.1,3.41%,829.5,808.2,8356,68.581
成交量排行,56,イオン,82670,1354.0,56.0,4.31%,1357.0,1314.5,8241,111.5858
成交量排行,57,リベルタ,49350,308.0,58.0,23.20%,329.0,246.0,8235,25.3638
成交量排行,58,京セラ,69710,3887.0,66.0,1.73%,3930.0,3775.0,8105,315.0569
成交量排行,59,デンソー,69020,1932.5,62.0,3.31%,1939.0,1892.0,8038,155.3421
成交量排行,60,イビデン,40620,23420.0,-2365.0,-9.17%,24385.0,22955.0,7721,1808.3519
成交量排行,61,ＳＨＩＦＴ,36970,684.9,46.4,7.27%,690.0,666.6,7705,52.7743
成交量排行,62,富士通,67020,3344.0,107.0,3.31%,3425.0,3307.0,7583,253.5989
成交量排行,63,日本航空,92010,3011.0,157.0,5.50%,3075.0,2946.0,7506,226.0267
成交量排行,64,ＫＤＤＩ,94330,2723.5,68.5,2.58%,2732.0,2668.0,7386,201.1686
成交量排行,65,セブン銀行,84100,287.7,7.9,2.82%,288.0,281.0,7331,21.0924
成交量排行,66,信越化学工業,40630,7024.0,-235.0,-3.24%,7195.0,6992.0,7304,513.0611
成交量排行,67,ヤマハ発動機,72720,1233.5,17.0,1.40%,1241.5,1207.5,6976,86.0588
成交量排行,68,関西電力,95030,2291.0,21.0,0.93%,2304.5,2183.5,6925,158.6724
成交量排行,69,ＥＮＥＯＳホールディングス,50200,1219.5,14.0,1.16%,1228.0,1203.0,6904,84.2028
成交量排行,70,セブン＆アイ・ホールディングス,33820,2000.0,52.0,2.67%,2011.5,1966.5,6744,134.882
成交量排行,71,日東紡績,31100,3635.0,-315.0,-7.97%,3860.0,3570.0,6260,227.5692
成交量排行,72,アステラス製薬,45030,2139.5,20.0,0.94%,2147.5,2105.0,6188,132.4072
成交量排行,73,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4395.0,114.0,2.66%,4416.0,4281.0,6095,267.9016
成交量排行,74,ＪＦＥホールディングス,54110,1571.0,18.5,1.19%,1584.0,1554.5,5976,93.883
成交量排行,75,マツダ,72610,1113.5,20.5,1.88%,1127.5,1093.5,5960,66.3668
成交量排行,76,アサヒグループホールディングス,25020,1544.0,31.5,2.08%,1567.5,1526.0,5856,90.4259
成交量排行,77,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10430.0,-990.0,-8.67%,10805.0,10135.0,5765,601.3834
成交量排行,78,ＳＢＩホールディングス,84730,2652.0,-10.5,-0.39%,2690.5,2631.0,5464,144.9265
成交量排行,79,川崎汽船,91070,2481.5,63.0,2.60%,2487.0,2425.0,5384,133.6164
成交量排行,80,味の素,28020,6042.0,-133.0,-2.15%,6209.0,6015.0,5376,324.8542
成交量排行,81,三菱電機,65030,5913.0,-121.0,-2.01%,6020.0,5845.0,5264,311.2721
成交量排行,82,リクルートホールディングス,60980,11630.0,100.0,0.87%,12040.0,11585.0,5231,608.4002
成交量排行,83,大和証券グループ本社,86010,1647.0,15.5,0.95%,1652.5,1620.0,5103,84.0481
成交量排行,84,テルモ,45430,2214.5,58.0,2.69%,2255.5,2178.5,5058,112.0183
成交量排行,85,ＵＴグループ,21460,175.0,2.0,1.16%,178.0,173.0,5035,8.8114
成交量排行,86,ＡＲＣＨＩＯＮ,543A0,298.0,9.0,3.11%,302.0,286.0,5032,14.996
成交量排行,87,クオンタムソリューションズ,23380,123.0,8.0,6.96%,165.0,117.0,4981,6.1275
成交量排行,88,丸紅,80020,4806.0,138.0,2.96%,4877.0,4772.0,4952,238.0316
成交量排行,89,日本たばこ産業,29140,6089.0,114.0,1.91%,6097.0,5996.0,4939,300.7479
成交量排行,90,日本郵政,61780,2237.5,69.0,3.18%,2245.0,2196.0,4825,107.9616
成交量排行,91,ゆうちょ銀行,71820,3148.0,61.0,1.98%,3169.0,3114.0,4817,151.6612
成交量排行,92,三菱ケミカルグループ,41880,1129.5,14.5,1.30%,1140.0,1104.0,4771,53.8952
成交量排行,93,第一三共,45680,2641.0,62.5,2.42%,2645.0,2576.5,4718,124.6235
成交量排行,94,中部電力,95020,3108.0,-10.0,-0.32%,3189.0,3080.0,4713,146.5018
成交量排行,95,オリエンタルランド,46610,2505.0,93.0,3.86%,2518.0,2455.5,4709,117.9755
成交量排行,96,芝浦メカトロニクス,65900,5400.0,80.0,1.50%,5580.0,4955.0,4659,251.6022
成交量排行,97,日本取引所グループ,86970,2124.5,56.0,2.71%,2152.0,2083.5,4650,98.7914
成交量排行,98,日本コークス工業,33150,92.0,0.0,0.00%,95.0,92.0,4638,4.2671
成交量排行,99,東京エレクトロン,80350,72940.0,-5860.0,-7.44%,75740.0,72940.0,4530,3304.182
成交量排行,100,ＩＮＰＥＸ,16050,3204.0,-1.0,-0.03%,3238.0,3192.0,4501,144.2217
漲幅排行,1,レダックス,76020,191.0,50.0,35.46%,191.0,191.0,75,0.1436
漲幅排行,2,太洋物産,99410,1431.0,300.0,26.53%,1431.0,1250.0,1028,14.7178
漲幅排行,3,リベルタ,49350,308.0,58.0,23.20%,329.0,246.0,8235,25.3638
漲幅排行,4,アイビー化粧品,49180,351.0,56.0,18.98%,369.0,335.0,1074,3.7729
漲幅排行,5,光・彩,78780,1796.0,238.0,15.28%,1893.0,1561.0,85,1.5266
漲幅排行,6,ジーイエット,76030,56.0,7.0,14.29%,56.0,49.0,1057,0.5921
漲幅排行,7,平山ホールディングス,77810,835.0,86.0,11.48%,895.0,805.0,222,1.8579
漲幅排行,8,トライアイズ,48400,676.0,67.0,11.00%,709.0,624.0,289,1.9577
漲幅排行,9,電通総研,48120,2365.0,231.0,10.82%,2394.0,2189.0,1001,23.6878
漲幅排行,10,ビジネスエンジニアリング,48280,1088.0,105.0,10.68%,1107.0,1003.0,430,4.6817
漲幅排行,11,ピクセラ,67310,115.0,11.0,10.58%,123.0,103.0,2163,2.488
漲幅排行,12,サン電子,67360,9680.0,890.0,10.13%,9680.0,8800.0,36,3.5429
漲幅排行,13,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,41800,873.0,79.0,9.95%,883.0,830.0,2026,17.6931
漲幅排行,14,昭和化学工業,49900,530.0,46.0,9.50%,539.0,505.0,27,0.1473
漲幅排行,15,アイフリークモバイル,38450,214.0,18.0,9.18%,216.0,186.0,272,0.5831
漲幅排行,16,内海造船,70180,9950.0,820.0,8.98%,10090.0,9280.0,36,3.592
漲幅排行,17,マネーフォワード,39940,4444.0,361.0,8.84%,4498.0,4317.0,541,24.0687
漲幅排行,18,大塚ホールディングス,45780,11595.0,930.0,8.72%,11675.0,10665.0,1927,223.4936
漲幅排行,19,ラクス,39230,1006.0,80.3,8.67%,1015.0,972.1,2844,28.6106
漲幅排行,20,筑波銀行,83380,635.0,50.0,8.55%,644.0,594.0,2832,17.9864
漲幅排行,21,サイボウズ,47760,2474.0,188.0,8.22%,2490.0,2373.0,651,16.1082
漲幅排行,22,ビジョナル,41940,7949.0,599.0,8.15%,8010.0,7640.0,301,23.9742
漲幅排行,23,共同ピーアール,24360,585.0,44.0,8.13%,586.0,544.0,131,0.771
漲幅排行,24,ＪＮグループ,66340,67.0,5.0,8.06%,77.0,63.0,3942,2.6417
漲幅排行,25,藤田エンジニアリング,17700,2000.0,148.0,7.99%,2010.0,1853.0,5,0.11
漲幅排行,26,ＡＮＹＣＯＬＯＲ,50320,2379.0,172.0,7.79%,2388.0,2314.0,908,21.618
漲幅排行,27,酉島製作所,63630,3040.0,218.0,7.73%,3070.0,2899.0,749,22.7757
漲幅排行,28,岡野バルブ製造,64920,18720.0,1340.0,7.71%,19000.0,16980.0,43,8.1245
漲幅排行,29,澁澤倉庫,93040,1725.0,123.0,7.68%,1736.0,1632.0,395,6.8258
漲幅排行,30,アールシーコア,78370,337.0,24.0,7.67%,342.0,310.0,26,0.0886
漲幅排行,31,ぐるなび,24400,127.0,9.0,7.63%,128.0,119.0,329,0.4182
漲幅排行,32,中外鉱業,14910,721.0,50.0,7.45%,725.0,675.0,68,0.4953
漲幅排行,33,エイチ・アイ・エス,96030,1013.0,70.0,7.42%,1014.0,950.0,1036,10.4987
漲幅排行,34,サンテック,19600,1499.0,103.0,7.38%,1513.0,1415.0,85,1.2786
漲幅排行,35,ＳＨＩＦＴ,36970,684.9,46.4,7.27%,690.0,666.6,7705,52.7743
漲幅排行,36,クボテック,77090,59.0,4.0,7.27%,60.0,55.0,159,0.0943
漲幅排行,37,オープングループ,65720,215.0,14.0,6.97%,215.0,204.0,292,0.628
漲幅排行,38,フライトソリューションズ,37530,169.0,11.0,6.96%,171.0,157.0,365,0.6179
漲幅排行,39,クオンタムソリューションズ,23380,123.0,8.0,6.96%,165.0,117.0,4981,6.1275
漲幅排行,40,白鳩,31920,358.0,23.0,6.87%,359.0,328.0,59,0.2144
漲幅排行,41,ライフネット生命保険,71570,1613.0,103.0,6.82%,1632.0,1561.0,253,4.0873
漲幅排行,42,オロ,39830,2088.0,130.0,6.64%,2098.0,1974.0,119,2.4889
漲幅排行,43,Ｓａｎｓａｎ,44430,1676.0,104.0,6.62%,1694.0,1591.0,2009,33.6842
漲幅排行,44,メルカリ,43850,4189.0,260.0,6.62%,4298.0,3977.0,2612,109.4376
漲幅排行,45,セプテーニ・ホールディングス,42930,468.0,29.0,6.61%,478.0,446.0,2080,9.7353
漲幅排行,46,ソマール,81520,7590.0,470.0,6.60%,7780.0,7270.0,10,0.759
漲幅排行,47,カプコン,96970,3216.0,197.0,6.53%,3272.0,3114.0,2743,88.2149
漲幅排行,48,千代田化工建設,63660,691.0,42.0,6.47%,695.0,652.0,3972,27.4514
漲幅排行,49,セルソース,48800,330.0,20.0,6.45%,330.0,312.0,67,0.2218
漲幅排行,50,システムサポートホールディングス,43960,1039.0,63.0,6.45%,1069.0,981.0,174,1.8099
漲幅排行,51,ブロードリーフ,36730,414.0,25.0,6.43%,422.0,394.0,1056,4.3747
漲幅排行,52,アズジェント,42880,448.0,27.0,6.41%,456.0,420.0,69,0.3127
漲幅排行,53,エムアップホールディングス,36610,739.0,44.0,6.33%,746.0,722.0,936,6.9178
漲幅排行,54,日本ビジネスシステムズ,50360,1517.0,90.0,6.31%,1550.0,1454.0,187,2.8474
漲幅排行,55,ネットプロテクションズホールディングス,73830,372.0,22.0,6.29%,379.0,358.0,1663,6.1897
漲幅排行,56,野村総合研究所,43070,4836.0,285.0,6.26%,5007.0,4836.0,3019,145.9988
漲幅排行,57,山形銀行,83440,3825.0,225.0,6.25%,3875.0,3670.0,212,8.1166
漲幅排行,58,三井Ｅ＆Ｓ,70030,4353.0,252.0,6.14%,4469.0,4151.0,3103,135.0779
漲幅排行,59,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,60,ホーチキ,67450,2007.0,112.0,5.91%,2018.0,1869.0,243,4.887
漲幅排行,61,共和コーポレーション,65700,1899.0,104.0,5.79%,1927.0,1792.0,6,0.1215
漲幅排行,62,加地テック,63910,4410.0,240.0,5.76%,4480.0,4135.0,5,0.2425
漲幅排行,63,東京海上ホールディングス,87660,7511.0,399.0,5.61%,7574.0,7222.0,8398,630.7813
漲幅排行,64,フィットイージー,212A0,2883.0,153.0,5.60%,2958.0,2730.0,347,10.0242
漲幅排行,65,アバントグループ,38360,1170.0,61.0,5.50%,1178.0,1119.0,230,2.7004
漲幅排行,66,日本電気,67010,4200.0,219.0,5.50%,4298.0,4150.0,9290,390.2178
漲幅排行,67,日本航空,92010,3011.0,157.0,5.50%,3075.0,2946.0,7506,226.0267
漲幅排行,68,デジタルガレージ,48190,2020.0,105.0,5.48%,2103.0,1995.0,726,14.6773
漲幅排行,69,エル・ティー・エス,65600,1833.0,95.0,5.47%,1859.0,1751.0,14,0.2621
漲幅排行,70,ディー・エヌ・エー,24320,2664.5,137.0,5.42%,2667.0,2554.5,2190,58.3526
漲幅排行,71,シノブフーズ,29030,1558.0,80.0,5.41%,1558.0,1508.0,0,0.0093
漲幅排行,72,ＳＲＥホールディングス,29800,2515.0,129.0,5.41%,2518.0,2420.0,376,9.4665
漲幅排行,73,ＪＭＤＣ,44830,3035.0,154.0,5.35%,3060.0,2926.0,652,19.8003
漲幅排行,74,東映アニメーション,48160,2544.0,129.0,5.34%,2562.0,2444.0,354,9.0287
漲幅排行,75,楽待,60370,1134.0,57.0,5.29%,1134.0,1082.0,83,0.9446
漲幅排行,76,オービックビジネスコンサルタント,47330,6378.0,320.0,5.28%,6430.0,6230.0,245,15.6771
漲幅排行,77,エムティーアイ,94380,559.0,28.0,5.27%,559.0,541.0,30,0.1699
漲幅排行,78,インフォマート,24920,400.0,20.0,5.26%,410.0,395.0,2247,8.9908
漲幅排行,79,スガイ化学工業,41200,3150.0,156.0,5.21%,3150.0,3000.0,7,0.2425
漲幅排行,80,東洋エンジニアリング,63300,2039.0,101.0,5.21%,2083.0,1944.0,1798,36.6694
漲幅排行,81,ＵＬＳグループ,37980,527.0,26.0,5.19%,528.0,506.0,254,1.3391
漲幅排行,82,コロンビア・ワークス,146A0,3085.0,149.0,5.07%,3115.0,2960.0,90,2.7981
漲幅排行,83,トレンドマイクロ,47040,6261.0,299.0,5.02%,6344.0,6181.0,1102,69.0025
漲幅排行,84,ＫＯＺＯホールディングス,99730,21.0,1.0,5.00%,21.0,20.0,244,0.0514
漲幅排行,85,日鉄ソリューションズ,23270,3485.0,166.0,5.00%,3504.0,3411.0,472,16.4562
漲幅排行,86,スター・マイカ・ホールディングス,29750,1517.0,72.0,4.98%,1558.0,1467.0,378,5.7388
漲幅排行,87,ピー・シー・エー,96290,1375.0,65.0,4.96%,1413.0,1318.0,117,1.6087
漲幅排行,88,ＴＶＥ,64660,4585.0,215.0,4.92%,4585.0,4240.0,22,1.0225
漲幅排行,89,青山財産ネットワークス,89290,1258.0,59.0,4.92%,1264.0,1199.0,109,1.375
漲幅排行,90,ＧＭＯグローバルサイン・ホールディングス,37880,2060.0,96.0,4.89%,2101.0,1969.0,65,1.3411
漲幅排行,91,扶桑電通,75050,2261.0,105.0,4.87%,2280.0,2174.0,15,0.3572
漲幅排行,92,Ｈａｍｅｅ,31340,280.0,13.0,4.87%,283.0,268.0,139,0.3914
漲幅排行,93,ＧＭＯインターネットグループ,94490,3534.0,164.0,4.87%,3623.0,3443.0,627,22.1688
漲幅排行,94,アイ・ピー・エス,43900,3570.0,165.0,4.85%,3590.0,3390.0,155,5.5406
漲幅排行,95,ＩＨＩ,70130,2801.5,128.0,4.79%,2824.0,2712.0,14849,415.9975
漲幅排行,96,セラク,61990,1255.0,57.0,4.76%,1258.0,1215.0,22,0.2786
漲幅排行,97,シンプレクス・ホールディングス,43730,990.0,45.0,4.76%,995.0,968.0,985,9.7594
漲幅排行,98,インターネットイニシアティブ,37740,3311.0,150.0,4.75%,3321.0,3250.0,675,22.3658
漲幅排行,99,コスモス薬品,33490,6366.0,288.0,4.74%,6389.0,6151.0,498,31.7154
漲幅排行,100,ＭｏｎｏｔａＲＯ,30640,1867.0,83.5,4.68%,1914.5,1829.5,2593,48.4262
成交金額排行,1,キオクシアホールディングス,285A0,76260.0,-11870.0,-13.47%,80990.0,75000.0,44758,34132.7558
成交金額排行,2,太陽誘電,69760,20400.0,-2255.0,-9.95%,22370.0,20155.0,23081,4708.626
成交金額排行,3,ソフトバンクグループ,99840,6195.0,195.0,3.25%,6266.0,5741.0,73627,4561.2484
成交金額排行,4,東京エレクトロン,80350,72940.0,-5860.0,-7.44%,75740.0,72940.0,4530,3304.182
成交金額排行,5,アドバンテスト,68570,28815.0,-3185.0,-9.95%,30650.0,28815.0,9115,2626.6313
成交金額排行,6,村田製作所,69810,10875.0,-1015.0,-8.54%,11370.0,10765.0,21447,2332.3612
成交金額排行,7,フジクラ,58030,5368.0,-458.0,-7.86%,5555.0,5361.0,34213,1836.5592
成交金額排行,8,イビデン,40620,23420.0,-2365.0,-9.17%,24385.0,22955.0,7721,1808.3519
成交金額排行,9,三菱ＵＦＪフィナンシャル・グループ,83060,3306.0,59.0,1.82%,3338.0,3255.0,34768,1149.4466
成交金額排行,10,レーザーテック,69200,47740.0,-3050.0,-6.01%,49030.0,46950.0,2350,1122.2242
成交金額排行,11,ＪＸ金属,50160,4048.0,-171.0,-4.05%,4179.0,3941.0,26667,1079.5004
成交金額排行,12,ＳＵＭＣＯ,34360,4577.0,-152.0,-3.21%,4857.0,4389.0,23403,1071.1553
成交金額排行,13,古河電気工業,58010,3976.0,-375.0,-8.62%,4225.0,3925.0,26552,1055.7393
成交金額排行,14,ディスコ,61460,76860.0,-7660.0,-9.06%,80390.0,76770.0,1368,1051.8291
成交金額排行,15,トヨタ自動車,72030,2793.0,68.5,2.51%,2839.0,2750.0,30358,847.9129
成交金額排行,16,パナソニック　ホールディングス,67520,4547.0,-223.0,-4.68%,4666.0,4456.0,18343,834.0699
成交金額排行,17,三井住友フィナンシャルグループ,83160,6573.0,140.0,2.18%,6636.0,6469.0,11873,780.4649
成交金額排行,18,日立製作所,65010,4669.0,173.0,3.85%,4719.0,4520.0,16571,773.7187
成交金額排行,19,みずほフィナンシャルグループ,84110,7973.0,159.0,2.03%,8086.0,7931.0,9670,771.013
成交金額排行,20,ＳＣＲＥＥＮホールディングス,77350,18055.0,-1435.0,-7.36%,18870.0,17840.0,4075,735.8315
成交金額排行,21,川崎重工業,70120,2765.0,66.5,2.46%,2877.5,2561.0,26201,724.4632
成交金額排行,22,ルネサスエレクトロニクス,67230,4842.0,-281.0,-5.49%,5014.0,4747.0,14915,722.1843
成交金額排行,23,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,24,任天堂,79740,7137.0,157.0,2.25%,7266.0,7095.0,9343,666.8099
成交金額排行,25,三菱重工業,70110,3788.0,52.0,1.39%,3867.0,3752.0,17061,646.2934
成交金額排行,26,ソニーグループ,67580,3330.0,80.0,2.46%,3400.0,3296.0,19252,641.1216
成交金額排行,27,東京海上ホールディングス,87660,7511.0,399.0,5.61%,7574.0,7222.0,8398,630.7813
成交金額排行,28,三井金属,57060,38250.0,-4910.0,-11.38%,41540.0,38080.0,1595,610.1258
成交金額排行,29,リクルートホールディングス,60980,11630.0,100.0,0.87%,12040.0,11585.0,5231,608.4002
成交金額排行,30,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,10430.0,-990.0,-8.67%,10805.0,10135.0,5765,601.3834
成交金額排行,31,ファーストリテイリング,99830,82320.0,-390.0,-0.47%,83810.0,82320.0,717,590.7283
成交金額排行,32,住友電気工業,58020,2688.5,-145.5,-5.13%,2783.5,2640.0,20864,560.9528
成交金額排行,33,ＴＤＫ,67620,3660.0,-40.0,-1.08%,3768.0,3575.0,14570,533.2803
成交金額排行,34,信越化学工業,40630,7024.0,-235.0,-3.24%,7195.0,6992.0,7304,513.0611
成交金額排行,35,ソシオネクスト,65260,2767.5,48.0,1.77%,2857.5,2636.5,17865,494.4332
成交金額排行,36,レゾナック・ホールディングス,40040,17900.0,-780.0,-4.18%,18345.0,17460.0,2591,463.8248
成交金額排行,37,三井物産,80310,4551.0,111.0,2.50%,4660.0,4535.0,9651,439.2352
成交金額排行,38,ＩＨＩ,70130,2801.5,128.0,4.79%,2824.0,2712.0,14849,415.9975
成交金額排行,39,本田技研工業,72670,1527.0,54.5,3.70%,1543.5,1480.0,26070,398.1011
成交金額排行,40,日本電気,67010,4200.0,219.0,5.50%,4298.0,4150.0,9290,390.2178
成交金額排行,41,ＮＴＴ,94320,146.1,3.3,2.31%,146.1,143.5,263408,384.8403
成交金額排行,42,キーエンス,68610,80400.0,-1230.0,-1.51%,82080.0,79470.0,461,370.8852
成交金額排行,43,三菱商事,80580,4385.0,41.0,0.94%,4463.0,4368.0,8436,369.9186
成交金額排行,44,ダイキン工業,63670,25105.0,310.0,1.25%,25530.0,24650.0,1461,367.01
成交金額排行,45,味の素,28020,6042.0,-133.0,-2.15%,6209.0,6015.0,5376,324.8542
成交金額排行,46,京セラ,69710,3887.0,66.0,1.73%,3930.0,3775.0,8105,315.0569
成交金額排行,47,三菱電機,65030,5913.0,-121.0,-2.01%,6020.0,5845.0,5264,311.2721
成交金額排行,48,伊藤忠商事,80010,1886.0,34.0,1.84%,1899.0,1859.5,16130,304.2193
成交金額排行,49,サンリオ,81360,1112.0,19.0,1.74%,1132.5,1081.0,27165,302.0826
成交金額排行,50,日本たばこ産業,29140,6089.0,114.0,1.91%,6097.0,5996.0,4939,300.7479
成交金額排行,51,安川電機,65060,6942.0,-360.0,-4.93%,7156.0,6820.0,4322,300.0679
成交金額排行,52,ＳＭＣ,62730,72680.0,-2510.0,-3.34%,73870.0,71860.0,407,296.389
成交金額排行,53,ファナック,69540,7209.0,-206.0,-2.78%,7339.0,7082.0,3966,285.9594
成交金額排行,54,ＨＯＹＡ,77410,25590.0,-315.0,-1.22%,25925.0,25500.0,1068,273.5315
成交金額排行,55,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4395.0,114.0,2.66%,4416.0,4281.0,6095,267.9016
成交金額排行,56,スズキ,72690,2062.5,72.0,3.62%,2078.0,1973.5,12378,255.3045
成交金額排行,57,富士通,67020,3344.0,107.0,3.31%,3425.0,3307.0,7583,253.5989
成交金額排行,58,芝浦メカトロニクス,65900,5400.0,80.0,1.50%,5580.0,4955.0,4659,251.6022
成交金額排行,59,りそなホールディングス,83080,2197.0,82.5,3.90%,2222.5,2145.0,10956,240.7099
成交金額排行,60,丸紅,80020,4806.0,138.0,2.96%,4877.0,4772.0,4952,238.0316
成交金額排行,61,住友商事,80530,1584.0,18.5,1.18%,1626.5,1575.0,14840,235.0767
成交金額排行,62,日東紡績,31100,3635.0,-315.0,-7.97%,3860.0,3570.0,6260,227.5692
成交金額排行,63,日本航空,92010,3011.0,157.0,5.50%,3075.0,2946.0,7506,226.0267
成交金額排行,64,大塚ホールディングス,45780,11595.0,930.0,8.72%,11675.0,10665.0,1927,223.4936
