排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
成交量排行,49,ＳＢＩホールディングス,84730,2753.0,57.5,2.13%,2781.5,2695.0,7648,210.5742
成交量排行,50,ニデック,65940,2708.0,-79.0,-2.83%,2749.0,2676.0,7484,202.6857
成交量排行,51,第一ライフグループ,87500,1875.5,32.5,1.76%,1882.0,1840.0,7354,137.928
成交量排行,52,ＡＲＣＨＩＯＮ,543A0,296.0,-17.0,-5.43%,314.0,291.0,7292,21.5852
成交量排行,53,任天堂,79740,7033.0,-99.0,-1.39%,7129.0,7007.0,7191,505.743
成交量排行,54,ＳＨＩＦＴ,36970,684.1,-24.4,-3.44%,720.2,678.8,7099,48.5663
成交量排行,55,マツダ,72610,1165.5,25.5,2.24%,1185.5,1139.0,6944,80.9428
成交量排行,56,スズキ,72690,2144.5,34.5,1.64%,2158.5,2115.0,6731,144.3549
成交量排行,57,イビデン,40620,21390.0,-1955.0,-8.37%,23595.0,20915.0,6724,1438.3278
成交量排行,58,日本電気,67010,4347.0,179.0,4.29%,4355.0,4216.0,6678,290.3274
成交量排行,59,アドバンテスト,68570,29565.0,220.0,0.75%,30230.0,28735.0,6649,1965.8655
成交量排行,60,りそなホールディングス,83080,2283.0,37.5,1.67%,2283.0,2231.5,6617,151.073
成交量排行,61,みずほフィナンシャルグループ,84110,8195.0,117.0,1.45%,8208.0,8046.0,6572,538.5918
成交量排行,62,サイバーエージェント,47510,1537.5,78.5,5.38%,1541.0,1476.5,6415,98.6445
成交量排行,63,三井不動産,88010,1555.5,15.5,1.01%,1566.0,1541.5,6343,98.6669
成交量排行,64,デンソー,69020,1992.0,36.5,1.87%,1999.0,1961.5,6256,124.6235
成交量排行,65,三菱商事,80580,4507.0,50.0,1.12%,4545.0,4446.0,6155,277.4149
成交量排行,66,丸紅,80020,5026.0,63.0,1.27%,5084.0,4915.0,6131,308.1591
成交量排行,67,安川電機,65060,7449.0,-30.0,-0.40%,7856.0,7309.0,6123,456.1544
成交量排行,68,ローム,69630,5782.0,-168.0,-2.82%,6099.0,5646.0,6091,352.2337
成交量排行,69,ＪＦＥホールディングス,54110,1654.0,54.0,3.38%,1662.0,1611.5,6081,100.5897
成交量排行,70,三菱ケミカルグループ,41880,1207.5,44.5,3.83%,1207.5,1172.5,6039,72.9221
成交量排行,71,京セラ,69710,3874.0,-42.0,-1.07%,4019.0,3805.0,6001,232.4787
成交量排行,72,ＥＮＥＯＳホールディングス,50200,1260.0,39.0,3.19%,1265.0,1225.0,5844,73.6445
成交量排行,73,セブン＆アイ・ホールディングス,33820,2083.0,59.0,2.92%,2086.5,2033.5,5721,119.1788
成交量排行,74,メディアリンクス,66590,59.0,1.0,1.72%,60.0,57.0,5550,3.275
成交量排行,75,三井Ｅ＆Ｓ,70030,4865.0,454.0,10.29%,4960.0,4447.0,5298,257.7915
成交量排行,76,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4552.0,98.0,2.20%,4554.0,4438.0,5245,238.7797
成交量排行,77,ヤマハ発動機,72720,1274.0,25.0,2.00%,1279.5,1256.0,5232,66.6557
成交量排行,78,アサヒグループホールディングス,25020,1602.0,49.0,3.16%,1608.0,1564.0,5190,83.1534
成交量排行,79,ミネベアミツミ,64790,4500.0,-348.0,-7.18%,4918.0,4477.0,5090,229.086
成交量排行,80,日東紡績,31100,3515.0,-110.0,-3.03%,3620.0,3430.0,5009,176.091
成交量排行,81,東京海上ホールディングス,87660,7810.0,226.0,2.98%,7810.0,7560.0,4990,389.7346
成交量排行,82,パーソルホールディングス,21810,259.4,5.2,2.05%,259.6,254.6,4721,12.2481
成交量排行,83,三井物産,80310,4667.0,67.0,1.46%,4709.0,4599.0,4670,217.9582
成交量排行,84,旭化成,34070,1901.0,52.0,2.81%,1906.0,1850.5,4625,87.9251
成交量排行,85,富士通,67020,3349.0,23.0,0.69%,3366.0,3316.0,4610,154.4023
成交量排行,86,東レ,34020,1175.0,1.5,0.13%,1182.5,1166.5,4604,54.1052
成交量排行,87,セブン銀行,84100,290.2,1.4,0.48%,290.2,287.9,4601,13.3544
成交量排行,88,ＵＴグループ,21460,177.0,0.0,0.00%,179.0,175.0,4591,8.1262
成交量排行,89,ＫＤＤＩ,94330,2737.5,35.0,1.30%,2743.5,2702.5,4575,125.2461
成交量排行,90,アステラス製薬,45030,2208.0,56.0,2.60%,2216.5,2161.0,4506,99.5057
成交量排行,91,ゆうちょ銀行,71820,3262.0,32.0,0.99%,3263.0,3194.0,4298,140.2236
成交量排行,92,オリエンタルランド,46610,2561.5,18.0,0.71%,2565.0,2502.0,4290,109.896
成交量排行,93,千代田化工建設,63660,744.0,50.0,7.20%,755.0,714.0,4267,31.7495
成交量排行,94,ユニ・チャーム,81130,990.0,30.2,3.15%,990.0,963.2,4247,42.0532
成交量排行,95,マネックスグループ,86980,688.0,-2.0,-0.29%,712.0,684.0,4198,28.8822
成交量排行,96,日本郵政,61780,2326.0,54.5,2.40%,2326.0,2275.0,4107,95.5311
成交量排行,97,三菱電機,65030,6043.0,99.0,1.67%,6078.0,5938.0,4086,246.9593
成交量排行,98,ファナック,69540,7477.0,38.0,0.51%,7569.0,7318.0,4083,305.3532
成交量排行,99,ＳＵＢＡＲＵ,72700,2589.5,74.0,2.94%,2616.0,2525.0,4076,105.5713
成交量排行,100,インフォマート,24920,490.0,11.0,2.30%,496.0,473.0,4053,19.8597
漲幅排行,1,ＫＬａｂ,36560,241.0,46.0,23.59%,245.0,195.0,43286,104.3193
漲幅排行,2,サン電子,67360,10810.0,1420.0,15.12%,10880.0,9390.0,108,11.7721
漲幅排行,3,名村造船所,70140,4180.0,540.0,14.84%,4185.0,3660.0,2436,101.8457
漲幅排行,4,アスリナ,36470,132.0,16.0,13.79%,135.0,119.0,459,0.6071
漲幅排行,5,東京計器,77210,7310.0,800.0,12.29%,7430.0,6600.0,1056,77.2448
漲幅排行,6,日精エー・エス・ビー機械,62840,10230.0,1020.0,11.07%,10280.0,9830.0,106,10.9052
漲幅排行,7,ジャパンエンジンコーポレーション,60160,9190.0,900.0,10.86%,9260.0,8550.0,247,22.7085
漲幅排行,8,クルーズ,21380,412.0,40.0,10.75%,419.0,376.0,217,0.8953
漲幅排行,9,愛三工業,72830,2371.0,224.0,10.43%,2390.0,2143.0,976,23.1576
漲幅排行,10,三井Ｅ＆Ｓ,70030,4865.0,454.0,10.29%,4960.0,4447.0,5298,257.7915
漲幅排行,11,内海造船,70180,10950.0,970.0,9.72%,11280.0,9980.0,49,5.3983
漲幅排行,12,アトム,74120,388.0,34.0,9.60%,389.0,356.0,1365,5.2989
漲幅排行,13,三井海洋開発,62690,10240.0,886.0,9.47%,10330.0,9654.0,1089,111.5955
漲幅排行,14,中国塗料,46170,3805.0,320.0,9.18%,3845.0,3530.0,977,37.1825
漲幅排行,15,ビート・ホールディングス・リミテッド（貝徳控股有限公司）,93990,12.0,1.0,9.09%,12.0,11.0,587,0.0705
漲幅排行,16,アルファパーチェス,71150,1744.0,144.0,9.00%,1790.0,1648.0,46,0.8092
漲幅排行,17,中北製作所,64960,5780.0,460.0,8.65%,5780.0,5320.0,21,1.2485
漲幅排行,18,リミックスポイント,38250,204.0,16.0,8.51%,210.0,195.0,2453,5.0058
漲幅排行,19,三菱重工業,70110,4110.0,318.0,8.39%,4110.0,3839.0,35898,1475.4325
漲幅排行,20,北紡,34090,91.0,7.0,8.33%,94.0,83.0,218,0.199
漲幅排行,21,ＩＣ,47690,1165.0,88.0,8.17%,1166.0,1098.0,3,0.0361
漲幅排行,22,古野電気,68140,6650.0,500.0,8.13%,6650.0,6220.0,567,37.7653
漲幅排行,23,澁澤倉庫,93040,1889.0,132.0,7.51%,1914.0,1778.0,650,12.2898
漲幅排行,24,三谷セキサン,52730,1750.0,122.0,7.49%,1757.0,1630.0,104,1.8288
漲幅排行,25,日本製鋼所,56310,8550.0,595.0,7.48%,8550.0,8020.0,1454,124.317
漲幅排行,26,千代田化工建設,63660,744.0,50.0,7.20%,755.0,714.0,4267,31.7495
漲幅排行,27,サガミホールディングス,99000,1764.0,118.0,7.17%,1776.0,1647.0,248,4.3835
漲幅排行,28,ＩＨＩ,70130,3071.0,201.5,7.02%,3075.0,2890.0,22035,676.6979
漲幅排行,29,北の達人コーポレーション,29300,128.0,8.0,6.67%,129.0,119.0,996,1.2749
漲幅排行,30,日本アビオニクス,69460,5790.0,360.0,6.63%,5820.0,5380.0,265,15.3898
漲幅排行,31,信越化学工業,40630,7415.0,457.0,6.57%,7420.0,7050.0,11929,884.5724
漲幅排行,32,オープンドア,39260,342.0,21.0,6.54%,343.0,322.0,64,0.2189
漲幅排行,33,河西工業,72560,473.0,29.0,6.53%,475.0,442.0,436,2.0661
漲幅排行,34,東和薬品,45530,4180.0,255.0,6.50%,4220.0,4040.0,205,8.5899
漲幅排行,35,川崎重工業,70120,3003.0,183.0,6.49%,3069.0,2840.0,16351,491.0235
漲幅排行,36,ゼンショーホールディングス,75500,8746.0,514.0,6.24%,8765.0,8178.0,784,68.6299
漲幅排行,37,住石ホールディングス,15140,580.0,34.0,6.23%,586.0,555.0,560,3.2486
漲幅排行,38,サンリオ,81360,1155.0,67.5,6.21%,1163.0,1081.5,34346,396.6986
漲幅排行,39,ＴＯＫＹＯ　ＢＡＳＥ,34150,378.0,22.0,6.18%,382.0,356.0,1479,5.5906
漲幅排行,40,ＧＭＢ,72140,1049.0,61.0,6.17%,1049.0,992.0,51,0.536
漲幅排行,41,日本鋳造,56090,970.0,56.0,6.13%,998.0,945.0,67,0.6518
漲幅排行,42,前澤化成工業,79250,1926.0,111.0,6.12%,1951.0,1782.0,91,1.7623
漲幅排行,43,メタプラネット,33500,227.0,13.0,6.07%,228.0,220.0,22055,50.0653
漲幅排行,44,日本ギア工業,63560,1747.0,100.0,6.07%,1895.0,1708.0,903,15.7859
漲幅排行,45,アイフリークモバイル,38450,217.0,12.0,5.85%,221.0,200.0,128,0.2793
漲幅排行,46,シンフォニアテクノロジー,65070,16600.0,910.0,5.80%,16660.0,15700.0,199,33.0838
漲幅排行,47,ＩＭＶ,77600,2880.0,158.0,5.80%,2942.0,2772.0,205,5.9213
漲幅排行,48,ＳＤＳホールディングス,17110,239.0,13.0,5.75%,239.0,227.0,49,0.1181
漲幅排行,49,ツルハホールディングス,33910,2255.5,122.5,5.74%,2257.0,2176.0,2212,49.8962
漲幅排行,50,京成電鉄,90090,1255.0,68.0,5.73%,1262.0,1205.0,3418,42.9034
漲幅排行,51,ジャパンディスプレイ,67400,56.0,3.0,5.66%,59.0,53.0,56564,31.6759
漲幅排行,52,ツバキ・ナカシマ,64640,412.0,22.0,5.64%,415.0,389.0,698,2.8766
漲幅排行,53,西武ホールディングス,90240,3590.0,188.0,5.53%,3590.0,3427.0,2066,74.1981
漲幅排行,54,ヱスビー食品,28050,5730.0,300.0,5.52%,5810.0,5400.0,70,4.0511
漲幅排行,55,大黒天物産,27910,4555.0,235.0,5.44%,4555.0,4330.0,82,3.7761
漲幅排行,56,サイバーエージェント,47510,1537.5,78.5,5.38%,1541.0,1476.5,6415,98.6445
漲幅排行,57,エブレン,65990,3240.0,165.0,5.37%,3275.0,3075.0,7,0.23
漲幅排行,58,情報企画,37120,963.0,49.0,5.36%,963.0,917.0,22,0.2167
漲幅排行,59,共立メンテナンス,96160,3152.0,158.0,5.28%,3152.0,3022.0,1323,41.7199
漲幅排行,60,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,41800,922.0,46.0,5.25%,922.0,846.0,1652,15.2333
漲幅排行,61,日本抵抗器製作所,69770,1700.0,84.0,5.20%,1732.0,1550.0,20,0.3417
漲幅排行,62,オルバヘルスケアホールディングス,26890,2000.0,97.0,5.10%,2020.0,1906.0,15,0.316
漲幅排行,63,アルチザネットワークス,67780,724.0,35.0,5.08%,724.0,695.0,46,0.3396
漲幅排行,64,ヨネックス,79060,2449.0,118.0,5.06%,2472.0,2339.0,417,10.227
漲幅排行,65,ＫＯＺＯホールディングス,99730,21.0,1.0,5.00%,21.0,20.0,310,0.0653
漲幅排行,66,南陽,74170,1722.0,82.0,5.00%,1724.0,1640.0,50,0.8644
漲幅排行,67,アルテック,99720,274.0,13.0,4.98%,274.0,263.0,34,0.0956
漲幅排行,68,シンクロ・フード,39630,338.0,16.0,4.97%,342.0,315.0,154,0.5219
漲幅排行,69,ＩＤＯＭ,75990,1500.0,71.0,4.97%,1500.0,1440.0,953,14.307
漲幅排行,70,きょくとう,23000,518.0,24.0,4.86%,534.0,497.0,59,0.3092
漲幅排行,71,円谷フィールズホールディングス,27670,1445.0,67.0,4.86%,1445.0,1383.0,627,9.0602
漲幅排行,72,ダイハツインフィニアース,60230,2880.0,133.0,4.84%,2905.0,2732.0,214,6.1776
漲幅排行,73,日本ピグメントホールディングス,41190,5640.0,260.0,4.83%,5640.0,5510.0,1,0.079
漲幅排行,74,フォーシーズＨＤ,37260,370.0,17.0,4.82%,370.0,346.0,18,0.0699
漲幅排行,75,ＮＥＸＹＺ．Ｇｒｏｕｐ,43460,804.0,37.0,4.82%,811.0,758.0,166,1.3362
漲幅排行,76,カンセキ,99030,914.0,42.0,4.82%,914.0,880.0,4,0.0402
漲幅排行,77,マイネット,39280,240.0,11.0,4.80%,240.0,229.0,24,0.0598
漲幅排行,78,ダイダン,19800,2969.0,136.0,4.80%,3005.0,2876.0,690,20.5069
漲幅排行,79,東洋エンジニアリング,63300,2166.0,99.0,4.79%,2204.0,2073.0,1767,38.2754
漲幅排行,80,アンビスホールディングス,70710,376.0,17.0,4.74%,378.0,363.0,424,1.5976
漲幅排行,81,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,92670,3580.0,160.0,4.68%,3580.0,3410.0,104,3.7483
漲幅排行,82,東洋紡,31010,1822.0,81.0,4.65%,1839.0,1750.0,1325,24.1451
漲幅排行,83,リーダー電子,68670,451.0,20.0,4.64%,452.0,431.0,17,0.0785
漲幅排行,84,ショーケース,39090,203.0,9.0,4.64%,203.0,195.0,6,0.0132
漲幅排行,85,木村工機,62310,12920.0,570.0,4.62%,13100.0,12530.0,19,2.5194
漲幅排行,86,菊水ホールディングス,69120,2088.0,92.0,4.61%,2088.0,2005.0,3,0.071
漲幅排行,87,アスクル,26780,1282.0,56.0,4.57%,1284.0,1214.0,1294,16.5981
漲幅排行,88,ＴＳＩホールディングス,36080,1231.0,53.0,4.50%,1241.0,1180.0,405,4.9855
漲幅排行,89,トレードワークス,39970,351.0,15.0,4.46%,352.0,333.0,198,0.6953
漲幅排行,90,のむら産業,71310,3760.0,160.0,4.44%,3900.0,3670.0,7,0.2933
漲幅排行,91,オークネット,39640,1415.0,60.0,4.43%,1416.0,1356.0,126,1.7871
漲幅排行,92,村上開明堂,72920,6680.0,280.0,4.38%,6680.0,6450.0,11,0.7749
漲幅排行,93,日鉄鉱業,15150,2571.0,108.0,4.38%,2608.0,2465.0,500,12.8704
漲幅排行,94,北野建設,18660,1183.0,49.0,4.32%,1190.0,1135.0,40,0.4744
漲幅排行,95,日本電気,67010,4347.0,179.0,4.29%,4355.0,4216.0,6678,290.3274
漲幅排行,96,ワールド,36120,1666.0,68.0,4.26%,1699.0,1640.0,713,11.8919
漲幅排行,97,スターシーズ,30830,1058.0,43.0,4.24%,1085.0,1027.0,122,1.295
漲幅排行,98,田岡化学工業,41130,743.0,30.0,4.21%,806.0,735.0,329,2.4489
漲幅排行,99,石川製作所,62080,1813.0,73.0,4.20%,1817.0,1761.0,82,1.4975
漲幅排行,100,インタートレード,37470,422.0,17.0,4.20%,426.0,404.0,33,0.1414
成交金額排行,1,キオクシアホールディングス,285A0,81590.0,-1710.0,-2.05%,84800.0,78200.0,40153,32760.9959
成交金額排行,2,太陽誘電,69760,18385.0,-2175.0,-10.58%,20830.0,18030.0,19033,3499.3274
成交金額排行,3,村田製作所,69810,10250.0,-830.0,-7.49%,11090.0,9901.0,20945,2146.9138
成交金額排行,4,東京エレクトロン,80350,72320.0,-880.0,-1.20%,75290.0,70670.0,2846,2058.6611
成交金額排行,5,ソフトバンクグループ,99840,5979.0,-190.0,-3.08%,6147.0,5866.0,33669,2013.1114
成交金額排行,6,アドバンテスト,68570,29565.0,220.0,0.75%,30230.0,28735.0,6649,1965.8655
成交金額排行,7,フジクラ,58030,5354.0,-4.0,-0.07%,5452.0,5221.0,32123,1719.8654
成交金額排行,8,三菱重工業,70110,4110.0,318.0,8.39%,4110.0,3839.0,35898,1475.4325
成交金額排行,9,イビデン,40620,21390.0,-1955.0,-8.37%,23595.0,20915.0,6724,1438.3278
成交金額排行,10,ＳＵＭＣＯ,34360,5171.0,77.0,1.51%,5309.0,4920.0,26068,1347.9763
成交金額排行,11,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,11270.0,-730.0,-6.08%,12005.0,10750.0,11457,1291.2715
成交金額排行,12,ディスコ,61460,78000.0,1410.0,1.84%,78830.0,75230.0,1409,1099.332
成交金額排行,13,レーザーテック,69200,47040.0,-610.0,-1.28%,48490.0,45550.0,2133,1003.7866
成交金額排行,14,信越化学工業,40630,7415.0,457.0,6.57%,7420.0,7050.0,11929,884.5724
成交金額排行,15,三菱ＵＦＪフィナンシャル・グループ,83060,3370.0,44.0,1.32%,3370.0,3294.0,25810,869.824
成交金額排行,16,トヨタ自動車,72030,2923.0,95.0,3.36%,2923.0,2839.0,26728,781.2594
成交金額排行,17,古河電気工業,58010,3888.0,-112.0,-2.80%,3998.0,3793.0,18637,724.6066
成交金額排行,18,ファーストリテイリング,99830,86930.0,2430.0,2.88%,86930.0,83430.0,827,719.6065
成交金額排行,19,ＪＸ金属,50160,4022.0,-63.0,-1.54%,4119.0,3937.0,17690,711.5159
成交金額排行,20,三井住友フィナンシャルグループ,83160,6800.0,128.0,1.92%,6815.0,6632.0,10412,708.05
成交金額排行,21,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,22,ＩＨＩ,70130,3071.0,201.5,7.02%,3075.0,2890.0,22035,676.6979
成交金額排行,23,ＳＣＲＥＥＮホールディングス,77350,17860.0,-1080.0,-5.70%,19065.0,17295.0,3715,663.624
成交金額排行,24,日立製作所,65010,4805.0,190.0,4.12%,4805.0,4682.0,11352,545.502
成交金額排行,25,ルネサスエレクトロニクス,67230,4710.0,-110.0,-2.28%,4919.0,4621.0,11492,541.292
成交金額排行,26,みずほフィナンシャルグループ,84110,8195.0,117.0,1.45%,8208.0,8046.0,6572,538.5918
成交金額排行,27,パナソニック　ホールディングス,67520,4557.0,35.0,0.77%,4659.0,4493.0,11643,530.5852
成交金額排行,28,任天堂,79740,7033.0,-99.0,-1.39%,7129.0,7007.0,7191,505.743
成交金額排行,29,ＴＤＫ,67620,3501.0,-198.0,-5.35%,3705.0,3444.0,14040,491.5579
成交金額排行,30,川崎重工業,70120,3003.0,183.0,6.49%,3069.0,2840.0,16351,491.0235
成交金額排行,31,住友電気工業,58020,2592.5,-71.5,-2.68%,2696.0,2557.0,18064,468.3118
成交金額排行,32,安川電機,65060,7449.0,-30.0,-0.40%,7856.0,7309.0,6123,456.1544
成交金額排行,33,ソニーグループ,67580,3422.0,42.0,1.24%,3422.0,3347.0,12783,437.4479
成交金額排行,34,サンリオ,81360,1155.0,67.5,6.21%,1163.0,1081.5,34346,396.6986
成交金額排行,35,レゾナック・ホールディングス,40040,16750.0,-750.0,-4.29%,17680.0,16340.0,2339,391.883
成交金額排行,36,本田技研工業,72670,1599.0,49.0,3.16%,1604.0,1566.5,24491,391.6191
成交金額排行,37,東京海上ホールディングス,87660,7810.0,226.0,2.98%,7810.0,7560.0,4990,389.7346
成交金額排行,38,ローム,69630,5782.0,-168.0,-2.82%,6099.0,5646.0,6091,352.2337
成交金額排行,39,ダイキン工業,63670,26150.0,455.0,1.77%,26365.0,25705.0,1322,345.9384
成交金額排行,40,キーエンス,68610,80910.0,610.0,0.76%,82030.0,79380.0,413,334.401
成交金額排行,41,リクルートホールディングス,60980,11895.0,-25.0,-0.21%,11940.0,11720.0,2763,328.7659
成交金額排行,42,第一三共,45680,2758.0,108.5,4.10%,2775.0,2674.5,11572,319.1778
成交金額排行,43,三井金属,57060,37520.0,-1220.0,-3.15%,39060.0,37160.0,843,316.3686
成交金額排行,44,ソシオネクスト,65260,2700.0,-174.0,-6.05%,2935.0,2642.0,11531,311.3478
成交金額排行,45,丸紅,80020,5026.0,63.0,1.27%,5084.0,4915.0,6131,308.1591
成交金額排行,46,ファナック,69540,7477.0,38.0,0.51%,7569.0,7318.0,4083,305.3532
成交金額排行,47,日本電気,67010,4347.0,179.0,4.29%,4355.0,4216.0,6678,290.3274
成交金額排行,48,三菱商事,80580,4507.0,50.0,1.12%,4545.0,4446.0,6155,277.4149
成交金額排行,49,ＮＴＴ,94320,147.0,0.9,0.62%,147.4,146.2,177637,261.1264
成交金額排行,50,三井Ｅ＆Ｓ,70030,4865.0,454.0,10.29%,4960.0,4447.0,5298,257.7915
成交金額排行,51,ハーモニック・ドライブ・システムズ,63240,8890.0,50.0,0.57%,9150.0,8430.0,2883,256.3165
成交金額排行,52,三菱電機,65030,6043.0,99.0,1.67%,6078.0,5938.0,4086,246.9593
成交金額排行,53,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4552.0,98.0,2.20%,4554.0,4438.0,5245,238.7797
成交金額排行,54,芝浦メカトロニクス,65900,5840.0,-140.0,-2.34%,6320.0,5710.0,3997,233.4423
成交金額排行,55,味の素,28020,6091.0,-76.0,-1.23%,6340.0,6046.0,3818,232.5909
成交金額排行,56,京セラ,69710,3874.0,-42.0,-1.07%,4019.0,3805.0,6001,232.4787
成交金額排行,57,ミネベアミツミ,64790,4500.0,-348.0,-7.18%,4918.0,4477.0,5090,229.086
成交金額排行,58,荏原製作所,63610,6223.0,160.0,2.64%,6270.0,5986.0,3531,219.7466
成交金額排行,59,三井物産,80310,4667.0,67.0,1.46%,4709.0,4599.0,4670,217.9582
成交金額排行,60,伊藤忠商事,80010,1893.5,5.0,0.26%,1914.5,1887.0,11382,215.5182
成交金額排行,61,ＳＢＩホールディングス,84730,2753.0,57.5,2.13%,2781.5,2695.0,7648,210.5742
成交金額排行,62,日本たばこ産業,29140,6189.0,132.0,2.18%,6189.0,6063.0,3372,208.7178
成交金額排行,63,ＳＭＣ,62730,75790.0,-10.0,-0.01%,77260.0,74940.0,273,207.4372
成交金額排行,64,武田薬品工業,45020,5517.0,158.0,2.95%,5517.0,5397.0,3686,203.4008
成交金額排行,65,ニデック,65940,2708.0,-79.0,-2.83%,2749.0,2676.0,7484,202.6857
